event_id,hcp_id,true_event_effect_nrx,true_event_effect_trx
EV2215,HCP100512,0.8836,2.1075
EV2215,HCP101293,2.3867,6.6257
EV2215,HCP101531,0.2912,0.8521
EV2215,HCP101537,0.5587,1.3923
EV2215,HCP102084,1.4976,3.6593
EV2216,HCP100059,1.8464,3.8333
EV2216,HCP100088,10.5897,18.9731
EV2216,HCP100500,6.7678,12.5545
EV2216,HCP100517,20.3085,44.7699
EV2216,HCP100561,2.7097,5.696
EV2216,HCP101089,53.9354,138.3184
EV2216,HCP101754,1.0189,2.5568
EV2216,HCP101928,2.6109,5.1408
EV2216,HCP102138,9.1508,18.5667
EV2216,HCP102179,6.6181,16.7367
EV2216,HCP102300,4.0952,7.5421
EV2216,HCP102304,20.307,42.7301
EV2217,HCP100167,0.0025,0.0052
EV2217,HCP100469,0.7777,1.8085
EV2217,HCP101092,0.4278,0.9471
EV2217,HCP101141,1.8892,3.8655
EV2217,HCP101202,0.4251,0.9417
EV2217,HCP101355,0.4387,1.0134
EV2217,HCP101356,1.0524,2.3644
EV2217,HCP101513,0.374,0.856
EV2217,HCP101811,0.8886,1.8856
EV2217,HCP101871,1.6772,3.073
EV2217,HCP101878,0.6566,1.1558
EV2217,HCP102463,0.194,0.4908
EV2218,HCP100008,3.652,9.7093
EV2218,HCP100198,12.4603,22.1722
EV2218,HCP100222,27.4027,54.765
EV2218,HCP100362,3.9706,10.5702
EV2218,HCP100907,5.5814,12.4694
EV2218,HCP100994,4.4674,9.6693
EV2218,HCP101187,2.2353,5.814
EV2218,HCP101686,10.604,24.9094
EV2218,HCP101793,3.0576,5.8536
EV2218,HCP102178,11.1628,22.1183
EV2218,HCP102228,1.1714,2.3572
EV2219,HCP100025,0.4506,0.8243
EV2219,HCP100130,2.0762,6.0268
EV2219,HCP100193,3.6173,6.8174
EV2219,HCP100358,2.1165,4.5953
EV2219,HCP100786,3.6192,11.8294
EV2219,HCP100855,1.9436,3.5678
EV2219,HCP101034,8.5599,17.1655
EV2219,HCP101129,3.817,7.4616
EV2219,HCP101147,6.4236,11.8709
EV2219,HCP101310,6.4621,12.8385
EV2219,HCP101488,2.5585,5.4815
EV2219,HCP101535,0.8338,1.8265
EV2219,HCP101576,2.8836,7.5946
EV2219,HCP101586,0.4966,1.2053
EV2219,HCP101644,3.6465,9.7173
EV2219,HCP101666,2.0979,6.1741
EV2219,HCP102011,7.3503,12.8749
EV2219,HCP102290,0.8085,1.4564
EV2220,HCP100145,0.8977,1.7544
EV2220,HCP100195,11.386,20.7552
EV2220,HCP100202,32.082,71.6046
EV2220,HCP100290,19.7573,47.8684
EV2220,HCP100395,12.5917,29.6952
EV2220,HCP100414,2.0885,4.603
EV2220,HCP100524,1.94,6.1304
EV2220,HCP100606,17.0607,30.6689
EV2220,HCP100656,24.0379,46.4637
EV2220,HCP100773,13.2779,26.6596
EV2220,HCP100812,10.4746,21.3698
EV2220,HCP100909,0.7388,1.7668
EV2220,HCP100943,24.3059,67.5702
EV2220,HCP100969,4.763,13.9335
EV2220,HCP101006,2.3586,6.6023
EV2220,HCP101053,12.1816,23.4495
EV2220,HCP101161,0.3564,0.8088
EV2220,HCP101310,25.2628,51.1913
EV2220,HCP101389,22.0474,52.3039
EV2220,HCP101394,9.8406,23.4143
EV2220,HCP101485,1.8404,3.7844
EV2220,HCP101498,3.1045,5.7256
EV2220,HCP101527,43.8313,95.1159
EV2220,HCP101606,33.9319,91.7605
EV2220,HCP101623,9.9912,27.3354
EV2220,HCP101638,5.3318,14.206
EV2220,HCP101839,3.1774,6.1717
EV2220,HCP101851,6.3354,14.6604
EV2220,HCP102087,5.4468,11.0039
EV2220,HCP102096,16.1206,33.3101
EV2220,HCP102362,2.0743,5.0397
EV2220,HCP102466,53.9354,102.0476
EV2221,HCP100048,-0.0557,-0.1187
EV2221,HCP100241,-3.2387,-8.0576
EV2221,HCP100594,-0.6786,-1.3466
EV2221,HCP100657,-0.7412,-1.2738
EV2221,HCP100799,-16.538,-40.5081
EV2221,HCP100825,-1.1011,-2.282
EV2221,HCP100839,-13.1014,-27.5091
EV2221,HCP100865,-0.4544,-0.8499
EV2221,HCP100939,-2.4478,-6.9727
EV2221,HCP101058,-0.5151,-1.0811
EV2221,HCP101083,-1.0846,-2.417
EV2221,HCP101146,-4.2912,-11.3062
EV2221,HCP101156,-0.4231,-1.1517
EV2221,HCP101249,-2.3018,-5.1364
EV2221,HCP101483,-0.559,-1.5605
EV2221,HCP101582,0.2822,0.6739
EV2221,HCP101652,-6.5109,-13.9452
EV2221,HCP101661,-0.2913,-0.5434
EV2221,HCP101677,-5.6457,-13.313
EV2221,HCP101696,-3.8715,-10.3447
EV2221,HCP101726,-0.4338,-1.0113
EV2221,HCP101816,0.1398,0.2519
EV2221,HCP101980,-1.5902,-3.2812
EV2221,HCP102209,-2.5532,-7.3773
EV2221,HCP102218,-5.8207,-15.2211
EV2221,HCP102344,-3.8582,-7.9378
EV2221,HCP102361,-0.9599,-2.2238
EV2221,HCP102367,-2.6832,-6.4384
EV2221,HCP102374,-16.9731,-54.7718
EV2221,HCP102385,-8.7888,-17.7716
EV2221,HCP102449,-7.0448,-15.8248
EV2222,HCP101193,29.8005,60.5305
EV2222,HCP101447,26.2872,74.9758
EV2222,HCP101860,14.1834,44.3201
EV2222,HCP102336,28.1946,57.951
EV2222,HCP102452,18.0748,45.544
EV2222,HCP102489,12.48,22.7195
EV2223,HCP100015,-7.0355,-16.2215
EV2223,HCP100070,-0.6761,-1.3913
EV2223,HCP100459,-1.2961,-2.8852
EV2223,HCP100462,-10.9526,-25.6184
EV2223,HCP100766,-3.4064,-5.8449
EV2223,HCP100920,0.0392,0.0885
EV2223,HCP101112,-1.4095,-4.6682
EV2223,HCP101201,-2.6415,-6.4228
EV2223,HCP101333,-0.0733,-0.1684
EV2223,HCP101442,-2.3145,-4.37
EV2223,HCP101539,-0.9398,-2.1939
EV2223,HCP101559,-2.9683,-9.4305
EV2223,HCP102198,-1.2318,-2.1956
EV2223,HCP102448,-7.192,-14.3212
EV2224,HCP100081,6.7491,16.0072
EV2224,HCP100335,0.8574,3.1091
EV2224,HCP100429,1.6129,3.3414
EV2224,HCP100466,0.8009,1.5623
EV2224,HCP100562,1.6515,4.6033
EV2224,HCP100664,5.2903,11.0006
EV2224,HCP100714,6.1842,13.6229
EV2224,HCP100833,0.9141,2.7913
EV2224,HCP100949,4.7633,9.1338
EV2224,HCP101220,2.6357,5.0216
EV2224,HCP101479,5.9326,10.4989
EV2224,HCP101617,5.0034,11.3544
EV2224,HCP101623,4.0955,10.9632
EV2224,HCP101637,8.6959,26.5422
EV2224,HCP101720,6.9383,14.6221
EV2224,HCP101925,6.5358,16.0072
EV2224,HCP101944,2.6974,5.1181
EV2224,HCP101969,3.2266,9.1079
EV2224,HCP102174,3.4697,9.2223
EV2224,HCP102202,28.9829,62.9362
EV2224,HCP102319,3.2572,6.8127
EV2224,HCP102363,6.0192,13.123
EV2224,HCP102389,6.0939,9.8382
EV2225,HCP100136,6.9593,15.299
EV2225,HCP100413,8.867,20.6162
EV2225,HCP100462,28.6475,61.9053
EV2225,HCP100620,53.2141,109.3213
EV2225,HCP100626,10.602,20.4686
EV2225,HCP100648,3.1069,7.5147
EV2225,HCP100713,2.2028,5.3229
EV2225,HCP101027,5.7679,11.8608
EV2225,HCP101037,2.5407,5.0807
EV2225,HCP101181,1.6597,3.151
EV2225,HCP101494,20.0112,35.7487
EV2225,HCP102051,26.2727,54.7946
EV2225,HCP102234,4.6648,8.2174
EV2226,HCP100087,0.968,2.8904
EV2226,HCP100126,2.7304,6.486
EV2226,HCP100135,6.0091,16.0855
EV2226,HCP100337,-0.9031,-2.65
EV2226,HCP100471,0.5558,1.3432
EV2226,HCP100563,-0.0473,-0.1121
EV2226,HCP100757,7.5953,22.5373
EV2226,HCP100799,1.3731,3.9015
EV2226,HCP101076,-0.053,-0.1038
EV2226,HCP101226,0.221,0.3529
EV2226,HCP102302,0.1399,0.3471
EV2226,HCP102485,0.6142,1.4655
EV2227,HCP100361,-0.6566,-1.9851
EV2227,HCP100663,-9.6956,-18.8039
EV2227,HCP100929,-5.0227,-12.5485
EV2227,HCP100975,-14.7203,-40.0992
EV2227,HCP101285,-3.5981,-6.1142
EV2227,HCP101619,-0.5205,-1.565
EV2227,HCP101622,-15.8635,-30.2143
EV2227,HCP101731,-1.7063,-5.2291
EV2227,HCP102087,-0.6213,-1.4121
EV2228,HCP100006,1.5524,3.4646
EV2228,HCP100964,5.505,9.7397
EV2228,HCP101051,0.8406,1.6031
EV2228,HCP101098,2.691,6.8082
EV2228,HCP101204,21.2423,49.5306
EV2228,HCP101267,10.7516,20.7119
EV2228,HCP101395,2.68,4.9075
EV2229,HCP100010,-0.5339,-1.1087
EV2229,HCP100089,-1.2336,-2.5216
EV2229,HCP100344,-2.829,-6.4089
EV2229,HCP100468,-0.0394,-0.1112
EV2229,HCP100774,-0.1196,-0.3889
EV2229,HCP101003,-0.3195,-0.5934
EV2229,HCP101057,-2.0468,-3.9652
EV2229,HCP101079,-0.1931,-0.3295
EV2229,HCP101096,-1.2131,-2.6917
EV2229,HCP101487,-0.8358,-1.8985
EV2229,HCP101491,-0.2282,-0.4427
EV2229,HCP101650,-0.8682,-1.6332
EV2229,HCP101690,-0.3032,-0.7169
EV2229,HCP101743,0.1121,0.2878
EV2229,HCP101760,-0.2865,-0.5241
EV2229,HCP101882,-0.1902,-0.5046
EV2229,HCP101947,-0.0207,-0.0616
EV2229,HCP102098,-0.0411,-0.0937
EV2230,HCP100527,0.0149,0.0315
EV2230,HCP101103,-0.1883,-0.3326
EV2230,HCP101393,-3.0517,-7.6092
EV2230,HCP102413,-0.3467,-0.803
EV2231,HCP100074,-0.889,-2.1215
EV2231,HCP100164,-0.724,-2.3004
EV2231,HCP100666,0.1204,0.2555
EV2231,HCP100673,-0.2726,-0.6702
EV2231,HCP100680,0.2303,0.3987
EV2231,HCP100767,0.2055,0.5656
EV2231,HCP100859,-4.7795,-13.5339
EV2231,HCP100900,0.2141,0.4157
EV2231,HCP100915,4.7648,15.1934
EV2231,HCP100941,-0.0845,-0.1717
EV2231,HCP100962,-0.8718,-1.4495
EV2231,HCP101151,0.5554,1.4176
EV2231,HCP101155,1.6907,3.2444
EV2231,HCP101248,0.9862,2.0281
EV2231,HCP101268,2.7377,7.1469
EV2231,HCP101887,0.8167,1.5573
EV2231,HCP101917,-2.5482,-6.2877
EV2231,HCP101949,3.5435,6.7531
EV2231,HCP102393,0.3395,0.9902
EV2231,HCP102472,-2.4493,-5.6865
EV2232,HCP100024,0.9425,1.8573
EV2232,HCP100042,1.7326,3.6891
EV2232,HCP100078,1.6662,4.231
EV2232,HCP100113,0.0882,0.2024
EV2232,HCP100133,12.2986,23.2073
EV2232,HCP100148,3.0032,8.7246
EV2232,HCP100150,0.2471,0.5595
EV2232,HCP100176,0.6988,1.8809
EV2232,HCP100277,1.5339,2.6311
EV2232,HCP100305,2.7472,7.338
EV2232,HCP100306,2.0402,3.9991
EV2232,HCP100312,2.6113,6.2521
EV2232,HCP100351,12.0257,24.2267
EV2232,HCP100391,2.7818,5.8491
EV2232,HCP100400,0.4909,1.1055
EV2232,HCP100409,0.7596,2.1646
EV2232,HCP100427,0.2907,0.6622
EV2232,HCP100428,1.6412,3.3325
EV2232,HCP100489,0.2648,0.7389
EV2232,HCP100507,2.8915,6.464
EV2232,HCP100512,1.4107,3.2411
EV2232,HCP100540,0.0943,0.2477
EV2232,HCP100607,0.6375,1.5724
EV2232,HCP100693,1.0165,1.8737
EV2232,HCP100782,1.0476,2.2939
EV2232,HCP100830,0.4827,1.0428
EV2232,HCP100844,1.1164,2.2879
EV2232,HCP100854,3.9509,11.3752
EV2232,HCP100867,1.1946,2.4605
EV2232,HCP100927,1.6289,4.2999
EV2232,HCP101081,0.2847,0.6631
EV2232,HCP101091,3.6069,9.9831
EV2232,HCP101096,3.5601,7.5194
EV2232,HCP101100,2.6304,5.4428
EV2232,HCP101171,2.3039,7.892
EV2232,HCP101334,2.0132,4.0752
EV2232,HCP101344,0.3049,0.625
EV2232,HCP101356,2.9789,6.1649
EV2232,HCP101422,8.2736,16.9889
EV2232,HCP101436,0.208,0.4488
EV2232,HCP101440,6.5168,13.7199
EV2232,HCP101460,10.1339,32.1423
EV2232,HCP101504,10.1748,18.632
EV2232,HCP101519,17.6754,42.3635
EV2232,HCP101632,0.9739,2.099
EV2232,HCP101641,3.0388,6.3978
EV2232,HCP101675,13.1376,29.054
EV2232,HCP101781,6.0439,17.1906
EV2232,HCP101788,1.4407,4.2958
EV2232,HCP101824,0.3732,0.6198
EV2232,HCP101878,2.4436,4.8736
EV2232,HCP101909,1.5851,3.4453
EV2232,HCP101914,0.3279,1.013
EV2232,HCP102014,0.6183,1.585
EV2232,HCP102028,1.2478,2.1312
EV2232,HCP102037,3.0537,7.5574
EV2232,HCP102074,3.0571,6.2302
EV2232,HCP102095,1.6615,3.8001
EV2232,HCP102107,1.9531,6.3243
EV2232,HCP102141,0.6208,1.4428
EV2232,HCP102193,4.8097,9.5519
EV2232,HCP102216,0.721,1.6093
EV2232,HCP102425,13.1037,25.9313
EV2232,HCP102444,0.4624,0.8756
EV2232,HCP102477,2.772,6.6942
EV2233,HCP100781,4.618,11.7898
EV2233,HCP100866,13.1132,29.8526
EV2233,HCP100926,1.1005,2.0468
EV2233,HCP101041,0.8636,1.8742
EV2233,HCP101300,18.0421,38.8889
EV2233,HCP101386,5.0986,11.5391
EV2233,HCP101702,7.4158,21.6855
EV2233,HCP101829,9.74,24.0908
EV2233,HCP101838,2.0296,3.6472
EV2233,HCP101960,3.5998,7.8484
EV2233,HCP102048,14.8118,36.168
EV2233,HCP102338,3.5484,6.6993
EV2233,HCP102496,5.6444,10.2114
EV2234,HCP100597,6.1385,13.559
EV2234,HCP101164,2.1262,4.7085
EV2234,HCP102120,7.2871,15.5386
EV2234,HCP102155,4.2164,10.2395
EV2234,HCP102359,13.6354,31.015
EV2234,HCP102456,6.3513,18.7535
EV2234,HCP102478,1.8105,4.172
EV2235,HCP100014,7.875,22.5057
EV2235,HCP100574,5.3967,10.8488
EV2235,HCP101001,1.0672,2.2199
EV2235,HCP101267,10.7516,24.0982
EV2235,HCP101321,36.761,88.709
EV2235,HCP101343,6.8695,17.2828
EV2235,HCP101581,3.9939,7.3809
EV2235,HCP101599,21.3446,48.2052
EV2235,HCP101635,0.1994,0.4382
EV2235,HCP101653,22.7801,39.6998
EV2235,HCP101794,21.722,49.7476
EV2235,HCP101985,3.4685,9.5499
EV2235,HCP102377,3.4918,7.9542
EV2235,HCP102411,18.8518,36.1172
EV2235,HCP102481,6.1689,13.9207
EV2236,HCP100075,-7.4623,-12.3171
EV2236,HCP100161,-6.5001,-11.6425
EV2236,HCP100230,-18.7833,-48.5437
EV2236,HCP100444,-1.5849,-3.7123
EV2236,HCP100566,-5.1189,-13.9122
EV2236,HCP100682,-0.5947,-1.5883
EV2236,HCP100733,-0.2954,-0.5703
EV2236,HCP100777,-0.1071,-0.218
EV2236,HCP100794,-1.5565,-3.9471
EV2236,HCP100937,-0.3859,-0.9956
EV2236,HCP100947,-17.9039,-45.663
EV2236,HCP100985,-0.2115,-0.5145
EV2236,HCP101049,-17.4471,-57.8713
EV2236,HCP101085,-13.9868,-27.0316
EV2236,HCP101102,-7.678,-17.2451
EV2236,HCP101201,-1.6085,-3.5139
EV2236,HCP101277,-0.6232,-1.5294
EV2236,HCP101363,-22.554,-55.365
EV2236,HCP101591,-2.111,-4.6651
EV2236,HCP101800,-0.5353,-1.279
EV2236,HCP101801,-0.9915,-1.651
EV2236,HCP101835,-0.832,-1.6537
EV2236,HCP101849,-0.7761,-1.8328
EV2236,HCP101872,-5.6108,-11.7076
EV2236,HCP102038,-1.3332,-3.1399
EV2236,HCP102131,-4.7175,-13.7323
EV2236,HCP102200,0.2315,0.6713
EV2236,HCP102211,-0.7922,-1.7353
EV2236,HCP102266,-5.9716,-22.8829
EV2236,HCP102307,-4.5686,-10.0183
EV2236,HCP102320,-8.6546,-17.5295
EV2236,HCP102329,-5.4701,-11.4815
EV2239,HCP100159,-0.1158,-0.2777
EV2239,HCP100166,-1.5365,-2.9513
EV2239,HCP100234,-0.1971,-0.4723
EV2239,HCP100269,-6.9767,-12.7314
EV2239,HCP100302,-6.4489,-12.4823
EV2239,HCP100304,-0.7136,-2.2209
EV2239,HCP100383,-0.855,-2.8135
EV2239,HCP100417,-0.5863,-1.121
EV2239,HCP100497,-4.1334,-7.1222
EV2239,HCP100600,-4.2614,-8.7855
EV2239,HCP100614,-0.6804,-1.6074
EV2239,HCP100637,-0.5621,-1.1222
EV2239,HCP100652,-2.6079,-4.4735
EV2239,HCP100820,-4.7849,-11.639
EV2239,HCP100824,-3.6838,-8.3239
EV2239,HCP100872,-0.3765,-1.0675
EV2239,HCP100990,-2.1252,-7.4178
EV2239,HCP101142,-0.8521,-1.797
EV2239,HCP101194,-2.7348,-5.4003
EV2239,HCP101200,-1.0643,-2.4796
EV2239,HCP101287,-15.0473,-24.3005
EV2239,HCP101558,-5.9252,-18.8746
EV2239,HCP101741,-0.1267,-0.3274
EV2239,HCP101745,-0.2774,-0.6756
EV2239,HCP101879,-1.2586,-2.3797
EV2239,HCP101926,-4.7762,-10.8726
EV2239,HCP102067,-1.8117,-3.3066
EV2239,HCP102097,-6.2175,-13.012
EV2239,HCP102099,-1.6134,-4.0542
EV2239,HCP102199,-1.8561,-3.75
EV2239,HCP102320,-3.5344,-7.0077
EV2239,HCP102368,-1.7809,-3.6573
EV2239,HCP102399,-0.5934,-1.3454
EV2239,HCP102439,-0.6685,-1.0752
EV2240,HCP100009,-0.1089,-0.2252
EV2240,HCP100104,1.7081,3.2638
EV2240,HCP100179,0.3119,0.628
EV2240,HCP100417,0.709,1.458
EV2240,HCP100440,2.2968,4.8449
EV2240,HCP100760,-1.0696,-2.164
EV2240,HCP100923,-3.7994,-6.5133
EV2240,HCP101795,0.1113,0.2245
EV2240,HCP101984,-2.9754,-7.2262
EV2240,HCP102055,0.8081,1.4573
EV2240,HCP102108,-0.5507,-1.3258
EV2240,HCP102160,1.2061,3.3448
EV2240,HCP102161,1.2141,3.5649
EV2240,HCP102169,-0.0227,-0.0459
EV2240,HCP102311,0.1206,0.228
EV2240,HCP102328,0.4369,0.8359
EV2240,HCP102386,-0.2653,-0.6194
EV2240,HCP102464,-0.0334,-0.0916
EV2241,HCP100034,0.2531,0.6895
EV2241,HCP101104,0.1816,0.3222
EV2242,HCP100240,-0.1944,-0.4504
EV2242,HCP100270,1.4677,2.8585
EV2242,HCP100565,-0.0678,-0.1677
EV2242,HCP100803,-0.2926,-0.571
EV2242,HCP101144,0.1058,0.2781
EV2242,HCP101267,0.1583,0.3656
EV2242,HCP101439,-0.0948,-0.1921
EV2242,HCP101443,3.3363,8.9475
EV2242,HCP101532,-0.3659,-0.8132
EV2242,HCP101562,0.4887,1.1115
EV2242,HCP101581,0.3502,0.6839
EV2242,HCP101939,0.7534,1.6568
EV2242,HCP102222,-0.6071,-1.3592
EV2243,HCP100045,1.0519,4.7103
EV2243,HCP100434,0.8649,1.7985
EV2243,HCP100445,0.5328,1.1734
EV2243,HCP100665,0.2828,0.4819
EV2243,HCP100674,15.1605,34.4151
EV2243,HCP100843,1.7491,4.2637
EV2243,HCP101420,0.9233,2.8409
EV2243,HCP101524,0.4277,1.0408
EV2243,HCP101740,2.3194,4.1455
EV2243,HCP101792,0.576,1.3868
EV2243,HCP101815,1.7024,3.9811
EV2243,HCP101906,6.6825,12.4179
EV2243,HCP101966,1.0906,2.2117
EV2243,HCP102126,1.0012,2.5027
EV2243,HCP102245,2.4451,5.4075
EV2243,HCP102417,10.36,23.0282
EV2244,HCP100041,0.0055,0.0142
EV2244,HCP100053,-0.137,-0.3429
EV2244,HCP100082,-0.2272,-0.3639
EV2244,HCP100086,-0.4443,-0.98
EV2244,HCP100174,-0.958,-2.3167
EV2244,HCP100185,-0.0702,-0.1554
EV2244,HCP100280,-0.4419,-0.9442
EV2244,HCP100308,-0.0652,-0.1676
EV2244,HCP100344,-5.4111,-10.2622
EV2244,HCP100504,-0.1318,-0.3323
EV2244,HCP100511,-1.639,-3.2328
EV2244,HCP100541,-2.4261,-5.0648
EV2244,HCP100542,-0.1633,-0.3643
EV2244,HCP100725,-0.0436,-0.1022
EV2244,HCP100752,-2.0985,-4.4171
EV2244,HCP100829,-0.1071,-0.2461
EV2244,HCP100896,-0.0155,-0.0344
EV2244,HCP100921,-0.2879,-0.7455
EV2244,HCP100928,-0.1435,-0.2671
EV2244,HCP101097,-1.5008,-2.7824
EV2244,HCP101157,-0.0337,-0.0696
EV2244,HCP101213,-0.1607,-0.2719
EV2244,HCP101444,-0.1813,-0.449
EV2244,HCP101585,-2.4854,-5.5031
EV2244,HCP101662,-0.3968,-1.0234
EV2244,HCP101770,-0.2588,-0.5694
EV2244,HCP101943,-0.9964,-2.2469
EV2244,HCP101956,-0.1688,-0.4476
EV2244,HCP102014,-0.4499,-1.2162
EV2244,HCP102187,-0.3168,-0.8717
EV2244,HCP102191,-0.1153,-0.3061
EV2244,HCP102404,-0.0805,-0.1554
EV2244,HCP102437,-0.2335,-0.5574
EV2244,HCP102474,-0.806,-1.6294
EV2245,HCP100008,2.6143,7.6505
EV2245,HCP100135,14.7992,38.4845
EV2245,HCP100189,2.5527,7.0554
EV2245,HCP100410,1.7081,6.8176
EV2245,HCP100645,13.9257,29.2115
EV2245,HCP100688,9.9319,21.5426
EV2245,HCP100750,11.8842,27.1735
EV2245,HCP100758,22.213,45.6119
EV2245,HCP100783,4.8411,10.2266
EV2245,HCP100798,10.5113,22.4288
EV2245,HCP100817,18.0903,39.5819
EV2245,HCP101010,7.7355,15.1798
EV2245,HCP101056,5.2199,12.6392
EV2245,HCP101167,11.1269,28.5365
EV2245,HCP101185,23.5559,62.5507
EV2245,HCP101276,12.074,26.5417
EV2245,HCP101326,15.7976,32.3787
EV2245,HCP101392,30.9784,73.8844
EV2245,HCP101439,13.7348,26.4096
EV2245,HCP101481,3.2793,9.022
EV2245,HCP101508,27.6973,57.7062
EV2245,HCP101540,13.2068,27.6404
EV2245,HCP101660,1.9183,5.8854
EV2245,HCP101668,15.1756,35.1736
EV2245,HCP101684,2.2721,5.8863
EV2245,HCP101759,7.5383,19.2341
EV2245,HCP101814,2.4953,5.622
EV2245,HCP101836,4.3963,12.3736
EV2245,HCP101920,1.4929,3.0335
EV2245,HCP101936,8.5866,19.1933
EV2245,HCP101988,2.8662,6.0904
EV2245,HCP102020,13.5205,25.9349
EV2245,HCP102031,13.7111,23.2208
EV2245,HCP102176,16.1938,44.8613
EV2245,HCP102241,15.2788,39.7587
EV2245,HCP102280,24.5766,66.8593
EV2245,HCP102306,6.3203,14.9972
EV2245,HCP102351,2.6808,5.1629
EV2245,HCP102443,14.0987,33.7265
EV2245,HCP102480,13.1913,28.2818
EV2246,HCP100060,-0.8837,-2.3776
EV2246,HCP100103,-0.925,-2.4173
EV2246,HCP100450,-4.559,-9.1982
EV2246,HCP100601,-0.2912,-0.671
EV2246,HCP100728,-0.1685,-0.3679
EV2246,HCP100856,-2.2328,-5.2343
EV2246,HCP100962,-6.6345,-11.402
EV2246,HCP100973,-0.168,-0.3806
EV2246,HCP101164,-0.3119,-0.5865
EV2246,HCP101211,-0.2536,-0.6417
EV2246,HCP101218,-0.6977,-1.606
EV2246,HCP101503,-4.9445,-10.7728
EV2246,HCP101616,-0.6491,-1.5979
EV2246,HCP101653,-4.3837,-8.586
EV2246,HCP101877,-2.0821,-5.1561
EV2246,HCP102358,-6.812,-14.2106
EV2246,HCP102366,-3.6922,-6.0121
EV2247,HCP100482,2.7912,6.1413
EV2247,HCP100778,14.3746,37.0988
EV2247,HCP100786,10.4632,30.4074
EV2247,HCP100967,2.543,8.3464
EV2247,HCP101365,10.5359,29.0052
EV2247,HCP101435,1.3643,3.782
EV2247,HCP101783,3.3114,7.3702
EV2247,HCP102021,23.1441,67.569
EV2247,HCP102202,28.9829,65.7468
EV2247,HCP102239,31.9425,72.9645
EV2247,HCP102375,51.2921,119.0907
EV2248,HCP100206,-1.7033,-3.8035
EV2248,HCP100412,2.8003,5.9477
EV2248,HCP100559,0.7689,1.6846
EV2248,HCP100756,3.0181,5.6378
EV2248,HCP100822,-1.7483,-4.9141
EV2248,HCP101015,0.1269,0.3089
EV2248,HCP101624,1.6092,3.8457
EV2248,HCP101642,3.8449,13.166
EV2248,HCP102081,0.1142,0.2905
EV2248,HCP102226,0.2739,0.82
EV2248,HCP102300,1.4646,3.0485
EV2248,HCP102394,0.1871,0.5633
EV2248,HCP102423,0.6153,1.3576
EV2248,HCP102462,0.0353,0.0669
EV2249,HCP100002,3.9216,8.2717
EV2249,HCP100034,12.5219,33.4967
EV2249,HCP100088,7.7012,14.0254
EV2249,HCP100354,18.0619,39.6279
EV2249,HCP100627,1.2218,3.7535
EV2249,HCP101066,0.0721,0.2263
EV2249,HCP101189,4.3737,9.7762
EV2249,HCP101311,3.0676,6.4405
EV2249,HCP102072,5.081,13.2706
EV2249,HCP102125,7.3851,16.1152
EV2249,HCP102127,3.4626,8.0747
EV2249,HCP102375,19.7698,46.6947
EV2249,HCP102392,3.4459,10.6608
EV2250,HCP100546,-0.957,-2.5424
EV2250,HCP100955,-0.6036,-1.3875
EV2250,HCP101052,-1.0161,-2.1343
EV2250,HCP101082,-4.1155,-11.2438
EV2250,HCP101457,-3.9517,-8.0438
EV2250,HCP101529,-1.0995,-2.4456
EV2250,HCP101763,-7.4619,-20.5528
EV2250,HCP102134,-4.4213,-8.4737
EV2251,HCP100093,2.2359,4.0216
EV2251,HCP100184,0.9681,2.8389
EV2251,HCP100380,17.4398,39.2294
EV2251,HCP100418,5.0052,10.8743
EV2251,HCP100451,14.1292,35.9419
EV2251,HCP100852,3.488,8.8395
EV2251,HCP101017,42.1433,90.8322
EV2251,HCP101128,0.922,2.1589
EV2251,HCP101152,4.4215,11.6576
EV2251,HCP101238,15.806,60.1511
EV2251,HCP101358,3.7311,10.3811
EV2251,HCP101439,5.5621,11.1221
EV2251,HCP101507,1.5208,3.5112
EV2251,HCP101577,8.1189,14.5891
EV2251,HCP102052,11.8011,23.7012
EV2251,HCP102102,10.8306,28.3723
EV2252,HCP100058,6.1536,11.9997
EV2252,HCP100077,0.3564,0.7682
EV2252,HCP100296,0.8202,1.7697
EV2252,HCP100747,0.6359,1.6354
EV2252,HCP100787,1.7877,3.4538
EV2252,HCP100842,2.7635,6.4905
EV2252,HCP100871,0.1854,0.4519
EV2252,HCP100873,0.2306,0.5554
EV2252,HCP101106,0.2141,0.5115
EV2252,HCP101135,0.426,0.9479
EV2252,HCP101224,1.2277,2.2438
EV2252,HCP101327,0.5201,1.0635
EV2252,HCP101362,0.2143,0.3926
EV2252,HCP101449,0.312,0.5202
EV2252,HCP101451,2.2188,5.3953
EV2252,HCP101772,0.1432,0.2843
EV2252,HCP101788,0.9432,3.3719
EV2252,HCP101871,1.7566,3.0785
EV2252,HCP101875,4.9233,11.4398
EV2252,HCP102084,0.7176,1.9193
EV2252,HCP102415,1.9556,3.8922
EV2252,HCP102417,3.2806,7.0587
EV2253,HCP100152,0.15,0.3857
EV2253,HCP100154,-1.8185,-3.6075
EV2253,HCP100160,-0.0023,-0.0048
EV2253,HCP100276,0.5715,1.0204
EV2253,HCP100286,0.0839,0.153
EV2253,HCP100311,1.9824,5.6401
EV2253,HCP100367,-0.0047,-0.0156
EV2253,HCP100370,1.5452,3.7192
EV2253,HCP100378,0.1825,0.4598
EV2253,HCP100487,-0.0839,-0.1957
EV2253,HCP100521,0.5968,1.5442
EV2253,HCP100616,1.7558,4.3361
