event_id,hcp_id,invited_at,channel,eligible_reason
EV2118,HCP100830,2025-05-02,Email,Product affinity
EV2118,HCP100277,2025-04-29,Email,Patient-volume threshold
EV2118,HCP102095,2025-04-23,Email,Product affinity
EV2118,HCP100591,2025-05-02,Phone,Product affinity
EV2118,HCP102142,2025-05-04,Phone,Specialty match
EV2118,HCP101848,2025-04-28,Email,Prior engagement
EV2118,HCP100515,2025-03-15,Rep,Product affinity
EV2118,HCP101915,2025-04-11,Portal,Patient-volume threshold
EV2118,HCP100308,2025-04-02,Portal,Product affinity
EV2118,HCP100623,2025-04-10,Rep,Combination of factors
EV2118,HCP101626,2025-05-02,Phone,Combination of factors
EV2118,HCP100744,2025-04-30,Email,Specialty match
EV2118,HCP101092,2025-04-12,Email,Product affinity
EV2118,HCP101659,2025-04-26,Email,Product affinity
EV2118,HCP102111,2025-03-24,Rep,Product affinity
EV2118,HCP100854,2025-04-15,Rep,Product affinity
EV2118,HCP101057,2025-04-24,Email,Product affinity
EV2118,HCP102172,2025-04-08,Email,Specialty match
EV2118,HCP101187,2025-04-20,Email,Prior engagement
EV2118,HCP102176,2025-04-21,Email,Combination of factors
EV2118,HCP101865,2025-04-15,Phone,Combination of factors
EV2118,HCP101909,2025-04-10,Portal,Combination of factors
EV2119,HCP100073,2025-04-06,Email,Product affinity
EV2119,HCP101207,2025-04-23,Email,Product affinity
EV2119,HCP101395,2025-05-01,Portal,Product affinity
EV2119,HCP100948,2025-04-07,Email,Product affinity
EV2119,HCP100249,2025-03-22,Rep,Patient-volume threshold
EV2119,HCP102388,2025-04-22,Email,Specialty match
EV2119,HCP100457,2025-04-30,Email,Product affinity
EV2119,HCP100235,2025-04-15,Portal,Combination of factors
EV2119,HCP101098,2025-04-15,Rep,Product affinity
EV2119,HCP101311,2025-04-18,Email,Patient-volume threshold
EV2119,HCP101599,2025-04-17,Email,Product affinity
EV2119,HCP101486,2025-04-15,Portal,Combination of factors
EV2119,HCP100769,2025-04-19,Rep,Combination of factors
EV2119,HCP102213,2025-04-25,Phone,Specialty match
EV2119,HCP100658,2025-03-26,Rep,Product affinity
EV2119,HCP101587,2025-03-22,Rep,Combination of factors
EV2119,HCP102016,2025-04-23,Email,Product affinity
EV2119,HCP101364,2025-04-10,Email,Combination of factors
EV2119,HCP101829,2025-04-03,Rep,Product affinity
EV2119,HCP101651,2025-04-13,Email,Product affinity
EV2119,HCP100134,2025-04-09,Rep,Product affinity
EV2119,HCP100856,2025-04-11,Email,Combination of factors
EV2119,HCP100313,2025-03-14,Rep,Product affinity
EV2119,HCP102489,2025-04-21,Email,Patient-volume threshold
EV2119,HCP101721,2025-04-16,Email,Product affinity
EV2119,HCP100573,2025-03-16,Rep,Combination of factors
EV2119,HCP102275,2025-04-08,Email,Geographic proximity
EV2119,HCP102194,2025-04-22,Email,Combination of factors
EV2119,HCP100168,2025-04-17,Email,Prior engagement
EV2119,HCP100859,2025-04-14,Email,Product affinity
EV2119,HCP100766,2025-04-11,Rep,Product affinity
EV2119,HCP100417,2025-03-24,Rep,Combination of factors
EV2119,HCP102393,2025-04-02,Rep,Specialty match
EV2119,HCP102371,2025-04-12,Email,Prior engagement
EV2119,HCP100952,2025-04-18,Email,Product affinity
EV2119,HCP101030,2025-04-26,Email,Patient-volume threshold
EV2119,HCP101278,2025-04-06,Email,Combination of factors
EV2119,HCP100311,2025-04-24,Phone,Product affinity
EV2119,HCP102053,2025-04-28,Email,Patient-volume threshold
EV2119,HCP100504,2025-04-25,Email,Combination of factors
EV2119,HCP102207,2025-04-19,Email,Prior engagement
EV2119,HCP101808,2025-04-07,Rep,Product affinity
EV2119,HCP102048,2025-03-30,Rep,Product affinity
EV2119,HCP101754,2025-04-29,Email,Geographic proximity
EV2119,HCP102186,2025-04-17,Email,Product affinity
EV2119,HCP101300,2025-03-19,Rep,Product affinity
EV2119,HCP100103,2025-04-13,Email,Combination of factors
EV2119,HCP101728,2025-04-27,Email,Product affinity
EV2119,HCP102166,2025-04-23,Email,Product affinity
EV2119,HCP102295,2025-04-17,Phone,Combination of factors
EV2119,HCP101934,2025-04-07,Email,Product affinity
EV2119,HCP101260,2025-05-02,Email,Product affinity
EV2119,HCP102411,2025-04-07,Email,Product affinity
EV2119,HCP100521,2025-04-04,Rep,Specialty match
EV2119,HCP101702,2025-05-02,Email,Product affinity
EV2119,HCP100623,2025-04-27,Portal,Specialty match
EV2119,HCP100421,2025-04-20,Rep,Prior engagement
EV2119,HCP100090,2025-04-20,Email,Combination of factors
EV2119,HCP100544,2025-03-19,Rep,Product affinity
EV2119,HCP101217,2025-03-16,Rep,Prior engagement
EV2119,HCP101493,2025-04-21,Phone,Combination of factors
EV2119,HCP102118,2025-05-04,Email,Product affinity
EV2119,HCP101765,2025-03-19,Rep,Geographic proximity
EV2119,HCP101262,2025-04-28,Email,Combination of factors
EV2119,HCP101877,2025-03-30,Rep,Product affinity
EV2120,HCP100156,2025-05-02,Email,Combination of factors
EV2120,HCP101800,2025-04-26,Email,Combination of factors
EV2120,HCP101017,2025-03-16,Rep,Patient-volume threshold
EV2120,HCP100798,2025-03-12,Rep,Product affinity
EV2120,HCP100911,2025-04-06,Rep,Combination of factors
EV2120,HCP101534,2025-04-23,Phone,Combination of factors
EV2120,HCP101516,2025-04-23,Email,Combination of factors
EV2120,HCP102391,2025-04-11,Email,Specialty match
EV2120,HCP102109,2025-04-30,Portal,Product affinity
EV2120,HCP101654,2025-05-02,Phone,Combination of factors
EV2120,HCP101169,2025-05-03,Email,Product affinity
EV2120,HCP101960,2025-03-12,Rep,Patient-volume threshold
EV2120,HCP100788,2025-05-01,Email,Product affinity
EV2120,HCP100226,2025-04-25,Phone,Product affinity
EV2120,HCP100569,2025-04-27,Email,Product affinity
EV2120,HCP101952,2025-04-27,Email,Patient-volume threshold
EV2120,HCP102361,2025-04-26,Phone,Geographic proximity
EV2120,HCP101582,2025-04-07,Portal,Specialty match
EV2120,HCP102041,2025-04-06,Portal,Product affinity
EV2120,HCP102368,2025-05-03,Email,Product affinity
EV2120,HCP101787,2025-05-01,Email,Product affinity
EV2120,HCP100914,2025-04-05,Rep,Product affinity
EV2120,HCP100923,2025-04-02,Rep,Combination of factors
EV2120,HCP101283,2025-04-15,Email,Product affinity
EV2120,HCP100089,2025-05-03,Email,Combination of factors
EV2120,HCP101678,2025-04-02,Rep,Patient-volume threshold
EV2120,HCP100009,2025-04-06,Email,Specialty match
EV2120,HCP100478,2025-04-07,Email,Product affinity
EV2120,HCP102126,2025-04-28,Email,Combination of factors
EV2120,HCP102051,2025-03-15,Rep,Product affinity
EV2120,HCP100187,2025-04-21,Phone,Geographic proximity
EV2120,HCP100413,2025-04-25,Email,Product affinity
EV2120,HCP102407,2025-04-14,Rep,Product affinity
EV2120,HCP101466,2025-04-20,Rep,Combination of factors
EV2120,HCP102433,2025-04-09,Rep,Product affinity
EV2120,HCP102430,2025-04-20,Email,Product affinity
EV2121,HCP100830,2025-04-07,Email,Combination of factors
EV2121,HCP101572,2025-03-17,Rep,Product affinity
EV2121,HCP100383,2025-04-29,Phone,Combination of factors
EV2121,HCP101215,2025-04-13,Email,Product affinity
EV2121,HCP100610,2025-04-10,Email,Specialty match
EV2121,HCP100937,2025-04-30,Email,Specialty match
EV2121,HCP101359,2025-04-15,Email,Specialty match
EV2121,HCP101978,2025-05-02,Phone,Product affinity
EV2121,HCP100996,2025-04-23,Email,Specialty match
EV2121,HCP101960,2025-04-27,Phone,Specialty match
EV2121,HCP100714,2025-04-30,Email,Product affinity
EV2121,HCP102408,2025-04-17,Email,Product affinity
EV2121,HCP100944,2025-04-25,Email,Product affinity
EV2121,HCP100995,2025-03-25,Rep,Product affinity
EV2121,HCP100566,2025-04-21,Email,Combination of factors
EV2121,HCP100139,2025-03-31,Rep,Patient-volume threshold
EV2121,HCP101643,2025-04-12,Email,Product affinity
EV2121,HCP102274,2025-03-27,Rep,Product affinity
EV2121,HCP101540,2025-04-29,Phone,Combination of factors
EV2121,HCP102427,2025-04-03,Portal,Geographic proximity
EV2121,HCP101383,2025-04-29,Email,Product affinity
EV2121,HCP100802,2025-04-20,Phone,Combination of factors
EV2121,HCP102355,2025-04-29,Email,Product affinity
EV2121,HCP101395,2025-03-19,Rep,Geographic proximity
EV2121,HCP100101,2025-04-27,Portal,Product affinity
EV2121,HCP101674,2025-04-02,Portal,Combination of factors
EV2121,HCP100749,2025-04-21,Portal,Combination of factors
EV2121,HCP100819,2025-04-29,Email,Combination of factors
EV2121,HCP102022,2025-04-30,Phone,Specialty match
EV2121,HCP102051,2025-04-18,Email,Product affinity
EV2121,HCP100034,2025-04-20,Rep,Patient-volume threshold
EV2121,HCP100093,2025-04-12,Email,Specialty match
EV2121,HCP100820,2025-04-14,Rep,Patient-volume threshold
EV2121,HCP100453,2025-03-15,Rep,Combination of factors
EV2121,HCP102239,2025-04-23,Email,Product affinity
EV2121,HCP101048,2025-04-19,Email,Product affinity
EV2121,HCP101299,2025-04-20,Phone,Specialty match
EV2121,HCP100267,2025-04-08,Email,Product affinity
EV2121,HCP101939,2025-03-28,Portal,Product affinity
EV2121,HCP101545,2025-04-23,Email,Product affinity
EV2121,HCP100599,2025-04-06,Email,Product affinity
EV2121,HCP100421,2025-03-30,Portal,Prior engagement
EV2121,HCP100451,2025-03-28,Portal,Product affinity
EV2121,HCP102248,2025-05-02,Email,Combination of factors
EV2121,HCP101576,2025-03-22,Rep,Product affinity
EV2121,HCP100580,2025-05-02,Email,Product affinity
EV2121,HCP101178,2025-04-25,Email,Combination of factors
EV2122,HCP102099,2025-04-21,Portal,Specialty match
EV2122,HCP100766,2025-05-12,Email,Product affinity
EV2122,HCP100161,2025-04-30,Email,Product affinity
EV2122,HCP101439,2025-05-10,Phone,Product affinity
EV2122,HCP101489,2025-04-25,Email,Geographic proximity
EV2122,HCP100887,2025-03-22,Rep,Combination of factors
EV2122,HCP102489,2025-04-22,Rep,Combination of factors
EV2122,HCP102092,2025-05-12,Email,Geographic proximity
EV2122,HCP101484,2025-05-07,Email,Combination of factors
EV2122,HCP100756,2025-05-10,Phone,Combination of factors
EV2122,HCP102469,2025-05-04,Portal,Combination of factors
EV2122,HCP100485,2025-05-02,Email,Specialty match
EV2122,HCP102391,2025-03-30,Rep,Specialty match
EV2122,HCP100778,2025-05-02,Email,Product affinity
EV2122,HCP100963,2025-04-23,Email,Geographic proximity
EV2122,HCP100847,2025-05-03,Email,Specialty match
EV2122,HCP102097,2025-04-27,Email,Combination of factors
EV2122,HCP101607,2025-05-08,Phone,Specialty match
EV2122,HCP100022,2025-04-09,Rep,Product affinity
EV2122,HCP102433,2025-05-05,Email,Product affinity
EV2122,HCP100688,2025-05-05,Email,Product affinity
EV2122,HCP101267,2025-04-24,Email,Prior engagement
EV2122,HCP100607,2025-05-05,Phone,Combination of factors
EV2122,HCP100426,2025-04-27,Email,Specialty match
EV2122,HCP101266,2025-05-08,Email,Product affinity
EV2122,HCP101651,2025-05-05,Phone,Product affinity
EV2122,HCP101354,2025-04-13,Rep,Combination of factors
EV2122,HCP100799,2025-04-29,Email,Patient-volume threshold
EV2122,HCP100806,2025-05-10,Phone,Combination of factors
EV2122,HCP101652,2025-04-28,Phone,Product affinity
EV2122,HCP102413,2025-04-01,Rep,Patient-volume threshold
EV2122,HCP100772,2025-05-06,Portal,Prior engagement
EV2122,HCP102013,2025-05-06,Phone,Product affinity
EV2122,HCP100206,2025-04-17,Rep,Product affinity
EV2122,HCP101738,2025-05-07,Email,Geographic proximity
EV2122,HCP101680,2025-05-02,Email,Product affinity
EV2122,HCP100304,2025-04-20,Email,Combination of factors
EV2122,HCP100176,2025-05-08,Portal,Geographic proximity
EV2122,HCP100193,2025-04-14,Email,Specialty match
EV2122,HCP100791,2025-05-04,Email,Patient-volume threshold
EV2122,HCP101994,2025-04-24,Portal,Geographic proximity
EV2122,HCP101716,2025-04-20,Email,Specialty match
EV2122,HCP102197,2025-04-27,Email,Combination of factors
EV2122,HCP102174,2025-04-05,Rep,Combination of factors
EV2122,HCP100070,2025-04-28,Email,Product affinity
EV2122,HCP101369,2025-04-24,Email,Combination of factors
EV2122,HCP100112,2025-05-10,Email,Geographic proximity
EV2122,HCP102062,2025-04-15,Rep,Product affinity
EV2122,HCP100027,2025-04-25,Phone,Product affinity
EV2122,HCP100421,2025-04-15,Email,Combination of factors
EV2122,HCP100026,2025-05-13,Phone,Patient-volume threshold
EV2122,HCP100665,2025-05-12,Phone,Geographic proximity
EV2122,HCP102039,2025-05-04,Email,Combination of factors
EV2122,HCP100030,2025-04-04,Portal,Product affinity
EV2122,HCP101539,2025-04-28,Email,Combination of factors
EV2122,HCP102266,2025-04-02,Rep,Product affinity
EV2122,HCP100327,2025-05-06,Email,Product affinity
EV2122,HCP100873,2025-04-15,Email,Combination of factors
EV2122,HCP101663,2025-05-11,Phone,Specialty match
EV2122,HCP100068,2025-04-28,Email,Combination of factors
EV2123,HCP100994,2025-04-19,Email,Prior engagement
EV2123,HCP100225,2025-04-14,Rep,Product affinity
EV2123,HCP100843,2025-04-20,Email,Product affinity
EV2123,HCP102396,2025-05-10,Email,Combination of factors
EV2123,HCP101966,2025-05-03,Email,Specialty match
EV2123,HCP101667,2025-04-17,Rep,Product affinity
EV2123,HCP102254,2025-05-02,Portal,Combination of factors
EV2123,HCP102415,2025-04-18,Email,Product affinity
EV2123,HCP100100,2025-03-30,Rep,Combination of factors
EV2123,HCP101524,2025-05-04,Phone,Specialty match
EV2123,HCP100620,2025-04-26,Email,Patient-volume threshold
EV2123,HCP100724,2025-03-28,Rep,Product affinity
EV2123,HCP101950,2025-04-22,Portal,Product affinity
EV2123,HCP100165,2025-05-12,Email,Product affinity
EV2123,HCP101183,2025-04-22,Email,Specialty match
EV2123,HCP101091,2025-04-15,Rep,Product affinity
EV2123,HCP101247,2025-04-21,Email,Product affinity
EV2123,HCP100053,2025-04-09,Rep,Combination of factors
EV2123,HCP101561,2025-04-30,Email,Geographic proximity
EV2123,HCP100312,2025-05-04,Email,Product affinity
EV2123,HCP101614,2025-05-08,Email,Product affinity
EV2123,HCP101519,2025-04-22,Rep,Product affinity
EV2123,HCP100745,2025-04-17,Portal,Geographic proximity
EV2123,HCP100711,2025-05-07,Phone,Geographic proximity
EV2123,HCP100633,2025-04-09,Rep,Specialty match
EV2123,HCP100871,2025-05-11,Email,Specialty match
EV2123,HCP100288,2025-04-02,Rep,Product affinity
EV2123,HCP101206,2025-03-23,Rep,Geographic proximity
EV2123,HCP102215,2025-04-21,Email,Geographic proximity
EV2123,HCP101962,2025-03-22,Rep,Product affinity
EV2123,HCP102432,2025-04-02,Rep,Geographic proximity
EV2123,HCP102014,2025-04-28,Portal,Product affinity
EV2123,HCP100912,2025-04-22,Email,Specialty match
EV2123,HCP101409,2025-03-31,Rep,Product affinity
EV2123,HCP100705,2025-04-22,Portal,Specialty match
EV2123,HCP101811,2025-04-30,Email,Product affinity
EV2123,HCP101460,2025-03-22,Rep,Product affinity
EV2123,HCP100542,2025-04-13,Rep,Product affinity
EV2123,HCP101279,2025-05-03,Email,Combination of factors
EV2123,HCP100405,2025-04-26,Email,Geographic proximity
EV2123,HCP101005,2025-05-02,Email,Combination of factors
EV2123,HCP100672,2025-03-25,Rep,Combination of factors
EV2124,HCP100586,2025-05-12,Portal,Patient-volume threshold
EV2124,HCP102374,2025-05-03,Email,Combination of factors
EV2124,HCP101536,2025-05-02,Email,Product affinity
EV2124,HCP101804,2025-05-02,Email,Product affinity
EV2124,HCP100233,2025-05-16,Portal,Combination of factors
EV2124,HCP102005,2025-05-05,Rep,Specialty match
EV2124,HCP101209,2025-05-20,Phone,Combination of factors
EV2124,HCP100980,2025-05-07,Rep,Specialty match
EV2124,HCP100499,2025-04-29,Rep,Product affinity
EV2124,HCP101774,2025-05-09,Phone,Product affinity
EV2124,HCP101001,2025-04-25,Rep,Combination of factors
EV2124,HCP101616,2025-05-09,Portal,Product affinity
EV2124,HCP100948,2025-05-06,Phone,Product affinity
EV2124,HCP100457,2025-04-23,Rep,Product affinity
EV2124,HCP102006,2025-04-25,Rep,Product affinity
EV2124,HCP101949,2025-04-22,Portal,Product affinity
EV2124,HCP101791,2025-05-20,Email,Product affinity
EV2124,HCP100112,2025-04-15,Rep,Combination of factors
EV2124,HCP101051,2025-05-05,Phone,Product affinity
EV2124,HCP100986,2025-05-13,Email,Combination of factors
EV2124,HCP102104,2025-05-07,Rep,Combination of factors
EV2124,HCP100869,2025-05-13,Phone,Combination of factors
EV2124,HCP102490,2025-05-16,Email,Combination of factors
EV2124,HCP101073,2025-05-09,Phone,Combination of factors
EV2124,HCP101134,2025-04-28,Email,Combination of factors
EV2124,HCP101407,2025-05-16,Email,Product affinity
EV2124,HCP102472,2025-05-22,Email,Product affinity
EV2124,HCP101260,2025-05-07,Portal,Product affinity
EV2124,HCP101398,2025-05-03,Email,Product affinity
EV2124,HCP100846,2025-05-22,Email,Combination of factors
EV2124,HCP101267,2025-05-08,Rep,Product affinity
EV2124,HCP101539,2025-05-12,Phone,Patient-volume threshold
EV2124,HCP100240,2025-04-15,Rep,Product affinity
EV2124,HCP100154,2025-05-03,Rep,Product affinity
EV2124,HCP100178,2025-04-30,Email,Product affinity
EV2124,HCP101647,2025-05-23,Email,Geographic proximity
EV2124,HCP100859,2025-05-20,Phone,Product affinity
EV2124,HCP101283,2025-05-11,Email,Specialty match
EV2124,HCP100718,2025-04-19,Portal,Product affinity
EV2124,HCP100055,2025-04-29,Email,Patient-volume threshold
EV2124,HCP101692,2025-05-01,Email,Product affinity
EV2124,HCP100290,2025-04-30,Email,Patient-volume threshold
EV2124,HCP100220,2025-05-10,Email,Geographic proximity
EV2124,HCP100964,2025-05-10,Portal,Product affinity
EV2124,HCP102017,2025-05-18,Email,Geographic proximity
EV2124,HCP101454,2025-04-03,Rep,Combination of factors
EV2124,HCP101278,2025-05-18,Email,Geographic proximity
EV2124,HCP101641,2025-05-25,Phone,Product affinity
EV2124,HCP101238,2025-04-27,Email,Combination of factors
EV2124,HCP100949,2025-05-19,Email,Specialty match
EV2124,HCP101145,2025-05-11,Phone,Product affinity
EV2124,HCP100164,2025-05-06,Email,Product affinity
EV2124,HCP101381,2025-03-31,Rep,Product affinity
EV2124,HCP101578,2025-05-21,Email,Product affinity
EV2124,HCP100192,2025-05-14,Portal,Geographic proximity
EV2124,HCP101676,2025-04-29,Email,Patient-volume threshold
EV2124,HCP101638,2025-04-16,Rep,Geographic proximity
EV2124,HCP102433,2025-05-02,Rep,Patient-volume threshold
EV2124,HCP102437,2025-04-21,Rep,Combination of factors
EV2124,HCP102111,2025-05-10,Email,Geographic proximity
EV2124,HCP101748,2025-04-29,Email,Combination of factors
EV2124,HCP102389,2025-05-06,Rep,Combination of factors
EV2124,HCP100627,2025-05-15,Portal,Product affinity
EV2124,HCP100590,2025-04-11,Rep,Combination of factors
EV2124,HCP102371,2025-05-04,Email,Prior engagement
EV2124,HCP101098,2025-05-12,Portal,Product affinity
EV2124,HCP101391,2025-04-09,Rep,Product affinity
EV2124,HCP102343,2025-05-03,Rep,Combination of factors
EV2124,HCP102465,2025-05-22,Email,Specialty match
EV2124,HCP100959,2025-05-15,Email,Specialty match
EV2124,HCP100891,2025-05-05,Email,Patient-volume threshold
EV2124,HCP101529,2025-04-18,Rep,Geographic proximity
EV2124,HCP101449,2025-05-06,Email,Geographic proximity
EV2124,HCP101066,2025-04-17,Portal,Product affinity
EV2124,HCP100711,2025-04-20,Portal,Combination of factors
EV2124,HCP101253,2025-04-20,Portal,Specialty match
EV2124,HCP101416,2025-05-01,Rep,Product affinity
EV2124,HCP102164,2025-05-20,Portal,Combination of factors
EV2124,HCP102177,2025-05-14,Email,Combination of factors
EV2124,HCP100897,2025-04-04,Rep,Geographic proximity
EV2124,HCP101276,2025-04-08,Rep,Patient-volume threshold
EV2124,HCP100565,2025-05-10,Email,Product affinity
EV2125,HCP100422,2025-05-27,Email,Specialty match
EV2125,HCP101770,2025-05-23,Email,Product affinity
