hcp_id,date,rep_calls,emails,samples,other_events
HCP100932,2026-02-01,9,5,24,0
HCP100932,2026-03-01,8,4,23,1
HCP100932,2026-04-01,3,7,9,2
HCP100932,2026-05-01,5,7,10,0
HCP100932,2026-06-01,2,7,8,1
HCP100932,2026-07-01,6,8,16,1
HCP100932,2026-08-01,7,3,17,0
HCP100933,2024-01-01,1,3,0,0
HCP100933,2024-02-01,3,5,3,2
HCP100933,2024-03-01,0,3,0,1
HCP100933,2024-04-01,1,2,1,1
HCP100933,2024-05-01,2,5,5,0
HCP100933,2024-06-01,3,8,0,0
HCP100933,2024-07-01,0,5,0,2
HCP100933,2024-08-01,1,4,2,1
HCP100933,2024-09-01,3,5,7,0
HCP100933,2024-10-01,1,5,2,0
HCP100933,2024-11-01,2,2,2,0
HCP100933,2024-12-01,2,3,2,0
HCP100933,2025-01-01,0,6,0,0
HCP100933,2025-02-01,3,7,3,0
HCP100933,2025-03-01,1,2,1,0
HCP100933,2025-04-01,1,8,3,0
HCP100933,2025-05-01,1,0,3,0
HCP100933,2025-06-01,1,3,2,0
HCP100933,2025-07-01,0,3,0,0
HCP100933,2025-08-01,2,3,3,0
HCP100933,2025-09-01,2,4,2,1
HCP100933,2025-10-01,1,6,0,0
HCP100933,2025-11-01,1,5,3,3
HCP100933,2025-12-01,0,4,0,0
HCP100933,2026-01-01,2,2,4,1
HCP100933,2026-02-01,4,2,5,0
HCP100933,2026-03-01,1,5,2,0
HCP100933,2026-04-01,0,6,0,0
HCP100933,2026-05-01,1,1,2,1
HCP100933,2026-06-01,1,4,2,0
HCP100933,2026-07-01,3,3,3,0
HCP100933,2026-08-01,0,3,0,0
HCP100934,2024-01-01,7,8,24,0
HCP100934,2024-02-01,14,6,29,1
HCP100934,2024-03-01,11,2,32,1
HCP100934,2024-04-01,13,6,35,2
HCP100934,2024-05-01,5,3,10,2
HCP100934,2024-06-01,7,5,27,0
HCP100934,2024-07-01,7,2,25,0
HCP100934,2024-08-01,5,4,16,0
HCP100934,2024-09-01,3,10,10,0
HCP100934,2024-10-01,11,7,27,1
HCP100934,2024-11-01,8,7,22,0
HCP100934,2024-12-01,6,8,24,3
HCP100934,2025-01-01,9,5,25,1
HCP100934,2025-02-01,7,5,22,1
HCP100934,2025-03-01,6,7,12,0
HCP100934,2025-04-01,9,5,20,0
HCP100934,2025-05-01,5,8,15,0
HCP100934,2025-06-01,8,7,32,0
HCP100934,2025-07-01,5,8,11,1
HCP100934,2025-08-01,12,7,38,0
HCP100934,2025-09-01,5,7,17,1
HCP100934,2025-10-01,12,8,45,0
HCP100934,2025-11-01,6,5,21,3
HCP100934,2025-12-01,9,3,29,0
HCP100934,2026-01-01,3,7,10,0
HCP100934,2026-02-01,7,6,27,1
HCP100934,2026-03-01,5,5,15,0
HCP100934,2026-04-01,13,8,40,1
HCP100934,2026-05-01,8,9,14,1
HCP100934,2026-06-01,11,3,34,0
HCP100934,2026-07-01,7,6,14,2
HCP100934,2026-08-01,8,6,26,0
HCP100935,2024-01-01,3,4,11,0
HCP100935,2024-02-01,1,3,2,0
HCP100935,2024-03-01,1,4,4,0
HCP100935,2024-04-01,0,4,0,1
HCP100935,2024-05-01,1,1,2,0
HCP100935,2024-06-01,3,4,1,1
HCP100935,2024-07-01,1,6,4,1
HCP100935,2024-08-01,2,7,3,0
HCP100935,2024-09-01,1,3,1,0
HCP100935,2024-10-01,1,5,2,0
HCP100935,2024-11-01,1,5,2,0
HCP100935,2024-12-01,3,2,7,0
HCP100935,2025-01-01,1,3,2,0
HCP100935,2025-02-01,2,7,2,0
HCP100935,2025-03-01,1,3,2,1
HCP100935,2025-04-01,1,2,1,0
HCP100935,2025-05-01,0,2,0,0
HCP100935,2025-06-01,2,6,3,0
HCP100935,2025-07-01,2,3,2,1
HCP100935,2025-08-01,1,3,1,1
HCP100935,2025-09-01,2,4,2,1
HCP100935,2025-10-01,2,7,4,2
HCP100935,2025-11-01,4,3,4,1
HCP100935,2025-12-01,2,1,1,0
HCP100935,2026-01-01,2,2,3,0
HCP100935,2026-02-01,1,4,2,0
HCP100935,2026-03-01,1,1,1,0
HCP100935,2026-04-01,1,1,0,0
HCP100935,2026-05-01,4,2,7,0
HCP100935,2026-06-01,2,2,5,0
HCP100935,2026-07-01,1,5,2,0
HCP100935,2026-08-01,3,0,2,0
HCP100936,2024-01-01,4,3,2,0
HCP100936,2024-02-01,5,4,6,0
HCP100936,2024-03-01,4,6,5,2
HCP100936,2024-04-01,7,3,8,0
HCP100936,2024-05-01,1,5,0,0
HCP100936,2024-06-01,5,3,1,0
HCP100936,2024-07-01,4,2,5,0
HCP100936,2024-08-01,9,2,11,0
HCP100936,2024-09-01,3,7,1,0
HCP100936,2024-10-01,5,2,2,0
HCP100936,2024-11-01,5,2,3,0
HCP100936,2024-12-01,0,1,0,0
HCP100936,2025-01-01,4,6,5,3
HCP100936,2025-02-01,1,5,2,0
HCP100936,2025-03-01,7,5,4,0
HCP100936,2025-04-01,5,1,3,1
HCP100936,2025-05-01,2,2,2,0
HCP100936,2025-06-01,5,3,6,0
HCP100936,2025-07-01,0,4,0,0
HCP100936,2025-08-01,4,5,3,0
HCP100936,2025-09-01,2,8,1,1
HCP100936,2025-10-01,1,6,0,1
HCP100936,2025-11-01,1,5,1,0
HCP100936,2025-12-01,6,4,9,1
HCP100936,2026-01-01,5,3,2,1
HCP100936,2026-02-01,2,3,1,0
HCP100936,2026-03-01,1,4,0,0
HCP100936,2026-04-01,5,4,4,1
HCP100936,2026-05-01,4,2,4,0
HCP100936,2026-06-01,6,3,4,0
HCP100936,2026-07-01,4,1,1,0
HCP100936,2026-08-01,4,3,3,1
HCP100937,2024-01-01,3,5,5,0
HCP100937,2024-02-01,0,3,0,0
HCP100937,2024-03-01,0,2,0,1
HCP100937,2024-04-01,0,5,0,1
HCP100937,2024-05-01,0,2,0,0
HCP100937,2024-06-01,0,7,0,1
HCP100937,2024-07-01,0,3,0,0
HCP100937,2024-08-01,0,6,0,0
HCP100937,2024-09-01,0,7,0,0
HCP100937,2024-10-01,2,7,3,1
HCP100937,2024-11-01,0,4,0,1
HCP100937,2024-12-01,2,1,9,0
HCP100937,2025-01-01,0,5,0,0
HCP100937,2025-02-01,0,4,0,1
HCP100937,2025-03-01,0,8,0,0
HCP100937,2025-04-01,0,4,0,0
HCP100937,2025-05-01,1,5,1,0
HCP100937,2025-06-01,0,3,0,0
HCP100937,2025-07-01,1,6,3,0
HCP100937,2025-08-01,0,2,0,0
HCP100937,2025-09-01,1,6,1,1
HCP100937,2025-10-01,0,4,0,0
HCP100937,2025-11-01,0,5,0,0
HCP100937,2025-12-01,1,3,1,2
HCP100937,2026-01-01,0,5,0,0
HCP100937,2026-02-01,4,9,5,1
HCP100937,2026-03-01,1,6,0,1
HCP100937,2026-04-01,2,5,1,0
HCP100937,2026-05-01,1,8,2,1
HCP100937,2026-06-01,3,5,5,0
HCP100937,2026-07-01,0,8,0,1
HCP100937,2026-08-01,0,3,0,1
HCP100938,2024-01-01,0,3,0,0
HCP100938,2024-02-01,0,2,0,0
HCP100938,2024-03-01,0,3,0,0
HCP100938,2024-04-01,0,1,0,0
HCP100938,2024-05-01,0,6,0,0
HCP100938,2024-06-01,0,1,0,0
HCP100938,2024-07-01,0,1,0,0
HCP100938,2024-08-01,0,3,0,0
HCP100938,2024-09-01,0,2,0,0
HCP100938,2024-10-01,0,3,0,0
HCP100938,2024-11-01,0,2,0,0
HCP100938,2024-12-01,1,2,1,0
HCP100938,2025-01-01,0,1,0,0
HCP100938,2025-02-01,0,1,0,0
HCP100938,2025-03-01,0,2,0,0
HCP100938,2025-04-01,0,3,0,0
HCP100938,2025-05-01,0,2,0,0
HCP100938,2025-06-01,0,0,0,0
HCP100938,2025-07-01,0,1,0,0
HCP100938,2025-08-01,0,0,0,1
HCP100938,2025-09-01,0,2,0,0
HCP100938,2025-10-01,0,1,0,0
HCP100938,2025-11-01,0,2,0,0
HCP100938,2025-12-01,0,0,0,0
HCP100938,2026-01-01,0,3,0,0
HCP100938,2026-02-01,0,0,0,0
HCP100938,2026-03-01,0,2,0,0
HCP100938,2026-04-01,0,2,0,0
HCP100938,2026-05-01,0,1,0,0
HCP100938,2026-06-01,0,4,0,0
HCP100938,2026-07-01,0,1,0,0
HCP100938,2026-08-01,0,1,0,0
HCP100939,2024-01-01,4,3,13,0
HCP100939,2024-02-01,1,7,1,0
HCP100939,2024-03-01,4,2,14,0
HCP100939,2024-04-01,5,1,12,1
HCP100939,2024-05-01,7,6,21,0
HCP100939,2024-06-01,10,6,28,0
HCP100939,2024-07-01,10,7,33,0
HCP100939,2024-08-01,7,5,22,1
HCP100939,2024-09-01,5,5,13,0
HCP100939,2024-10-01,10,4,30,0
HCP100939,2024-11-01,5,4,12,0
HCP100939,2024-12-01,4,4,13,1
HCP100939,2025-01-01,3,2,6,0
HCP100939,2025-02-01,4,7,10,0
HCP100939,2025-03-01,6,4,19,0
HCP100939,2025-04-01,1,5,3,1
HCP100939,2025-05-01,3,5,7,0
HCP100939,2025-06-01,8,1,18,0
HCP100939,2025-07-01,8,5,32,2
HCP100939,2025-08-01,8,3,25,0
HCP100939,2025-09-01,5,4,21,0
HCP100939,2025-10-01,7,4,14,0
HCP100939,2025-11-01,9,4,21,0
HCP100939,2025-12-01,4,4,7,1
HCP100939,2026-01-01,5,0,14,0
HCP100939,2026-02-01,5,1,12,1
HCP100939,2026-03-01,11,3,37,0
HCP100939,2026-04-01,10,6,30,0
HCP100939,2026-05-01,4,7,10,0
HCP100939,2026-06-01,5,4,16,1
HCP100939,2026-07-01,9,3,35,0
HCP100939,2026-08-01,3,3,7,1
HCP100940,2024-01-01,3,1,2,2
HCP100940,2024-02-01,2,6,1,2
HCP100940,2024-03-01,5,2,10,1
HCP100940,2024-04-01,3,5,3,1
HCP100940,2024-05-01,4,4,3,0
HCP100940,2024-06-01,4,2,3,0
HCP100940,2024-07-01,2,3,4,0
HCP100940,2024-08-01,3,4,8,0
HCP100940,2024-09-01,2,4,0,0
HCP100940,2024-10-01,6,7,6,2
HCP100940,2024-11-01,6,5,9,0
HCP100940,2024-12-01,3,3,4,0
HCP100940,2025-01-01,6,5,11,2
HCP100940,2025-02-01,5,5,4,1
HCP100940,2025-03-01,4,6,3,1
HCP100940,2025-04-01,9,6,13,1
HCP100940,2025-05-01,4,4,6,0
HCP100940,2025-06-01,6,13,11,0
HCP100940,2025-07-01,1,5,1,1
HCP100940,2025-08-01,2,4,3,2
HCP100940,2025-09-01,1,7,0,0
HCP100940,2025-10-01,2,4,1,0
HCP100940,2025-11-01,6,10,11,2
HCP100940,2025-12-01,5,4,13,0
HCP100940,2026-01-01,1,7,3,0
HCP100940,2026-02-01,2,6,1,2
HCP100940,2026-03-01,3,4,5,1
HCP100940,2026-04-01,4,9,3,1
HCP100940,2026-05-01,5,3,3,1
HCP100940,2026-06-01,4,4,8,0
HCP100940,2026-07-01,1,6,2,1
HCP100940,2026-08-01,3,2,7,0
HCP100941,2024-01-01,2,8,1,0
HCP100941,2024-02-01,3,6,4,2
HCP100941,2024-03-01,4,8,3,0
HCP100941,2024-04-01,3,5,5,1
HCP100941,2024-05-01,1,8,1,0
HCP100941,2024-06-01,0,2,0,3
HCP100941,2024-07-01,2,3,4,2
HCP100941,2024-08-01,1,9,2,0
HCP100941,2024-09-01,7,6,11,1
HCP100941,2024-10-01,2,5,2,1
HCP100941,2024-11-01,4,9,8,1
HCP100941,2024-12-01,1,4,0,0
HCP100941,2025-01-01,3,7,4,0
HCP100941,2025-02-01,2,6,3,0
HCP100941,2025-03-01,2,5,2,1
HCP100941,2025-04-01,2,6,0,0
HCP100941,2025-05-01,2,6,3,2
HCP100941,2025-06-01,2,5,5,1
HCP100941,2025-07-01,4,4,2,0
HCP100941,2025-08-01,1,3,2,0
HCP100941,2025-09-01,1,5,2,0
HCP100941,2025-10-01,3,8,5,0
HCP100941,2025-11-01,5,8,3,0
HCP100941,2025-12-01,1,6,0,0
HCP100941,2026-01-01,3,6,5,2
HCP100941,2026-02-01,2,5,2,0
HCP100941,2026-03-01,4,7,6,1
HCP100941,2026-04-01,2,10,0,1
HCP100941,2026-05-01,3,7,3,0
HCP100941,2026-06-01,2,11,4,2
HCP100941,2026-07-01,3,3,4,0
HCP100941,2026-08-01,3,6,4,0
HCP100942,2024-01-01,2,3,2,2
HCP100942,2024-02-01,0,4,0,0
HCP100942,2024-03-01,2,5,3,1
HCP100942,2024-04-01,0,2,0,1
HCP100942,2024-05-01,2,7,1,0
HCP100942,2024-06-01,1,9,0,0
HCP100942,2024-07-01,2,1,2,1
HCP100942,2024-08-01,1,7,0,1
HCP100942,2024-09-01,0,6,0,0
HCP100942,2024-10-01,0,10,0,1
HCP100942,2024-11-01,0,7,0,0
HCP100942,2024-12-01,2,11,1,0
HCP100942,2025-01-01,2,5,1,0
HCP100942,2025-02-01,1,7,0,2
HCP100942,2025-03-01,0,7,0,0
HCP100942,2025-04-01,1,8,0,0
HCP100942,2025-05-01,2,5,2,0
HCP100942,2025-06-01,0,7,0,0
HCP100942,2025-07-01,1,7,5,0
HCP100942,2025-08-01,0,3,0,1
HCP100942,2025-09-01,1,5,0,0
HCP100942,2025-10-01,2,5,1,0
HCP100942,2025-11-01,0,6,0,0
HCP100942,2025-12-01,0,6,0,0
HCP100942,2026-01-01,0,7,0,0
HCP100942,2026-02-01,1,7,1,0
HCP100942,2026-03-01,0,8,0,0
HCP100942,2026-04-01,0,5,0,0
HCP100942,2026-05-01,1,4,0,1
HCP100942,2026-06-01,0,4,0,0
HCP100942,2026-07-01,1,6,0,1
HCP100942,2026-08-01,3,7,2,0
HCP100943,2024-01-01,13,4,53,0
HCP100943,2024-02-01,12,6,51,1
HCP100943,2024-03-01,9,12,25,0
HCP100943,2024-04-01,6,5,24,0
HCP100943,2024-05-01,12,3,30,0
HCP100943,2024-06-01,13,2,30,0
HCP100943,2024-07-01,14,4,40,0
HCP100943,2024-08-01,7,1,20,0
HCP100943,2024-09-01,16,7,50,1
HCP100943,2024-10-01,7,6,20,0
HCP100943,2024-11-01,11,8,31,1
HCP100943,2024-12-01,14,3,39,0
HCP100943,2025-01-01,12,4,23,0
HCP100943,2025-02-01,8,4,27,0
HCP100943,2025-03-01,11,6,39,1
HCP100943,2025-04-01,11,6,30,0
HCP100943,2025-05-01,12,3,49,0
HCP100943,2025-06-01,9,5,20,0
HCP100943,2025-07-01,7,2,27,0
HCP100943,2025-08-01,8,2,26,0
HCP100943,2025-09-01,11,12,32,0
HCP100943,2025-10-01,17,3,48,1
HCP100943,2025-11-01,13,6,32,0
HCP100943,2025-12-01,8,2,30,1
HCP100943,2026-01-01,13,7,36,0
HCP100943,2026-02-01,14,2,64,0
HCP100943,2026-03-01,11,8,35,0
HCP100943,2026-04-01,7,3,17,0
HCP100943,2026-05-01,10,6,35,0
HCP100943,2026-06-01,12,2,37,0
HCP100943,2026-07-01,11,3,31,0
HCP100943,2026-08-01,10,4,26,0
HCP100944,2024-01-01,1,3,3,1
HCP100944,2024-02-01,4,5,18,0
HCP100944,2024-03-01,2,5,5,0
HCP100944,2024-04-01,4,3,11,1
HCP100944,2024-05-01,4,2,13,0
HCP100944,2024-06-01,1,6,3,1
HCP100944,2024-07-01,4,4,11,0
HCP100944,2024-08-01,1,4,0,1
HCP100944,2024-09-01,3,6,6,1
HCP100944,2024-10-01,5,4,15,0
HCP100944,2024-11-01,1,4,2,0
HCP100944,2024-12-01,3,1,5,0
HCP100944,2025-01-01,2,5,5,0
HCP100944,2025-02-01,3,5,6,1
HCP100944,2025-03-01,3,2,13,0
HCP100944,2025-04-01,0,4,0,0
HCP100944,2025-05-01,4,4,11,1
HCP100944,2025-06-01,2,6,4,2
HCP100944,2025-07-01,6,5,10,0
HCP100944,2025-08-01,8,4,24,0
HCP100944,2025-09-01,2,1,4,0
HCP100944,2025-10-01,0,5,0,2
HCP100944,2025-11-01,3,6,3,0
HCP100944,2025-12-01,0,5,0,1
HCP100944,2026-01-01,3,7,3,0
HCP100944,2026-02-01,1,3,0,3
HCP100944,2026-03-01,2,0,3,0
HCP100944,2026-04-01,2,7,3,0
HCP100944,2026-05-01,3,2,8,0
HCP100944,2026-06-01,4,5,12,1
HCP100944,2026-07-01,2,2,5,1
HCP100944,2026-08-01,2,3,4,1
HCP100945,2024-01-01,1,5,1,0
HCP100945,2024-02-01,0,2,0,1
HCP100945,2024-03-01,2,3,0,0
HCP100945,2024-04-01,2,0,2,0
HCP100945,2024-05-01,4,3,2,0
HCP100945,2024-06-01,0,3,0,0
HCP100945,2024-07-01,2,3,2,0
HCP100945,2024-08-01,1,2,0,1
HCP100945,2024-09-01,0,6,0,0
HCP100945,2024-10-01,0,4,0,0
HCP100945,2024-11-01,1,8,0,1
HCP100945,2024-12-01,0,4,0,1
HCP100945,2025-01-01,4,5,3,1
HCP100945,2025-02-01,0,2,0,0
HCP100945,2025-03-01,3,3,5,1
HCP100945,2025-04-01,2,2,2,2
HCP100945,2025-05-01,2,5,1,0
HCP100945,2025-06-01,4,5,2,1
HCP100945,2025-07-01,1,7,0,0
HCP100945,2025-08-01,1,2,1,0
HCP100945,2025-09-01,1,4,0,0
HCP100945,2025-10-01,1,6,2,1
HCP100945,2025-11-01,1,4,1,1
HCP100945,2025-12-01,2,8,1,1
HCP100945,2026-01-01,1,3,0,1
HCP100945,2026-02-01,1,3,1,1
HCP100945,2026-03-01,6,4,7,0
HCP100945,2026-04-01,1,8,2,0
HCP100945,2026-05-01,5,5,6,1
HCP100945,2026-06-01,2,3,0,0
HCP100945,2026-07-01,2,2,2,0
HCP100945,2026-08-01,3,5,5,1
HCP100946,2024-01-01,0,4,0,0
HCP100946,2024-02-01,0,2,0,0
HCP100946,2024-03-01,0,0,0,0
HCP100946,2024-04-01,0,4,0,0
HCP100946,2024-05-01,0,1,0,0
HCP100946,2024-06-01,0,3,0,0
HCP100946,2024-07-01,0,2,0,0
HCP100946,2024-08-01,0,2,0,0
HCP100946,2024-09-01,0,2,0,0
HCP100946,2024-10-01,0,3,0,0
HCP100946,2024-11-01,0,1,0,0
HCP100946,2024-12-01,0,1,0,0
HCP100946,2025-01-01,0,2,0,0
HCP100946,2025-02-01,0,0,0,0
HCP100946,2025-03-01,0,5,0,0
HCP100946,2025-04-01,1,0,2,0
HCP100946,2025-05-01,0,2,0,0
HCP100946,2025-06-01,0,0,0,1
HCP100946,2025-07-01,0,0,0,0
HCP100946,2025-08-01,0,2,0,0
HCP100946,2025-09-01,0,0,0,0
HCP100946,2025-10-01,0,0,0,0
HCP100946,2025-11-01,0,1,0,0
HCP100946,2025-12-01,0,1,0,0
HCP100946,2026-01-01,0,1,0,0
HCP100946,2026-02-01,1,2,2,0
HCP100946,2026-03-01,0,6,0,0
HCP100946,2026-04-01,0,1,0,0
HCP100946,2026-05-01,0,3,0,0
HCP100946,2026-06-01,0,2,0,0
HCP100946,2026-07-01,0,2,0,0
HCP100946,2026-08-01,0,1,0,0
HCP100947,2024-01-01,1,9,0,0
HCP100947,2024-02-01,2,9,6,1
HCP100947,2024-03-01,2,9,1,1
HCP100947,2024-04-01,4,8,10,0
HCP100947,2024-05-01,1,10,1,0
HCP100947,2024-06-01,0,7,0,2
HCP100947,2024-07-01,1,10,2,1
HCP100947,2024-08-01,5,6,12,0
HCP100947,2024-09-01,5,5,10,0
HCP100947,2024-10-01,6,9,8,2
HCP100947,2024-11-01,5,12,7,0
HCP100947,2024-12-01,4,8,7,2
HCP100947,2025-01-01,4,7,3,1
HCP100947,2025-02-01,3,10,5,0
HCP100947,2025-03-01,0,9,0,0
HCP100947,2025-04-01,3,13,3,1
HCP100947,2025-05-01,4,6,5,0
HCP100947,2025-06-01,4,8,7,0
HCP100947,2025-07-01,1,6,1,1
HCP100947,2025-08-01,2,3,5,1
HCP100947,2025-09-01,4,10,2,1
HCP100947,2025-10-01,2,5,4,2
HCP100947,2025-11-01,2,12,4,2
HCP100947,2025-12-01,2,6,6,1
HCP100947,2026-01-01,2,8,1,3
HCP100947,2026-02-01,4,4,7,1
HCP100947,2026-03-01,1,10,0,0
HCP100947,2026-04-01,1,7,3,0
HCP100947,2026-05-01,2,12,4,0
HCP100947,2026-06-01,5,11,6,0
HCP100947,2026-07-01,3,6,3,1
HCP100947,2026-08-01,4,8,6,0
HCP100948,2024-01-01,5,2,10,1
HCP100948,2024-02-01,3,2,4,1
HCP100948,2024-03-01,2,5,3,0
HCP100948,2024-04-01,7,2,15,0
HCP100948,2024-05-01,2,4,1,0
HCP100948,2024-06-01,3,2,9,1
HCP100948,2024-07-01,1,1,1,0
HCP100948,2024-08-01,1,5,0,0
HCP100948,2024-09-01,3,4,9,0
HCP100948,2024-10-01,5,2,15,0
HCP100948,2024-11-01,3,8,1,0
HCP100948,2024-12-01,2,3,3,0
HCP100948,2025-01-01,7,3,16,0
HCP100948,2025-02-01,3,8,6,0
HCP100948,2025-03-01,1,2,4,0
HCP100948,2025-04-01,6,2,13,0
HCP100948,2025-05-01,2,6,9,0
HCP100948,2025-06-01,4,3,5,0
HCP100948,2025-07-01,2,2,1,1
HCP100948,2025-08-01,3,8,6,0
HCP100948,2025-09-01,5,7,9,1
HCP100948,2025-10-01,4,1,12,0
HCP100948,2025-11-01,2,5,3,0
HCP100948,2025-12-01,8,5,15,0
HCP100948,2026-01-01,6,6,16,0
HCP100948,2026-02-01,2,3,2,0
HCP100948,2026-03-01,4,4,12,1
HCP100948,2026-04-01,2,4,2,1
HCP100948,2026-05-01,6,5,14,0
HCP100948,2026-06-01,6,6,17,1
HCP100948,2026-07-01,2,2,6,1
HCP100948,2026-08-01,2,4,4,1
HCP100949,2024-01-01,7,5,17,0
HCP100949,2024-02-01,10,5,17,1
HCP100949,2024-03-01,4,6,4,0
HCP100949,2024-04-01,5,4,12,0
HCP100949,2024-05-01,3,4,14,0
HCP100949,2024-06-01,4,8,11,0
HCP100949,2024-07-01,2,6,5,1
HCP100949,2024-08-01,9,2,15,0
HCP100949,2024-09-01,5,7,6,0
HCP100949,2024-10-01,4,4,9,0
HCP100949,2024-11-01,4,10,16,0
HCP100949,2024-12-01,5,6,5,1
HCP100949,2025-01-01,3,5,9,1
HCP100949,2025-02-01,12,5,15,0
HCP100949,2025-03-01,3,5,5,0
HCP100949,2025-04-01,3,2,6,1
HCP100949,2025-05-01,4,6,5,0
HCP100949,2025-06-01,6,4,17,0
HCP100949,2025-07-01,5,6,7,0
HCP100949,2025-08-01,6,3,7,1
HCP100949,2025-09-01,6,3,11,1
HCP100949,2025-10-01,9,1,16,0
HCP100949,2025-11-01,4,4,3,0
HCP100949,2025-12-01,6,4,10,0
HCP100949,2026-01-01,6,5,9,0
HCP100949,2026-02-01,6,4,17,2
HCP100949,2026-03-01,4,7,9,0
HCP100949,2026-04-01,7,3,11,0
HCP100949,2026-05-01,5,7,9,1
HCP100949,2026-06-01,6,6,17,0
HCP100949,2026-07-01,8,3,21,0
HCP100949,2026-08-01,4,5,9,0
HCP100950,2024-01-01,4,7,6,2
HCP100950,2024-02-01,1,6,4,0
HCP100950,2024-03-01,4,12,8,0
HCP100950,2024-04-01,3,3,6,1
HCP100950,2024-05-01,1,4,5,0
HCP100950,2024-06-01,4,2,13,0
HCP100950,2024-07-01,4,2,6,0
HCP100950,2024-08-01,0,4,0,1
HCP100950,2024-09-01,6,4,13,0
HCP100950,2024-10-01,1,4,3,0
HCP100950,2024-11-01,2,6,2,0
HCP100950,2024-12-01,2,2,1,0
HCP100950,2025-01-01,3,1,8,1
HCP100950,2025-02-01,1,8,0,0
HCP100950,2025-03-01,3,3,2,1
HCP100950,2025-04-01,6,4,11,1
HCP100950,2025-05-01,4,4,5,0
HCP100950,2025-06-01,1,3,0,0
HCP100950,2025-07-01,2,4,7,0
HCP100950,2025-08-01,4,5,10,0
HCP100950,2025-09-01,6,7,13,0
HCP100950,2025-10-01,2,4,2,0
HCP100950,2025-11-01,3,3,5,0
HCP100950,2025-12-01,3,4,5,1
HCP100950,2026-01-01,1,5,0,0
HCP100950,2026-02-01,2,7,3,1
HCP100950,2026-03-01,4,1,6,0
HCP100950,2026-04-01,5,2,9,0
HCP100950,2026-05-01,3,8,1,0
HCP100950,2026-06-01,1,3,0,0
HCP100950,2026-07-01,1,3,2,1
HCP100950,2026-08-01,5,6,9,1
HCP100951,2024-01-01,0,3,0,0
HCP100951,2024-02-01,2,4,10,1
HCP100951,2024-03-01,0,5,0,0
HCP100951,2024-04-01,1,5,3,0
HCP100951,2024-05-01,4,2,11,0
HCP100951,2024-06-01,0,2,0,1
HCP100951,2024-07-01,2,4,4,0
HCP100951,2024-08-01,5,6,18,0
HCP100951,2024-09-01,4,7,14,1
HCP100951,2024-10-01,3,3,8,0
HCP100951,2024-11-01,1,5,4,0
HCP100951,2024-12-01,4,4,9,1
HCP100951,2025-01-01,1,6,2,0
HCP100951,2025-02-01,2,4,5,2
HCP100951,2025-03-01,3,4,6,0
HCP100951,2025-04-01,1,9,2,1
HCP100951,2025-05-01,2,7,6,0
HCP100951,2025-06-01,1,4,4,0
HCP100951,2025-07-01,0,2,0,0
HCP100951,2025-08-01,1,1,2,1
HCP100951,2025-09-01,2,4,4,0
HCP100951,2025-10-01,0,3,0,0
HCP100951,2025-11-01,5,4,15,1
HCP100951,2025-12-01,0,3,0,0
HCP100951,2026-01-01,2,3,5,1
HCP100951,2026-02-01,1,5,4,0
HCP100951,2026-03-01,1,3,1,0
HCP100951,2026-04-01,4,3,12,0
HCP100951,2026-05-01,0,4,0,0
HCP100951,2026-06-01,0,1,0,0
HCP100951,2026-07-01,3,3,8,0
HCP100951,2026-08-01,0,2,0,0
HCP100952,2024-01-01,2,4,1,0
HCP100952,2024-02-01,3,0,4,0
HCP100952,2024-03-01,0,4,0,0
HCP100952,2024-04-01,0,2,0,0
HCP100952,2024-05-01,1,4,2,0
HCP100952,2024-06-01,0,3,0,1
HCP100952,2024-07-01,2,3,4,1
HCP100952,2024-08-01,2,5,4,1
HCP100952,2024-09-01,1,8,1,0
HCP100952,2024-10-01,1,5,2,0
HCP100952,2024-11-01,2,5,3,1
HCP100952,2024-12-01,2,4,2,0
HCP100952,2025-01-01,2,2,4,0
HCP100952,2025-02-01,0,3,0,0
HCP100952,2025-03-01,1,6,2,0
HCP100952,2025-04-01,1,6,3,0
HCP100952,2025-05-01,1,4,4,0
HCP100952,2025-06-01,1,4,2,0
HCP100952,2025-07-01,1,1,0,0
HCP100952,2025-08-01,1,6,3,1
HCP100952,2025-09-01,0,3,0,0
HCP100952,2025-10-01,0,3,0,0
HCP100952,2025-11-01,1,3,1,0
HCP100952,2025-12-01,1,1,3,0
HCP100952,2026-01-01,0,3,0,0
HCP100952,2026-02-01,3,2,3,1
HCP100952,2026-03-01,2,3,1,0
HCP100952,2026-04-01,0,2,0,0
HCP100952,2026-05-01,2,5,6,1
HCP100952,2026-06-01,0,5,0,0
HCP100952,2026-07-01,2,8,5,0
HCP100952,2026-08-01,1,2,1,2
HCP100953,2024-01-01,1,1,3,0
HCP100953,2024-02-01,1,7,2,2
HCP100953,2024-03-01,3,1,9,1
HCP100953,2024-04-01,1,3,2,2
HCP100953,2024-05-01,1,2,3,0
HCP100953,2024-06-01,2,6,9,0
HCP100953,2024-07-01,0,2,0,0
HCP100953,2024-08-01,0,3,0,0
HCP100953,2024-09-01,4,5,15,1
HCP100953,2024-10-01,3,9,13,0
HCP100953,2024-11-01,0,8,0,0
HCP100953,2024-12-01,1,2,0,0
HCP100953,2025-01-01,0,3,0,0
HCP100953,2025-02-01,0,7,0,0
HCP100953,2025-03-01,0,3,0,1
HCP100953,2025-04-01,2,7,5,0
HCP100953,2025-05-01,2,4,5,0
HCP100953,2025-06-01,2,3,5,2
