hcp_id,product,n_observed,n_missing
HCP101710,ENDOSTAT,31,1
HCP101710,ONCOLERA,30,2
HCP101711,CARDIVEX,32,0
HCP101711,ENDOSTAT,31,1
HCP101712,ENDOSTAT,30,2
HCP101712,NEUROVANT,31,1
HCP101713,NEUROVANT,31,1
HCP101713,ONCOLERA,30,2
HCP101714,CARDIVEX,32,0
HCP101714,ENDOSTAT,31,1
HCP101714,ONCOLERA,32,0
HCP101715,CARDIVEX,31,1
HCP101715,ENDOSTAT,32,0
HCP101715,NEUROVANT,32,0
HCP101715,ONCOLERA,32,0
HCP101716,CARDIVEX,31,1
HCP101716,ENDOSTAT,31,1
HCP101716,NEUROVANT,31,1
HCP101716,ONCOLERA,32,0
HCP101717,CARDIVEX,32,0
HCP101717,ENDOSTAT,30,2
HCP101717,NEUROVANT,30,2
HCP101718,CARDIVEX,31,1
HCP101718,ENDOSTAT,32,0
HCP101719,CARDIVEX,28,4
HCP101719,NEUROVANT,32,0
HCP101720,CARDIVEX,32,0
HCP101720,ENDOSTAT,32,0
HCP101720,ONCOLERA,32,0
HCP101721,CARDIVEX,31,1
HCP101721,ENDOSTAT,32,0
HCP101721,NEUROVANT,31,1
HCP101722,ONCOLERA,32,0
HCP101723,CARDIVEX,31,1
HCP101723,ENDOSTAT,30,2
HCP101724,CARDIVEX,32,0
HCP101724,ENDOSTAT,32,0
HCP101724,NEUROVANT,32,0
HCP101724,ONCOLERA,32,0
HCP101725,CARDIVEX,32,0
HCP101725,ENDOSTAT,31,1
HCP101725,NEUROVANT,32,0
HCP101726,CARDIVEX,32,0
HCP101726,ENDOSTAT,31,1
HCP101726,NEUROVANT,31,1
HCP101727,CARDIVEX,31,1
HCP101727,ENDOSTAT,32,0
HCP101727,NEUROVANT,32,0
HCP101728,ENDOSTAT,30,2
HCP101728,NEUROVANT,32,0
HCP101729,CARDIVEX,32,0
HCP101729,ENDOSTAT,30,2
HCP101729,NEUROVANT,30,2
HCP101729,ONCOLERA,32,0
HCP101730,CARDIVEX,32,0
HCP101730,ENDOSTAT,32,0
HCP101730,NEUROVANT,32,0
HCP101731,CARDIVEX,32,0
HCP101731,ENDOSTAT,32,0
HCP101731,NEUROVANT,31,1
HCP101732,CARDIVEX,32,0
HCP101733,ENDOSTAT,31,1
HCP101733,ONCOLERA,32,0
HCP101734,CARDIVEX,31,1
HCP101734,ENDOSTAT,31,1
HCP101734,NEUROVANT,30,2
HCP101735,ENDOSTAT,32,0
HCP101735,NEUROVANT,32,0
HCP101735,ONCOLERA,32,0
HCP101736,ENDOSTAT,32,0
HCP101736,NEUROVANT,31,1
HCP101737,ENDOSTAT,32,0
HCP101737,NEUROVANT,30,2
HCP101738,ENDOSTAT,31,1
HCP101738,ONCOLERA,32,0
HCP101739,CARDIVEX,31,1
HCP101739,NEUROVANT,29,3
HCP101739,ONCOLERA,30,2
HCP101740,ENDOSTAT,31,1
HCP101740,NEUROVANT,32,0
HCP101740,ONCOLERA,32,0
HCP101741,CARDIVEX,31,1
HCP101741,ENDOSTAT,31,1
HCP101741,NEUROVANT,29,3
HCP101742,CARDIVEX,32,0
HCP101742,ENDOSTAT,32,0
HCP101742,NEUROVANT,31,1
HCP101743,CARDIVEX,32,0
HCP101743,ENDOSTAT,31,1
HCP101743,NEUROVANT,30,2
HCP101743,ONCOLERA,32,0
HCP101744,CARDIVEX,31,1
HCP101744,NEUROVANT,32,0
HCP101744,ONCOLERA,31,1
HCP101745,CARDIVEX,31,1
HCP101745,ENDOSTAT,31,1
HCP101745,NEUROVANT,32,0
HCP101746,ENDOSTAT,31,1
HCP101746,NEUROVANT,30,2
HCP101746,ONCOLERA,32,0
HCP101747,CARDIVEX,31,1
HCP101747,NEUROVANT,29,3
HCP101747,ONCOLERA,32,0
HCP101748,CARDIVEX,31,1
HCP101748,ENDOSTAT,32,0
HCP101748,NEUROVANT,32,0
HCP101749,CARDIVEX,32,0
HCP101749,ENDOSTAT,32,0
HCP101749,NEUROVANT,32,0
HCP101750,CARDIVEX,32,0
HCP101750,ENDOSTAT,32,0
HCP101750,NEUROVANT,31,1
HCP101750,ONCOLERA,32,0
HCP101751,CARDIVEX,32,0
HCP101751,ENDOSTAT,31,1
HCP101751,NEUROVANT,31,1
HCP101752,CARDIVEX,30,2
HCP101752,ENDOSTAT,32,0
HCP101752,NEUROVANT,32,0
HCP101752,ONCOLERA,32,0
HCP101753,CARDIVEX,31,1
HCP101753,ENDOSTAT,32,0
HCP101753,ONCOLERA,32,0
HCP101754,CARDIVEX,32,0
HCP101754,ENDOSTAT,32,0
HCP101754,NEUROVANT,32,0
HCP101755,NEUROVANT,32,0
HCP101755,ONCOLERA,32,0
HCP101756,ENDOSTAT,32,0
HCP101757,CARDIVEX,29,3
HCP101757,ENDOSTAT,30,2
HCP101757,NEUROVANT,32,0
HCP101758,CARDIVEX,32,0
HCP101758,NEUROVANT,32,0
HCP101759,CARDIVEX,31,1
HCP101759,ENDOSTAT,31,1
HCP101759,NEUROVANT,31,1
HCP101760,ENDOSTAT,31,1
HCP101760,NEUROVANT,31,1
HCP101760,ONCOLERA,32,0
HCP101761,CARDIVEX,32,0
HCP101761,ENDOSTAT,32,0
HCP101761,NEUROVANT,30,2
HCP101762,CARDIVEX,32,0
HCP101763,CARDIVEX,32,0
HCP101763,ENDOSTAT,31,1
HCP101764,CARDIVEX,30,2
HCP101764,NEUROVANT,32,0
HCP101764,ONCOLERA,31,1
HCP101765,CARDIVEX,32,0
HCP101765,ONCOLERA,31,1
HCP101766,ENDOSTAT,32,0
HCP101766,NEUROVANT,31,1
HCP101767,CARDIVEX,30,2
HCP101767,ENDOSTAT,32,0
HCP101767,NEUROVANT,32,0
HCP101768,ENDOSTAT,30,2
HCP101768,NEUROVANT,31,1
HCP101769,NEUROVANT,32,0
HCP101769,ONCOLERA,32,0
HCP101770,CARDIVEX,31,1
HCP101770,ENDOSTAT,32,0
HCP101770,NEUROVANT,31,1
HCP101770,ONCOLERA,31,1
HCP101771,ENDOSTAT,32,0
HCP101771,NEUROVANT,32,0
HCP101771,ONCOLERA,31,1
HCP101772,NEUROVANT,32,0
HCP101772,ONCOLERA,31,1
HCP101773,ENDOSTAT,32,0
HCP101773,ONCOLERA,32,0
HCP101774,CARDIVEX,32,0
HCP101774,ENDOSTAT,32,0
HCP101774,NEUROVANT,32,0
HCP101774,ONCOLERA,31,1
HCP101775,ENDOSTAT,31,1
HCP101775,NEUROVANT,30,2
HCP101776,CARDIVEX,32,0
HCP101776,ENDOSTAT,31,1
HCP101776,ONCOLERA,31,1
HCP101777,CARDIVEX,31,1
HCP101777,ENDOSTAT,31,1
HCP101777,NEUROVANT,30,2
HCP101778,CARDIVEX,32,0
HCP101778,ENDOSTAT,29,3
HCP101778,NEUROVANT,32,0
HCP101778,ONCOLERA,31,1
HCP101779,CARDIVEX,30,2
HCP101779,ENDOSTAT,32,0
HCP101779,NEUROVANT,32,0
HCP101780,NEUROVANT,32,0
HCP101780,ONCOLERA,28,4
HCP101781,CARDIVEX,31,1
HCP101781,ENDOSTAT,32,0
HCP101781,ONCOLERA,32,0
HCP101782,CARDIVEX,31,1
HCP101782,ENDOSTAT,31,1
HCP101782,NEUROVANT,32,0
HCP101783,CARDIVEX,31,1
HCP101783,ENDOSTAT,30,2
HCP101784,ENDOSTAT,32,0
HCP101784,NEUROVANT,31,1
HCP101785,ONCOLERA,32,0
HCP101786,CARDIVEX,31,1
HCP101786,ENDOSTAT,32,0
HCP101786,NEUROVANT,32,0
HCP101787,CARDIVEX,32,0
HCP101787,ENDOSTAT,32,0
HCP101788,CARDIVEX,32,0
HCP101788,ONCOLERA,31,1
HCP101789,ENDOSTAT,31,1
HCP101789,ONCOLERA,32,0
HCP101790,CARDIVEX,31,1
HCP101790,ENDOSTAT,30,2
HCP101791,ENDOSTAT,31,1
HCP101791,NEUROVANT,31,1
HCP101792,NEUROVANT,31,1
HCP101792,ONCOLERA,31,1
HCP101793,CARDIVEX,31,1
HCP101793,ENDOSTAT,32,0
HCP101793,NEUROVANT,32,0
HCP101794,CARDIVEX,30,2
HCP101794,NEUROVANT,32,0
HCP101795,ENDOSTAT,31,1
HCP101796,CARDIVEX,32,0
HCP101796,ENDOSTAT,31,1
HCP101797,CARDIVEX,31,1
HCP101797,ENDOSTAT,31,1
HCP101797,NEUROVANT,32,0
HCP101798,ENDOSTAT,32,0
HCP101799,CARDIVEX,32,0
HCP101799,ENDOSTAT,30,2
HCP101799,ONCOLERA,31,1
HCP101800,CARDIVEX,30,2
HCP101800,ENDOSTAT,32,0
HCP101801,ENDOSTAT,26,6
HCP101801,NEUROVANT,26,6
HCP101802,ENDOSTAT,30,2
HCP101802,NEUROVANT,32,0
HCP101802,ONCOLERA,30,2
HCP101803,ENDOSTAT,32,0
HCP101803,NEUROVANT,32,0
HCP101803,ONCOLERA,32,0
HCP101804,NEUROVANT,31,1
HCP101805,CARDIVEX,32,0
HCP101805,ENDOSTAT,31,1
HCP101805,NEUROVANT,32,0
HCP101806,CARDIVEX,32,0
HCP101806,NEUROVANT,32,0
HCP101807,CARDIVEX,30,2
HCP101807,ENDOSTAT,30,2
HCP101807,NEUROVANT,32,0
HCP101807,ONCOLERA,32,0
HCP101808,CARDIVEX,30,2
HCP101808,ENDOSTAT,32,0
HCP101808,NEUROVANT,29,3
HCP101809,ENDOSTAT,31,1
HCP101809,NEUROVANT,32,0
HCP101810,CARDIVEX,32,0
HCP101810,ENDOSTAT,31,1
HCP101810,NEUROVANT,32,0
HCP101811,ENDOSTAT,30,2
HCP101811,NEUROVANT,32,0
HCP101811,ONCOLERA,31,1
HCP101812,NEUROVANT,32,0
HCP101812,ONCOLERA,31,1
HCP101813,CARDIVEX,32,0
HCP101813,NEUROVANT,29,3
HCP101814,CARDIVEX,31,1
HCP101814,ENDOSTAT,31,1
HCP101814,NEUROVANT,32,0
HCP101815,ENDOSTAT,32,0
HCP101815,NEUROVANT,31,1
HCP101815,ONCOLERA,32,0
HCP101816,CARDIVEX,31,1
HCP101816,ENDOSTAT,32,0
HCP101816,NEUROVANT,31,1
HCP101817,CARDIVEX,31,1
HCP101817,ENDOSTAT,32,0
HCP101817,NEUROVANT,32,0
HCP101817,ONCOLERA,31,1
HCP101818,CARDIVEX,32,0
HCP101818,ENDOSTAT,32,0
HCP101818,NEUROVANT,32,0
HCP101818,ONCOLERA,32,0
HCP101819,ENDOSTAT,32,0
HCP101820,ENDOSTAT,31,1
HCP101820,NEUROVANT,32,0
HCP101821,NEUROVANT,32,0
HCP101822,CARDIVEX,30,2
HCP101822,ENDOSTAT,32,0
HCP101822,NEUROVANT,30,2
HCP101823,CARDIVEX,32,0
HCP101823,ENDOSTAT,30,2
HCP101823,NEUROVANT,31,1
HCP101824,CARDIVEX,31,1
HCP101824,ENDOSTAT,30,2
HCP101824,ONCOLERA,30,2
HCP101825,CARDIVEX,32,0
HCP101825,ENDOSTAT,32,0
HCP101825,NEUROVANT,31,1
HCP101826,CARDIVEX,31,1
HCP101826,ENDOSTAT,32,0
HCP101826,NEUROVANT,32,0
HCP101827,ENDOSTAT,31,1
HCP101827,ONCOLERA,32,0
HCP101828,NEUROVANT,31,1
HCP101828,ONCOLERA,30,2
HCP101829,CARDIVEX,26,6
HCP101829,ENDOSTAT,26,6
HCP101829,NEUROVANT,26,6
HCP101830,NEUROVANT,28,4
HCP101831,ENDOSTAT,32,0
HCP101831,NEUROVANT,30,2
HCP101831,ONCOLERA,32,0
HCP101832,CARDIVEX,32,0
HCP101832,ENDOSTAT,32,0
HCP101832,NEUROVANT,32,0
HCP101833,ENDOSTAT,32,0
HCP101833,NEUROVANT,31,1
HCP101833,ONCOLERA,32,0
HCP101834,CARDIVEX,31,1
HCP101834,NEUROVANT,31,1
HCP101834,ONCOLERA,30,2
HCP101835,CARDIVEX,31,1
HCP101835,ENDOSTAT,32,0
HCP101836,CARDIVEX,32,0
HCP101836,ENDOSTAT,31,1
HCP101836,NEUROVANT,32,0
HCP101837,CARDIVEX,31,1
HCP101837,ENDOSTAT,32,0
HCP101838,CARDIVEX,31,1
HCP101838,ENDOSTAT,31,1
HCP101838,NEUROVANT,32,0
HCP101839,CARDIVEX,31,1
HCP101839,ENDOSTAT,31,1
HCP101839,NEUROVANT,31,1
HCP101839,ONCOLERA,31,1
HCP101840,ONCOLERA,32,0
HCP101841,CARDIVEX,32,0
HCP101841,ENDOSTAT,31,1
HCP101841,NEUROVANT,30,2
HCP101841,ONCOLERA,32,0
HCP101842,NEUROVANT,32,0
HCP101842,ONCOLERA,32,0
HCP101843,CARDIVEX,32,0
HCP101843,ENDOSTAT,32,0
HCP101844,CARDIVEX,31,1
HCP101844,ENDOSTAT,32,0
HCP101844,NEUROVANT,32,0
HCP101844,ONCOLERA,31,1
HCP101845,CARDIVEX,32,0
HCP101845,ENDOSTAT,31,1
HCP101845,NEUROVANT,30,2
HCP101846,CARDIVEX,29,3
HCP101846,ENDOSTAT,30,2
HCP101846,NEUROVANT,30,2
HCP101846,ONCOLERA,32,0
HCP101847,ONCOLERA,30,2
HCP101848,CARDIVEX,31,1
HCP101848,ENDOSTAT,31,1
HCP101848,NEUROVANT,32,0
HCP101849,CARDIVEX,31,1
HCP101849,ENDOSTAT,31,1
HCP101849,NEUROVANT,31,1
HCP101849,ONCOLERA,31,1
HCP101850,CARDIVEX,32,0
HCP101850,ENDOSTAT,31,1
HCP101850,NEUROVANT,31,1
HCP101851,CARDIVEX,32,0
HCP101851,ENDOSTAT,30,2
HCP101851,NEUROVANT,32,0
HCP101852,CARDIVEX,32,0
HCP101852,ENDOSTAT,32,0
HCP101852,ONCOLERA,30,2
HCP101853,CARDIVEX,31,1
HCP101853,ENDOSTAT,32,0
HCP101853,NEUROVANT,32,0
HCP101853,ONCOLERA,31,1
HCP101854,CARDIVEX,29,3
HCP101854,ENDOSTAT,31,1
HCP101855,CARDIVEX,31,1
HCP101855,ENDOSTAT,32,0
HCP101855,NEUROVANT,32,0
HCP101856,CARDIVEX,32,0
HCP101856,ENDOSTAT,32,0
HCP101856,NEUROVANT,32,0
HCP101857,CARDIVEX,31,1
HCP101857,ENDOSTAT,31,1
HCP101858,CARDIVEX,31,1
HCP101858,ONCOLERA,30,2
HCP101859,ENDOSTAT,32,0
HCP101859,ONCOLERA,32,0
HCP101860,CARDIVEX,32,0
HCP101860,ENDOSTAT,30,2
HCP101860,NEUROVANT,31,1
HCP101861,CARDIVEX,32,0
HCP101861,ENDOSTAT,32,0
HCP101861,NEUROVANT,32,0
HCP101862,ENDOSTAT,31,1
HCP101862,NEUROVANT,31,1
HCP101862,ONCOLERA,31,1
HCP101863,CARDIVEX,31,1
HCP101863,ENDOSTAT,29,3
HCP101863,NEUROVANT,31,1
HCP101864,ENDOSTAT,32,0
HCP101864,NEUROVANT,32,0
HCP101864,ONCOLERA,32,0
HCP101865,CARDIVEX,31,1
HCP101865,ENDOSTAT,29,3
HCP101865,NEUROVANT,31,1
HCP101865,ONCOLERA,32,0
HCP101866,CARDIVEX,30,2
HCP101866,ENDOSTAT,30,2
HCP101867,CARDIVEX,31,1
HCP101867,ENDOSTAT,32,0
HCP101868,CARDIVEX,30,2
HCP101868,ENDOSTAT,32,0
HCP101868,NEUROVANT,32,0
HCP101869,ENDOSTAT,32,0
HCP101869,NEUROVANT,31,1
HCP101870,ENDOSTAT,31,1
HCP101870,ONCOLERA,32,0
HCP101871,ENDOSTAT,32,0
HCP101871,NEUROVANT,30,2
HCP101871,ONCOLERA,31,1
HCP101872,CARDIVEX,31,1
HCP101872,ENDOSTAT,31,1
HCP101872,NEUROVANT,32,0
HCP101872,ONCOLERA,31,1
HCP101873,CARDIVEX,31,1
HCP101873,ENDOSTAT,31,1
HCP101873,NEUROVANT,32,0
HCP101874,CARDIVEX,31,1
HCP101874,NEUROVANT,32,0
HCP101875,NEUROVANT,32,0
HCP101875,ONCOLERA,30,2
HCP101876,CARDIVEX,32,0
HCP101876,ENDOSTAT,32,0
HCP101876,NEUROVANT,31,1
HCP101876,ONCOLERA,32,0
HCP101877,NEUROVANT,30,2
HCP101877,ONCOLERA,31,1
HCP101878,ENDOSTAT,31,1
HCP101878,NEUROVANT,32,0
HCP101878,ONCOLERA,31,1
HCP101879,CARDIVEX,31,1
HCP101879,ENDOSTAT,31,1
HCP101879,NEUROVANT,31,1
HCP101880,CARDIVEX,29,3
HCP101880,ENDOSTAT,32,0
HCP101880,NEUROVANT,31,1
HCP101881,CARDIVEX,32,0
HCP101882,ENDOSTAT,31,1
HCP101882,NEUROVANT,32,0
HCP101882,ONCOLERA,31,1
HCP101883,ENDOSTAT,32,0
HCP101883,ONCOLERA,31,1
HCP101884,CARDIVEX,31,1
HCP101884,ENDOSTAT,32,0
HCP101884,NEUROVANT,32,0
HCP101885,CARDIVEX,31,1
HCP101885,ENDOSTAT,31,1
HCP101885,NEUROVANT,32,0
HCP101885,ONCOLERA,31,1
HCP101886,CARDIVEX,31,1
HCP101886,ENDOSTAT,32,0
HCP101886,NEUROVANT,32,0
HCP101887,NEUROVANT,32,0
HCP101887,ONCOLERA,29,3
HCP101888,ENDOSTAT,31,1
HCP101888,ONCOLERA,31,1
HCP101889,ENDOSTAT,32,0
HCP101889,NEUROVANT,32,0
HCP101890,ENDOSTAT,31,1
HCP101890,NEUROVANT,30,2
HCP101890,ONCOLERA,32,0
HCP101891,ENDOSTAT,29,3
HCP101891,NEUROVANT,31,1
HCP101892,CARDIVEX,32,0
HCP101892,ENDOSTAT,30,2
HCP101892,ONCOLERA,31,1
HCP101893,CARDIVEX,30,2
HCP101893,ENDOSTAT,32,0
HCP101894,CARDIVEX,21,11
HCP101894,ENDOSTAT,22,10
HCP101894,NEUROVANT,23,9
HCP101894,ONCOLERA,23,9
HCP101895,CARDIVEX,31,1
HCP101895,ENDOSTAT,32,0
HCP101895,ONCOLERA,32,0
HCP101896,CARDIVEX,32,0
HCP101897,NEUROVANT,31,1
HCP101898,CARDIVEX,30,2
HCP101898,ENDOSTAT,32,0
HCP101898,NEUROVANT,32,0
HCP101899,ENDOSTAT,31,1
HCP101899,ONCOLERA,31,1
HCP101900,CARDIVEX,30,2
HCP101900,ENDOSTAT,31,1
HCP101901,CARDIVEX,32,0
HCP101901,ENDOSTAT,30,2
HCP101901,NEUROVANT,32,0
HCP101902,CARDIVEX,31,1
HCP101902,ENDOSTAT,31,1
HCP101902,NEUROVANT,31,1
HCP101903,CARDIVEX,31,1
HCP101903,ENDOSTAT,32,0
HCP101903,ONCOLERA,32,0
HCP101904,ENDOSTAT,32,0
HCP101904,NEUROVANT,32,0
HCP101905,CARDIVEX,32,0
HCP101905,ENDOSTAT,29,3
HCP101905,ONCOLERA,32,0
HCP101906,ENDOSTAT,31,1
HCP101906,NEUROVANT,32,0
HCP101906,ONCOLERA,31,1
HCP101907,ONCOLERA,32,0
HCP101908,ENDOSTAT,32,0
HCP101908,NEUROVANT,30,2
HCP101908,ONCOLERA,32,0
HCP101909,ENDOSTAT,32,0
HCP101909,ONCOLERA,32,0
HCP101910,CARDIVEX,31,1
HCP101910,ENDOSTAT,32,0
HCP101910,NEUROVANT,31,1
HCP101910,ONCOLERA,31,1
HCP101911,CARDIVEX,32,0
HCP101911,ENDOSTAT,30,2
HCP101911,NEUROVANT,31,1
HCP101912,ONCOLERA,31,1
HCP101913,CARDIVEX,31,1
HCP101913,ENDOSTAT,32,0
HCP101913,NEUROVANT,32,0
HCP101914,NEUROVANT,32,0
HCP101914,ONCOLERA,32,0
HCP101915,ENDOSTAT,31,1
HCP101915,NEUROVANT,30,2
HCP101915,ONCOLERA,32,0
HCP101916,CARDIVEX,31,1
HCP101916,ENDOSTAT,32,0
HCP101916,NEUROVANT,30,2
HCP101916,ONCOLERA,31,1
HCP101917,CARDIVEX,32,0
HCP101917,ENDOSTAT,31,1
HCP101917,NEUROVANT,31,1
HCP101917,ONCOLERA,31,1
HCP101918,CARDIVEX,32,0
HCP101918,ENDOSTAT,31,1
HCP101918,NEUROVANT,32,0
HCP101919,CARDIVEX,31,1
HCP101919,ENDOSTAT,29,3
HCP101920,CARDIVEX,31,1
HCP101920,ENDOSTAT,32,0
HCP101920,NEUROVANT,32,0
HCP101921,NEUROVANT,27,5
HCP101922,ENDOSTAT,32,0
HCP101922,NEUROVANT,31,1
HCP101923,ENDOSTAT,31,1
HCP101923,ONCOLERA,32,0
HCP101924,ENDOSTAT,31,1
HCP101924,NEUROVANT,30,2
HCP101924,ONCOLERA,30,2
HCP101925,CARDIVEX,32,0
HCP101925,ENDOSTAT,32,0
HCP101925,NEUROVANT,31,1
HCP101925,ONCOLERA,30,2
HCP101926,CARDIVEX,32,0
HCP101926,ENDOSTAT,32,0
HCP101927,CARDIVEX,32,0
HCP101927,ENDOSTAT,32,0
HCP101927,NEUROVANT,32,0
HCP101928,CARDIVEX,31,1
HCP101928,ENDOSTAT,32,0
HCP101929,NEUROVANT,32,0
HCP101929,ONCOLERA,32,0
HCP101930,CARDIVEX,32,0
HCP101930,ENDOSTAT,28,4
HCP101931,CARDIVEX,31,1
HCP101931,ENDOSTAT,31,1
HCP101932,ENDOSTAT,32,0
HCP101932,ONCOLERA,30,2
HCP101933,NEUROVANT,32,0
HCP101934,ENDOSTAT,32,0
HCP101934,NEUROVANT,30,2
HCP101934,ONCOLERA,32,0
HCP101935,NEUROVANT,32,0
HCP101936,CARDIVEX,31,1
HCP101936,ENDOSTAT,32,0
HCP101937,CARDIVEX,30,2
HCP101937,ENDOSTAT,31,1
HCP101938,ENDOSTAT,32,0
HCP101938,NEUROVANT,31,1
HCP101939,CARDIVEX,32,0
HCP101939,ENDOSTAT,32,0
HCP101939,NEUROVANT,31,1
HCP101939,ONCOLERA,31,1
HCP101940,CARDIVEX,31,1
HCP101940,ENDOSTAT,30,2
HCP101940,NEUROVANT,32,0
HCP101941,CARDIVEX,32,0
HCP101941,ENDOSTAT,32,0
HCP101941,NEUROVANT,31,1
HCP101942,CARDIVEX,31,1
HCP101942,ENDOSTAT,31,1
HCP101942,NEUROVANT,32,0
HCP101943,CARDIVEX,32,0
HCP101943,ENDOSTAT,32,0
HCP101943,ONCOLERA,30,2
HCP101944,CARDIVEX,32,0
HCP101944,ENDOSTAT,32,0
HCP101944,NEUROVANT,31,1
HCP101945,CARDIVEX,32,0
HCP101945,ENDOSTAT,31,1
HCP101945,NEUROVANT,32,0
HCP101945,ONCOLERA,32,0
HCP101946,ENDOSTAT,32,0
HCP101946,NEUROVANT,31,1
HCP101947,CARDIVEX,32,0
HCP101947,ENDOSTAT,31,1
HCP101947,ONCOLERA,32,0
HCP101948,CARDIVEX,31,1
HCP101949,ENDOSTAT,31,1
HCP101949,NEUROVANT,32,0
HCP101949,ONCOLERA,31,1
HCP101950,NEUROVANT,32,0
HCP101950,ONCOLERA,32,0
HCP101951,CARDIVEX,32,0
HCP101951,ENDOSTAT,31,1
HCP101951,NEUROVANT,30,2
HCP101951,ONCOLERA,32,0
HCP101952,CARDIVEX,32,0
HCP101952,ENDOSTAT,31,1
HCP101952,NEUROVANT,30,2
HCP101952,ONCOLERA,32,0
HCP101953,CARDIVEX,30,2
HCP101953,ENDOSTAT,31,1
HCP101953,ONCOLERA,31,1
HCP101954,CARDIVEX,32,0
HCP101954,ENDOSTAT,32,0
HCP101954,NEUROVANT,31,1
HCP101955,CARDIVEX,31,1
HCP101956,ENDOSTAT,31,1
HCP101956,NEUROVANT,31,1
HCP101956,ONCOLERA,30,2
HCP101957,CARDIVEX,31,1
HCP101957,ENDOSTAT,32,0
HCP101957,NEUROVANT,31,1
HCP101958,CARDIVEX,32,0
HCP101958,NEUROVANT,31,1
HCP101958,ONCOLERA,30,2
HCP101959,CARDIVEX,31,1
HCP101959,ENDOSTAT,32,0
HCP101960,CARDIVEX,31,1
HCP101960,ENDOSTAT,32,0
HCP101960,NEUROVANT,32,0
HCP101961,CARDIVEX,32,0
HCP101961,ENDOSTAT,31,1
HCP101962,ONCOLERA,31,1
HCP101963,CARDIVEX,31,1
HCP101963,NEUROVANT,31,1
HCP101963,ONCOLERA,32,0
HCP101964,CARDIVEX,32,0
HCP101964,ENDOSTAT,32,0
HCP101964,NEUROVANT,32,0
HCP101964,ONCOLERA,32,0
HCP101965,NEUROVANT,32,0
HCP101965,ONCOLERA,31,1
HCP101966,ENDOSTAT,31,1
HCP101966,ONCOLERA,32,0
HCP101967,CARDIVEX,31,1
HCP101967,ENDOSTAT,32,0
HCP101968,ENDOSTAT,31,1
HCP101968,NEUROVANT,30,2
HCP101968,ONCOLERA,32,0
HCP101969,CARDIVEX,21,11
HCP101969,ENDOSTAT,23,9
HCP101969,NEUROVANT,23,9
HCP101969,ONCOLERA,23,9
HCP101970,CARDIVEX,32,0
HCP101970,ENDOSTAT,31,1
HCP101970,ONCOLERA,30,2
HCP101971,CARDIVEX,31,1
HCP101971,ENDOSTAT,32,0
HCP101971,NEUROVANT,31,1
HCP101972,ENDOSTAT,30,2
HCP101972,ONCOLERA,31,1
HCP101973,CARDIVEX,30,2
HCP101973,ENDOSTAT,32,0
HCP101973,NEUROVANT,32,0
HCP101974,ENDOSTAT,31,1
HCP101974,NEUROVANT,31,1
HCP101974,ONCOLERA,30,2
HCP101975,CARDIVEX,32,0
HCP101975,ENDOSTAT,31,1
HCP101975,NEUROVANT,30,2
HCP101976,CARDIVEX,32,0
HCP101976,ENDOSTAT,32,0
HCP101977,CARDIVEX,32,0
HCP101977,ENDOSTAT,32,0
HCP101977,ONCOLERA,32,0
HCP101978,CARDIVEX,31,1
HCP101978,ENDOSTAT,31,1
HCP101978,NEUROVANT,31,1
HCP101979,CARDIVEX,32,0
HCP101979,ENDOSTAT,28,4
HCP101980,CARDIVEX,31,1
HCP101980,ENDOSTAT,32,0
HCP101980,NEUROVANT,31,1
HCP101981,ONCOLERA,32,0
HCP101982,CARDIVEX,31,1
HCP101982,ENDOSTAT,31,1
HCP101982,NEUROVANT,32,0
HCP101983,ENDOSTAT,31,1
HCP101984,CARDIVEX,32,0
HCP101984,ENDOSTAT,31,1
HCP101984,NEUROVANT,31,1
HCP101985,CARDIVEX,30,2
HCP101985,ENDOSTAT,32,0
HCP101985,NEUROVANT,30,2
HCP101986,CARDIVEX,32,0
HCP101986,ENDOSTAT,32,0
HCP101987,CARDIVEX,32,0
HCP101987,ENDOSTAT,31,1
HCP101987,NEUROVANT,30,2
HCP101987,ONCOLERA,29,3
HCP101988,CARDIVEX,32,0
HCP101988,ENDOSTAT,32,0
HCP101988,NEUROVANT,32,0
HCP101989,CARDIVEX,32,0
HCP101989,NEUROVANT,32,0
HCP101990,ENDOSTAT,32,0
HCP101990,NEUROVANT,31,1
HCP101990,ONCOLERA,32,0
HCP101991,ENDOSTAT,31,1
HCP101991,NEUROVANT,32,0
HCP101992,NEUROVANT,32,0
HCP101993,NEUROVANT,32,0
HCP101994,CARDIVEX,31,1
HCP101994,ENDOSTAT,29,3
HCP101994,ONCOLERA,30,2
HCP101995,CARDIVEX,32,0
HCP101995,ENDOSTAT,32,0
HCP101995,NEUROVANT,32,0
HCP101996,NEUROVANT,32,0
HCP101997,ENDOSTAT,30,2
HCP101998,CARDIVEX,32,0
HCP101998,ENDOSTAT,31,1
HCP101998,NEUROVANT,31,1
HCP101999,ONCOLERA,31,1
HCP102000,CARDIVEX,31,1
HCP102000,ENDOSTAT,31,1
HCP102001,CARDIVEX,31,1
HCP102001,ENDOSTAT,32,0
HCP102001,NEUROVANT,32,0
HCP102001,ONCOLERA,32,0
HCP102002,CARDIVEX,30,2
HCP102002,ENDOSTAT,32,0
HCP102002,NEUROVANT,32,0
HCP102003,CARDIVEX,30,2
HCP102003,ENDOSTAT,32,0
HCP102003,NEUROVANT,29,3
HCP102003,ONCOLERA,30,2
