master_hcp_id,event_id,event_date,group,exclusion_reason,contaminated
HCP100530,EV2133,2025-06-28,control_candidate,,False
HCP101028,EV2133,2025-06-28,control_candidate,,False
HCP100015,EV2133,2025-06-28,control_candidate,,False
HCP102171,EV2133,2025-06-28,control_candidate,,False
HCP100681,EV2133,2025-06-28,control_candidate,,False
HCP100915,EV2133,2025-06-28,excluded,contaminated_overlapping_exposure,True
HCP100048,EV2133,2025-06-28,control_candidate,,False
HCP101209,EV2133,2025-06-28,control_candidate,,False
HCP100734,EV2133,2025-06-28,control_candidate,,False
HCP102043,EV2133,2025-06-28,excluded,contaminated_overlapping_exposure,True
HCP101821,EV2133,2025-06-28,control_candidate,,False
HCP101211,EV2133,2025-06-28,control_candidate,,False
HCP100022,EV2133,2025-06-28,control_candidate,,False
HCP100793,EV2133,2025-06-28,control_candidate,,False
HCP100279,EV2133,2025-06-28,excluded,insufficient_pre_event_rx_history,False
HCP101887,EV2133,2025-06-28,control_candidate,,False
HCP101035,EV2133,2025-06-28,control_candidate,,False
HCP100261,EV2133,2025-06-28,treatment,,False
HCP101638,EV2133,2025-06-28,excluded,insufficient_pre_event_rx_history,False
HCP101329,EV2133,2025-06-28,control_candidate,,False
HCP101878,EV2133,2025-06-28,control_candidate,,False
HCP102388,EV2133,2025-06-28,control_candidate,,False
HCP101536,EV2133,2025-06-28,control_candidate,,False
HCP101985,EV2133,2025-06-28,control_candidate,,False
HCP101268,EV2133,2025-06-28,control_candidate,,False
HCP100502,EV2133,2025-06-28,control_candidate,,False
HCP102213,EV2133,2025-06-28,control_candidate,,False
HCP101562,EV2133,2025-06-28,treatment,,False
HCP102166,EV2133,2025-06-28,control_candidate,,False
HCP102343,EV2133,2025-06-28,control_candidate,,False
HCP100900,EV2133,2025-06-28,control_candidate,,False
HCP100310,EV2133,2025-06-28,control_candidate,,False
HCP100487,EV2133,2025-06-28,control_candidate,,False
HCP100164,EV2133,2025-06-28,control_candidate,,False
HCP100462,EV2134,2025-07-04,treatment,,False
HCP100975,EV2134,2025-07-04,control_candidate,,False
HCP102052,EV2134,2025-07-04,control_candidate,,False
HCP101559,EV2134,2025-07-04,treatment,,False
HCP100429,EV2134,2025-07-04,control_candidate,,False
HCP101643,EV2134,2025-07-04,treatment,,False
HCP101913,EV2134,2025-07-04,treatment,,False
HCP101253,EV2134,2025-07-04,control_candidate,,False
HCP102234,EV2134,2025-07-04,control_candidate,,False
HCP100798,EV2134,2025-07-04,control_candidate,,False
HCP101027,EV2134,2025-07-04,treatment,,False
HCP102195,EV2134,2025-07-04,control_candidate,,False
HCP100820,EV2134,2025-07-04,control_candidate,,False
HCP100923,EV2134,2025-07-04,control_candidate,,False
HCP100913,EV2134,2025-07-04,control_candidate,,False
HCP101453,EV2134,2025-07-04,treatment,,False
HCP101669,EV2134,2025-07-04,control_candidate,,False
HCP101246,EV2134,2025-07-04,control_candidate,,False
HCP100778,EV2134,2025-07-04,control_candidate,,False
HCP100064,EV2134,2025-07-04,control_candidate,,False
HCP102009,EV2134,2025-07-04,control_candidate,,False
HCP102247,EV2134,2025-07-04,control_candidate,,False
HCP101169,EV2134,2025-07-04,treatment,,False
HCP100420,EV2134,2025-07-04,control_candidate,,False
HCP101375,EV2134,2025-07-04,control_candidate,,False
HCP101012,EV2134,2025-07-04,control_candidate,,False
HCP101405,EV2134,2025-07-04,control_candidate,,False
HCP100152,EV2134,2025-07-04,control_candidate,,False
HCP100383,EV2134,2025-07-04,control_candidate,,False
HCP100839,EV2134,2025-07-04,treatment,,False
HCP102280,EV2134,2025-07-04,excluded,contaminated_overlapping_exposure,True
HCP102255,EV2134,2025-07-04,control_candidate,,False
HCP100412,EV2134,2025-07-04,treatment,,False
HCP100795,EV2134,2025-07-04,control_candidate,,False
HCP100241,EV2134,2025-07-04,control_candidate,,False
HCP101505,EV2134,2025-07-04,treatment,,False
HCP100606,EV2134,2025-07-04,treatment,,False
HCP100413,EV2134,2025-07-04,control_candidate,,False
HCP100741,EV2134,2025-07-04,control_candidate,,False
HCP101844,EV2134,2025-07-04,control_candidate,,False
HCP100657,EV2134,2025-07-04,treatment,,False
HCP100914,EV2134,2025-07-04,control_candidate,,False
HCP100363,EV2134,2025-07-04,control_candidate,,False
HCP102174,EV2134,2025-07-04,treatment,,False
HCP100136,EV2134,2025-07-04,control_candidate,,False
HCP101481,EV2134,2025-07-04,control_candidate,,False
HCP101663,EV2134,2025-07-04,control_candidate,,False
HCP102016,EV2134,2025-07-04,control_candidate,,False
HCP102311,EV2134,2025-07-04,control_candidate,,False
HCP102139,EV2134,2025-07-04,control_candidate,,False
HCP102102,EV2134,2025-07-04,treatment,,False
HCP100862,EV2134,2025-07-04,control_candidate,,False
HCP101419,EV2134,2025-07-04,treatment,,False
HCP100432,EV2134,2025-07-04,excluded,insufficient_pre_event_rx_history,False
HCP100180,EV2134,2025-07-04,treatment,,False
HCP100087,EV2134,2025-07-04,control_candidate,,False
HCP100284,EV2134,2025-07-04,control_candidate,,False
HCP101885,EV2134,2025-07-04,control_candidate,,False
HCP101474,EV2134,2025-07-04,excluded,contaminated_overlapping_exposure,True
HCP100133,EV2134,2025-07-04,treatment,,False
HCP100698,EV2134,2025-07-04,treatment,,False
HCP101832,EV2134,2025-07-04,control_candidate,,False
HCP101717,EV2134,2025-07-04,control_candidate,,False
HCP102302,EV2134,2025-07-04,control_candidate,,False
HCP102455,EV2134,2025-07-04,control_candidate,,False
HCP100846,EV2134,2025-07-04,control_candidate,,False
HCP100950,EV2134,2025-07-04,control_candidate,,False
HCP101706,EV2134,2025-07-04,control_candidate,,False
HCP100112,EV2134,2025-07-04,treatment,,False
HCP102341,EV2134,2025-07-04,control_candidate,,False
HCP102328,EV2134,2025-07-04,control_candidate,,False
HCP101102,EV2134,2025-07-04,control_candidate,,False
HCP101094,EV2134,2025-07-04,control_candidate,,False
HCP100183,EV2134,2025-07-04,control_candidate,,False
HCP102204,EV2134,2025-07-04,treatment,,False
HCP100382,EV2134,2025-07-04,control_candidate,,False
HCP100458,EV2134,2025-07-04,control_candidate,,False
HCP101287,EV2134,2025-07-04,control_candidate,,False
HCP102228,EV2134,2025-07-04,control_candidate,,False
HCP100992,EV2134,2025-07-04,control_candidate,,False
HCP101786,EV2134,2025-07-04,control_candidate,,False
HCP100888,EV2134,2025-07-04,control_candidate,,False
HCP100636,EV2134,2025-07-04,treatment,,False
HCP101546,EV2134,2025-07-04,treatment,,False
HCP102374,EV2134,2025-07-04,treatment,,False
HCP102320,EV2134,2025-07-04,excluded,contaminated_overlapping_exposure,True
HCP100703,EV2134,2025-07-04,control_candidate,,False
HCP100104,EV2134,2025-07-04,excluded,contaminated_overlapping_exposure,True
HCP102171,EV2134,2025-07-04,control_candidate,,False
HCP102380,EV2134,2025-07-04,control_candidate,,False
HCP100030,EV2134,2025-07-04,control_candidate,,False
HCP101266,EV2134,2025-07-04,control_candidate,,False
HCP102125,EV2134,2025-07-04,control_candidate,,False
HCP101408,EV2134,2025-07-04,control_candidate,,False
HCP100437,EV2134,2025-07-04,control_candidate,,False
HCP100232,EV2134,2025-07-04,control_candidate,,False
HCP100564,EV2134,2025-07-04,control_candidate,,False
HCP100826,EV2134,2025-07-04,excluded,insufficient_pre_event_rx_history,False
HCP100330,EV2134,2025-07-04,treatment,,False
HCP101741,EV2134,2025-07-04,control_candidate,,False
HCP101890,EV2134,2025-07-04,control_candidate,,False
HCP100750,EV2134,2025-07-04,control_candidate,,False
HCP101349,EV2134,2025-07-04,treatment,,False
HCP100279,EV2134,2025-07-04,treatment,,False
HCP101441,EV2134,2025-07-04,control_candidate,,False
HCP102138,EV2134,2025-07-04,control_candidate,,False
HCP100224,EV2134,2025-07-04,control_candidate,,False
HCP101854,EV2134,2025-07-04,control_candidate,,False
HCP101754,EV2134,2025-07-04,control_candidate,,False
HCP100660,EV2134,2025-07-04,control_candidate,,False
HCP102350,EV2134,2025-07-04,control_candidate,,False
HCP100373,EV2134,2025-07-04,control_candidate,,False
HCP101085,EV2134,2025-07-04,treatment,,False
HCP101686,EV2134,2025-07-04,treatment,,False
HCP100217,EV2134,2025-07-04,control_candidate,,False
HCP100385,EV2134,2025-07-04,control_candidate,,False
HCP102176,EV2134,2025-07-04,treatment,,False
HCP101439,EV2134,2025-07-04,treatment,,False
HCP100315,EV2134,2025-07-04,control_candidate,,False
HCP100376,EV2134,2025-07-04,control_candidate,,False
HCP100081,EV2134,2025-07-04,control_candidate,,False
HCP100556,EV2135,2025-07-04,treatment,,False
HCP100074,EV2135,2025-07-04,excluded,contaminated_overlapping_exposure,True
HCP102308,EV2135,2025-07-04,control_candidate,,False
HCP100791,EV2135,2025-07-04,control_candidate,,False
HCP100766,EV2135,2025-07-04,control_candidate,,False
HCP100941,EV2135,2025-07-04,control_candidate,,False
HCP101168,EV2135,2025-07-04,control_candidate,,False
HCP101325,EV2135,2025-07-04,control_candidate,,False
HCP102287,EV2135,2025-07-04,control_candidate,,False
HCP100370,EV2135,2025-07-04,treatment,,False
HCP101472,EV2135,2025-07-04,treatment,,False
HCP101844,EV2135,2025-07-04,control_candidate,,False
HCP101300,EV2135,2025-07-04,treatment,,False
HCP102184,EV2135,2025-07-04,treatment,,False
HCP101249,EV2135,2025-07-04,control_candidate,,False
HCP102490,EV2135,2025-07-04,control_candidate,,False
HCP102053,EV2135,2025-07-04,treatment,,False
HCP102222,EV2135,2025-07-04,excluded,contaminated_overlapping_exposure,True
HCP100673,EV2135,2025-07-04,control_candidate,,False
HCP101430,EV2135,2025-07-04,control_candidate,,False
HCP100621,EV2135,2025-07-04,control_candidate,,False
HCP100913,EV2135,2025-07-04,control_candidate,,False
HCP101692,EV2135,2025-07-04,control_candidate,,False
HCP102005,EV2135,2025-07-04,control_candidate,,False
HCP101693,EV2135,2025-07-04,control_candidate,,False
HCP100611,EV2135,2025-07-04,control_candidate,,False
HCP102099,EV2135,2025-07-04,control_candidate,,False
HCP102252,EV2135,2025-07-04,excluded,insufficient_pre_event_rx_history,False
HCP101464,EV2135,2025-07-04,control_candidate,,False
HCP100495,EV2135,2025-07-04,control_candidate,,False
HCP101536,EV2135,2025-07-04,control_candidate,,False
HCP101651,EV2135,2025-07-04,control_candidate,,False
HCP102418,EV2135,2025-07-04,control_candidate,,False
HCP101520,EV2135,2025-07-04,control_candidate,,False
HCP101691,EV2135,2025-07-04,control_candidate,,False
HCP100794,EV2135,2025-07-04,treatment,,False
HCP101541,EV2135,2025-07-04,treatment,,False
HCP100936,EV2135,2025-07-04,control_candidate,,False
HCP101369,EV2135,2025-07-04,treatment,,False
HCP100721,EV2135,2025-07-04,control_candidate,,False
HCP102379,EV2135,2025-07-04,control_candidate,,False
HCP101908,EV2135,2025-07-04,excluded,contaminated_overlapping_exposure,True
HCP100986,EV2135,2025-07-04,treatment,,False
HCP102330,EV2135,2025-07-04,treatment,,False
HCP102411,EV2135,2025-07-04,control_candidate,,False
HCP100427,EV2136,2025-07-13,control_candidate,,False
HCP101183,EV2136,2025-07-13,control_candidate,,False
HCP102416,EV2136,2025-07-13,excluded,insufficient_pre_event_rx_history,False
HCP100360,EV2136,2025-07-13,control_candidate,,False
HCP100560,EV2136,2025-07-13,control_candidate,,False
HCP100225,EV2136,2025-07-13,control_candidate,,False
HCP100933,EV2136,2025-07-13,control_candidate,,False
HCP102442,EV2136,2025-07-13,control_candidate,,False
HCP100745,EV2136,2025-07-13,control_candidate,,False
HCP100369,EV2136,2025-07-13,control_candidate,,False
HCP102245,EV2136,2025-07-13,treatment,,False
HCP102447,EV2136,2025-07-13,treatment,,False
HCP101433,EV2136,2025-07-13,control_candidate,,False
HCP101080,EV2136,2025-07-13,control_candidate,,False
HCP101224,EV2136,2025-07-13,control_candidate,,False
HCP100413,EV2136,2025-07-13,excluded,insufficient_pre_event_rx_history,False
HCP101283,EV2136,2025-07-13,control_candidate,,False
HCP100443,EV2136,2025-07-13,control_candidate,,False
HCP100042,EV2136,2025-07-13,control_candidate,,False
HCP102198,EV2136,2025-07-13,control_candidate,,False
HCP102142,EV2136,2025-07-13,control_candidate,,False
HCP101228,EV2136,2025-07-13,excluded,insufficient_pre_event_rx_history,False
HCP101521,EV2136,2025-07-13,control_candidate,,False
HCP101356,EV2136,2025-07-13,control_candidate,,False
HCP101943,EV2136,2025-07-13,control_candidate,,False
HCP100641,EV2136,2025-07-13,control_candidate,,False
HCP100424,EV2136,2025-07-13,control_candidate,,False
HCP101912,EV2136,2025-07-13,treatment,,False
HCP101815,EV2136,2025-07-13,control_candidate,,False
HCP100379,EV2136,2025-07-13,control_candidate,,False
HCP101174,EV2136,2025-07-13,control_candidate,,False
HCP101564,EV2136,2025-07-13,control_candidate,,False
HCP100748,EV2136,2025-07-13,control_candidate,,False
HCP100113,EV2136,2025-07-13,control_candidate,,False
HCP101956,EV2136,2025-07-13,control_candidate,,False
HCP102030,EV2136,2025-07-13,control_candidate,,False
HCP100318,EV2136,2025-07-13,control_candidate,,False
HCP101667,EV2136,2025-07-13,control_candidate,,False
HCP101592,EV2136,2025-07-13,control_candidate,,False
HCP101473,EV2136,2025-07-13,control_candidate,,False
HCP102477,EV2136,2025-07-13,control_candidate,,False
HCP101077,EV2136,2025-07-13,control_candidate,,False
HCP100122,EV2136,2025-07-13,control_candidate,,False
HCP100983,EV2136,2025-07-13,control_candidate,,False
HCP101171,EV2136,2025-07-13,control_candidate,,False
HCP102084,EV2136,2025-07-13,treatment,,False
HCP101968,EV2136,2025-07-13,control_candidate,,False
HCP101632,EV2136,2025-07-13,control_candidate,,False
HCP100763,EV2136,2025-07-13,control_candidate,,False
HCP101692,EV2136,2025-07-13,excluded,insufficient_pre_event_rx_history,False
HCP100842,EV2136,2025-07-13,control_candidate,,False
HCP101393,EV2136,2025-07-13,control_candidate,,False
HCP101811,EV2136,2025-07-13,control_candidate,,False
HCP101499,EV2136,2025-07-13,control_candidate,,False
HCP100305,EV2136,2025-07-13,control_candidate,,False
HCP101739,EV2136,2025-07-13,control_candidate,,False
HCP100308,EV2136,2025-07-13,control_candidate,,False
HCP100172,EV2136,2025-07-13,control_candidate,,False
HCP101937,EV2136,2025-07-13,excluded,insufficient_pre_event_rx_history,False
HCP101612,EV2136,2025-07-13,treatment,,False
HCP102444,EV2136,2025-07-13,control_candidate,,False
HCP101141,EV2136,2025-07-13,control_candidate,,False
HCP100633,EV2136,2025-07-13,control_candidate,,False
HCP101029,EV2136,2025-07-13,control_candidate,,False
HCP101436,EV2136,2025-07-13,control_candidate,,False
HCP102054,EV2136,2025-07-13,control_candidate,,False
HCP101111,EV2136,2025-07-13,control_candidate,,False
HCP101675,EV2136,2025-07-13,excluded,contaminated_overlapping_exposure,True
HCP101946,EV2136,2025-07-13,excluded,insufficient_pre_event_rx_history,False
HCP101457,EV2136,2025-07-13,control_candidate,,False
HCP101870,EV2136,2025-07-13,control_candidate,,False
HCP101042,EV2136,2025-07-13,control_candidate,,False
HCP101312,EV2136,2025-07-13,control_candidate,,False
HCP101906,EV2136,2025-07-13,control_candidate,,False
HCP100870,EV2136,2025-07-13,control_candidate,,False
HCP102310,EV2136,2025-07-13,excluded,contaminated_overlapping_exposure,True
HCP100165,EV2136,2025-07-13,control_candidate,,False
HCP100468,EV2136,2025-07-13,control_candidate,,False
HCP100024,EV2136,2025-07-13,control_candidate,,False
HCP101072,EV2136,2025-07-13,control_candidate,,False
HCP100177,EV2136,2025-07-13,excluded,insufficient_pre_event_rx_history,False
HCP101561,EV2136,2025-07-13,control_candidate,,False
HCP101641,EV2136,2025-07-13,control_candidate,,False
HCP101126,EV2136,2025-07-13,control_candidate,,False
HCP100672,EV2136,2025-07-13,control_candidate,,False
HCP100707,EV2136,2025-07-13,control_candidate,,False
HCP101548,EV2136,2025-07-13,control_candidate,,False
HCP100400,EV2136,2025-07-13,control_candidate,,False
HCP100942,EV2136,2025-07-13,treatment,,False
HCP102425,EV2136,2025-07-13,control_candidate,,False
HCP101537,EV2136,2025-07-13,control_candidate,,False
HCP101871,EV2136,2025-07-13,control_candidate,,False
HCP101859,EV2136,2025-07-13,control_candidate,,False
HCP101656,EV2136,2025-07-13,excluded,insufficient_pre_event_rx_history,False
HCP100337,EV2137,2025-07-20,excluded,contaminated_overlapping_exposure,True
HCP101652,EV2137,2025-07-20,control_candidate,,False
HCP102052,EV2137,2025-07-20,control_candidate,,False
HCP100817,EV2137,2025-07-20,control_candidate,,False
HCP100714,EV2137,2025-07-20,treatment,,False
HCP101119,EV2137,2025-07-20,control_candidate,,False
HCP100389,EV2137,2025-07-20,control_candidate,,False
HCP101729,EV2137,2025-07-20,control_candidate,,False
HCP100293,EV2137,2025-07-20,control_candidate,,False
HCP100627,EV2137,2025-07-20,control_candidate,,False
HCP100659,EV2137,2025-07-20,treatment,,False
HCP100126,EV2137,2025-07-20,treatment,,False
HCP102167,EV2137,2025-07-20,control_candidate,,False
HCP100616,EV2137,2025-07-20,control_candidate,,False
HCP102087,EV2137,2025-07-20,treatment,,False
HCP100386,EV2137,2025-07-20,control_candidate,,False
HCP101572,EV2137,2025-07-20,treatment,,False
HCP100393,EV2137,2025-07-20,control_candidate,,False
HCP100134,EV2137,2025-07-20,control_candidate,,False
HCP100354,EV2137,2025-07-20,treatment,,False
HCP100176,EV2137,2025-07-20,control_candidate,,False
HCP101167,EV2137,2025-07-20,control_candidate,,False
HCP101235,EV2137,2025-07-20,control_candidate,,False
HCP102130,EV2137,2025-07-20,control_candidate,,False
HCP102183,EV2137,2025-07-20,control_candidate,,False
HCP100778,EV2137,2025-07-20,treatment,,False
HCP102244,EV2137,2025-07-20,control_candidate,,False
HCP101488,EV2137,2025-07-20,treatment,,False
HCP102138,EV2137,2025-07-20,control_candidate,,False
HCP101854,EV2137,2025-07-20,control_candidate,,False
HCP101301,EV2137,2025-07-20,control_candidate,,False
HCP101008,EV2137,2025-07-20,control_candidate,,False
HCP100195,EV2137,2025-07-20,control_candidate,,False
HCP100663,EV2137,2025-07-20,control_candidate,,False
HCP101375,EV2137,2025-07-20,control_candidate,,False
HCP100380,EV2137,2025-07-20,excluded,contaminated_overlapping_exposure,True
HCP100819,EV2137,2025-07-20,control_candidate,,False
HCP102251,EV2137,2025-07-20,treatment,,False
HCP100534,EV2137,2025-07-20,control_candidate,,False
