master_hcp_id_treated,event_id,master_hcp_id_control,propensity_score_treated,propensity_score_control,match_weight
HCP100775,EV2166,HCP100973,0.622943,0.592733,0.5
HCP102060,EV2166,HCP100054,0.654913,0.672807,0.5
HCP102060,EV2166,HCP100139,0.654913,0.701347,0.5
HCP100451,EV2166,HCP101654,0.495986,0.513724,0.5
HCP100451,EV2166,HCP100335,0.495986,0.47017,0.5
HCP100817,EV2166,HCP102061,0.634502,0.625339,0.5
HCP100817,EV2166,HCP102452,0.634502,0.643457,0.5
HCP100307,EV2166,HCP101248,0.651987,0.652612,0.5
HCP100307,EV2166,HCP101187,0.651987,0.619777,0.5
HCP102136,EV2166,HCP101856,0.571063,0.604043,0.5
HCP102136,EV2166,HCP102010,0.571063,0.526142,0.5
HCP102093,EV2166,HCP102317,0.603681,0.588032,0.5
HCP102093,EV2166,HCP102429,0.603681,0.596537,0.5
HCP102422,EV2166,HCP101015,0.567785,0.552836,0.5
HCP102422,EV2166,HCP100075,0.567785,0.561886,0.5
HCP101113,EV2166,HCP100047,0.580701,0.533688,0.5
HCP101113,EV2166,HCP100778,0.580701,0.592359,0.5
HCP102390,EV2166,HCP100193,0.54871,0.583718,0.5
HCP102390,EV2166,HCP100321,0.54871,0.50276,0.5
HCP101417,EV2166,HCP102385,0.641856,0.662353,0.5
HCP101417,EV2166,HCP101200,0.641856,0.679953,0.5
HCP100609,EV2166,HCP101351,0.707949,0.706082,0.5
HCP100609,EV2166,HCP102319,0.707949,0.7318,0.5
HCP100517,EV2166,HCP100929,0.721468,0.733655,0.5
HCP100517,EV2166,HCP100420,0.721468,0.693968,0.5
HCP101126,EV2166,HCP102396,0.164551,0.190857,0.5
HCP101126,EV2166,HCP100119,0.164551,0.134177,0.5
HCP100049,EV2166,HCP100362,0.543663,0.495876,0.5
HCP100049,EV2166,HCP100615,0.543663,0.49778,0.5
HCP100944,EV2166,HCP101315,0.538784,0.491317,0.5
HCP100944,EV2166,HCP102350,0.538784,0.554004,0.5
HCP101876,EV2166,HCP101372,0.777309,0.78673,0.5
HCP101876,EV2166,HCP101508,0.777309,0.776705,0.5
HCP100909,EV2167,HCP100393,0.612463,0.584504,0.5
HCP100909,EV2167,HCP102179,0.612463,0.595589,0.5
HCP102133,EV2167,HCP100021,0.505348,0.537308,0.5
HCP102133,EV2167,HCP101814,0.505348,0.549913,0.5
HCP100444,EV2167,HCP100778,0.630799,0.590296,0.5
HCP100444,EV2167,HCP100825,0.630799,0.61699,0.5
HCP100013,EV2167,HCP101964,0.348215,0.320177,0.5
HCP100013,EV2167,HCP100996,0.348215,0.370604,0.5
HCP102085,EV2167,HCP102495,0.615243,0.608484,0.5
HCP102085,EV2167,HCP102430,0.615243,0.575299,0.5
HCP101185,EV2167,HCP100451,0.720687,0.671564,0.5
HCP101185,EV2167,HCP100568,0.720687,0.717879,0.5
HCP100293,EV2167,HCP101879,0.548224,0.543538,0.5
HCP100293,EV2167,HCP102081,0.548224,0.551765,0.5
HCP101528,EV2167,HCP100047,0.560143,0.543904,0.5
HCP101528,EV2167,HCP101856,0.560143,0.549685,0.5
HCP102476,EV2167,HCP101028,0.420672,0.404909,0.5
HCP102476,EV2167,HCP100500,0.420672,0.410679,0.5
HCP101053,EV2167,HCP101329,0.765703,0.718801,0.5
HCP101053,EV2167,HCP101071,0.765703,0.726067,0.5
HCP101311,EV2167,HCP100033,0.476546,0.498049,0.5
HCP101311,EV2167,HCP100480,0.476546,0.498192,0.5
HCP102273,EV2167,HCP102055,0.632791,0.626275,0.5
HCP102273,EV2167,HCP102350,0.632791,0.673313,0.5
HCP101783,EV2167,HCP102170,0.621821,0.594875,0.5
HCP101783,EV2167,HCP102061,0.621821,0.614781,0.5
HCP100139,EV2167,HCP100779,0.483389,0.480405,0.5
HCP100139,EV2167,HCP101540,0.483389,0.522246,0.5
HCP101441,EV2167,HCP101602,0.570302,0.537679,0.5
HCP101441,EV2167,HCP100855,0.570302,0.536174,0.5
HCP100023,EV2167,HCP102125,0.562714,0.563847,0.5
HCP100023,EV2167,HCP100990,0.562714,0.535756,0.5
HCP101190,EV2167,HCP100377,0.430052,0.473535,0.5
HCP101190,EV2167,HCP101375,0.430052,0.448915,0.5
HCP100523,EV2168,HCP102108,0.502223,0.501536,0.5
HCP100523,EV2168,HCP101475,0.502223,0.488678,0.5
HCP101246,EV2168,HCP101754,0.31407,0.32369,0.5
HCP101246,EV2168,HCP100070,0.31407,0.327622,0.5
HCP102472,EV2168,HCP100507,0.252455,0.296826,0.5
HCP102472,EV2168,HCP100703,0.252455,0.301275,0.5
HCP101236,EV2168,HCP100410,0.626888,0.605506,0.5
HCP101236,EV2168,HCP100788,0.626888,0.656058,0.5
HCP100482,EV2168,HCP102430,0.618748,0.588251,0.5
HCP100482,EV2168,HCP101201,0.618748,0.592794,0.5
HCP101405,EV2168,HCP100480,0.468242,0.431158,0.5
HCP101405,EV2168,HCP102363,0.468242,0.50793,0.5
HCP100152,EV2168,HCP100087,0.571499,0.562281,0.5
HCP100152,EV2168,HCP102433,0.571499,0.615513,0.5
HCP100779,EV2168,HCP100961,0.558392,0.574737,0.5
HCP100779,EV2168,HCP100798,0.558392,0.551243,0.5
HCP102246,EV2168,HCP100139,0.653548,0.686352,0.5
HCP102246,EV2168,HCP100650,0.653548,0.67883,0.5
HCP102351,EV2168,HCP101745,0.447151,0.42283,0.5
HCP102351,EV2168,HCP100030,0.447151,0.416551,0.5
HCP100237,EV2168,HCP101480,0.286332,0.271524,0.5
HCP100237,EV2168,HCP100858,0.286332,0.312209,0.5
HCP100068,EV2168,HCP101179,0.491742,0.449818,0.5
HCP100068,EV2168,HCP102015,0.491742,0.528649,0.5
HCP101200,EV2168,HCP102399,0.590051,0.588768,0.5
HCP101200,EV2168,HCP100812,0.590051,0.557197,0.5
HCP100827,EV2168,HCP100799,0.760607,0.735213,0.5
HCP100827,EV2168,HCP101392,0.760607,0.712568,0.5
HCP100588,EV2168,HCP101408,0.70763,0.674102,1.0
HCP100790,EV2168,HCP102486,0.460058,0.501258,0.5
HCP100790,EV2168,HCP101589,0.460058,0.453148,0.5
HCP100009,EV2168,HCP100217,0.614189,0.57416,0.5
HCP100009,EV2168,HCP101448,0.614189,0.576248,0.5
HCP101982,EV2168,HCP102455,0.306497,0.270376,0.5
HCP101982,EV2168,HCP101370,0.306497,0.27212,0.5
HCP101759,EV2168,HCP102329,0.806626,0.831551,1.0
HCP100586,EV2168,HCP102021,0.586658,0.62437,0.5
HCP100586,EV2168,HCP102143,0.586658,0.550066,0.5
HCP100631,EV2168,HCP100765,0.336589,0.287781,0.5
HCP100631,EV2168,HCP101229,0.336589,0.303757,0.5
HCP101167,EV2168,HCP101015,0.601835,0.555569,1.0
HCP101925,EV2168,HCP102196,0.408912,0.418499,0.5
HCP101925,EV2168,HCP100397,0.408912,0.401892,0.5
HCP101403,EV2168,HCP102423,0.475021,0.441827,0.5
HCP101403,EV2168,HCP100285,0.475021,0.480241,0.5
HCP100822,EV2168,HCP100315,0.5585,0.535028,0.5
HCP100822,EV2168,HCP102081,0.5585,0.527166,0.5
HCP100901,EV2169,HCP101199,0.533247,0.483534,0.5
HCP100901,EV2169,HCP100010,0.533247,0.506024,0.5
HCP101086,EV2169,HCP100511,0.505197,0.474901,0.5
HCP101086,EV2169,HCP101871,0.505197,0.552784,0.5
HCP100282,EV2169,HCP101811,0.662789,0.628151,0.5
HCP100282,EV2169,HCP102306,0.662789,0.636339,0.5
HCP101243,EV2169,HCP102028,0.450017,0.413119,0.5
HCP101243,EV2169,HCP101072,0.450017,0.439595,0.5
HCP100725,EV2169,HCP100312,0.481837,0.441394,0.5
HCP100725,EV2169,HCP102172,0.481837,0.525276,0.5
HCP100829,EV2169,HCP100844,0.413409,0.411031,0.5
HCP100829,EV2169,HCP100468,0.413409,0.379794,0.5
HCP101682,EV2169,HCP102044,0.298055,0.277969,0.5
HCP101682,EV2169,HCP100238,0.298055,0.313439,0.5
HCP102126,EV2169,HCP102383,0.404171,0.44711,0.5
HCP102126,EV2169,HCP100633,0.404171,0.379911,0.5
HCP100174,EV2169,HCP101548,0.451609,0.484214,0.5
HCP100174,EV2169,HCP101157,0.451609,0.450944,0.5
HCP100148,EV2169,HCP100181,0.536394,0.570762,0.5
HCP100148,EV2169,HCP100695,0.536394,0.579046,0.5
HCP101206,EV2169,HCP102115,0.566943,0.592459,0.5
HCP101206,EV2169,HCP100296,0.566943,0.541987,0.5
HCP100928,EV2169,HCP101899,0.477956,0.500496,0.5
HCP100928,EV2169,HCP102074,0.477956,0.522048,0.5
HCP100504,EV2170,HCP101462,0.668524,0.623599,0.5
HCP100504,EV2170,HCP102358,0.668524,0.70547,0.5
HCP100191,EV2170,HCP100781,0.432669,0.402,0.5
HCP100191,EV2170,HCP101705,0.432669,0.408914,0.5
HCP101321,EV2170,HCP101952,0.569803,0.548198,0.5
HCP101321,EV2170,HCP101493,0.569803,0.567755,0.5
HCP100407,EV2170,HCP100769,0.771508,0.744831,1.0
HCP101562,EV2170,HCP101098,0.540384,0.537814,0.5
HCP101562,EV2170,HCP100224,0.540384,0.513495,0.5
HCP100015,EV2170,HCP102034,0.519328,0.495533,0.5
HCP100015,EV2170,HCP102499,0.519328,0.487276,0.5
HCP101157,EV2172,HCP102328,0.241071,0.273685,0.5
HCP101157,EV2172,HCP101995,0.241071,0.204159,0.5
HCP102319,EV2172,HCP102081,0.618988,0.588972,0.5
HCP102319,EV2172,HCP100405,0.618988,0.60472,0.5
HCP100940,EV2172,HCP101916,0.658515,0.615919,0.5
HCP100940,EV2172,HCP101276,0.658515,0.649269,0.5
HCP101648,EV2172,HCP100198,0.546435,0.579491,0.5
HCP101648,EV2172,HCP101609,0.546435,0.585495,0.5
HCP101676,EV2172,HCP101281,0.315911,0.299468,0.5
HCP101676,EV2172,HCP100201,0.315911,0.302058,0.5
HCP101184,EV2172,HCP101156,0.566551,0.60263,0.5
HCP101184,EV2172,HCP101684,0.566551,0.574292,0.5
HCP100413,EV2172,HCP101093,0.614226,0.633993,0.5
HCP100413,EV2172,HCP101714,0.614226,0.624371,0.5
HCP100269,EV2172,HCP100420,0.728101,0.752013,0.5
HCP100269,EV2172,HCP100758,0.728101,0.71679,0.5
HCP101332,EV2172,HCP101236,0.67115,0.701422,0.5
HCP101332,EV2172,HCP101730,0.67115,0.674892,0.5
HCP102131,EV2172,HCP101652,0.769228,0.804292,0.5
HCP102131,EV2172,HCP100978,0.769228,0.721663,0.5
HCP102179,EV2172,HCP100254,0.292736,0.256954,0.5
HCP102179,EV2172,HCP100304,0.292736,0.334109,0.5
HCP102221,EV2172,HCP100567,0.387806,0.364929,0.5
HCP102221,EV2172,HCP102146,0.387806,0.370794,0.5
HCP100075,EV2172,HCP101952,0.648188,0.674575,0.5
HCP100075,EV2172,HCP100990,0.648188,0.606196,0.5
HCP102329,EV2172,HCP100710,0.552281,0.557396,0.5
HCP102329,EV2172,HCP101015,0.552281,0.561243,0.5
HCP101872,EV2172,HCP101201,0.580038,0.547533,0.5
HCP101872,EV2172,HCP100047,0.580038,0.548413,0.5
HCP101040,EV2172,HCP102209,0.710723,0.713943,0.5
HCP101040,EV2172,HCP102038,0.710723,0.665075,0.5
HCP102401,EV2172,HCP100806,0.398113,0.358737,0.5
HCP102401,EV2172,HCP100421,0.398113,0.42669,0.5
HCP101191,EV2172,HCP100712,0.616282,0.615949,0.5
HCP101191,EV2172,HCP101627,0.616282,0.633669,0.5
HCP102255,EV2173,HCP102429,0.597306,0.607473,0.5
HCP102255,EV2173,HCP100402,0.597306,0.581268,0.5
HCP101248,EV2173,HCP101529,0.604915,0.648298,0.5
HCP101248,EV2173,HCP102300,0.604915,0.63574,0.5
HCP100440,EV2173,HCP100750,0.706781,0.682943,1.0
HCP100088,EV2173,HCP101382,0.635148,0.59763,0.5
HCP100088,EV2173,HCP101692,0.635148,0.641894,0.5
HCP101786,EV2173,HCP100939,0.686596,0.644249,1.0
HCP102020,EV2173,HCP101297,0.49686,0.496783,0.5
HCP102020,EV2173,HCP101868,0.49686,0.450456,0.5
HCP101742,EV2173,HCP100943,0.767782,0.781545,1.0
HCP101044,EV2173,HCP101156,0.558389,0.548096,0.5
HCP101044,EV2173,HCP100410,0.558389,0.526113,0.5
HCP101384,EV2173,HCP100828,0.319743,0.364005,0.5
HCP101384,EV2173,HCP100184,0.319743,0.36578,0.5
HCP101372,EV2173,HCP100168,0.62883,0.584789,0.5
HCP101372,EV2173,HCP101049,0.62883,0.60862,0.5
HCP101504,EV2175,HCP102265,0.639061,0.600889,0.5
HCP101504,EV2175,HCP100921,0.639061,0.647606,0.5
HCP101355,EV2175,HCP100416,0.40127,0.427038,0.5
HCP101355,EV2175,HCP101199,0.40127,0.354548,0.5
HCP102442,EV2175,HCP100347,0.392247,0.442064,0.5
HCP102442,EV2175,HCP100763,0.392247,0.343079,0.5
HCP101422,EV2175,HCP100010,0.634933,0.632248,0.5
HCP101422,EV2175,HCP100612,0.634933,0.59443,0.5
HCP101599,EV2176,HCP101692,0.784031,0.749082,0.5
HCP101599,EV2176,HCP102358,0.784031,0.744117,0.5
HCP101520,EV2176,HCP100823,0.151624,0.200035,0.5
HCP101520,EV2176,HCP100734,0.151624,0.166461,0.5
HCP101114,EV2176,HCP101283,0.412882,0.439194,0.5
HCP101114,EV2176,HCP100562,0.412882,0.380471,0.5
HCP102376,EV2176,HCP101446,0.491114,0.481218,0.5
HCP102376,EV2176,HCP102395,0.491114,0.456191,0.5
HCP100533,EV2176,HCP100522,0.413691,0.404238,0.5
HCP100533,EV2176,HCP101475,0.413691,0.405637,0.5
HCP102339,EV2176,HCP101838,0.501127,0.517788,0.5
HCP102339,EV2176,HCP101019,0.501127,0.511147,0.5
HCP101584,EV2176,HCP101189,0.397224,0.40283,0.5
HCP101584,EV2176,HCP101540,0.397224,0.39382,0.5
HCP102137,EV2176,HCP100978,0.2793,0.245079,0.5
HCP102137,EV2176,HCP100362,0.2793,0.309305,0.5
HCP101058,EV2176,HCP102110,0.442971,0.442027,1.0
HCP100453,EV2178,HCP100508,0.54395,0.503988,0.5
HCP100453,EV2178,HCP101905,0.54395,0.576985,0.5
HCP101664,EV2178,HCP101276,0.301633,0.341952,0.5
HCP101664,EV2178,HCP100562,0.301633,0.341019,0.5
HCP101654,EV2178,HCP100054,0.631368,0.620816,0.5
HCP101654,EV2178,HCP100664,0.631368,0.645695,0.5
HCP100155,EV2178,HCP100570,0.515847,0.494682,0.5
HCP100155,EV2178,HCP100812,0.515847,0.556493,0.5
HCP100320,EV2178,HCP101931,0.560052,0.549131,0.5
HCP100320,EV2178,HCP101360,0.560052,0.580582,0.5
HCP100960,EV2178,HCP100645,0.55119,0.573455,0.5
HCP100960,EV2178,HCP100033,0.55119,0.51922,0.5
HCP101986,EV2178,HCP101476,0.610003,0.563439,0.5
HCP101986,EV2178,HCP101583,0.610003,0.642061,0.5
HCP102156,EV2178,HCP100955,0.459696,0.427519,0.5
HCP102156,EV2178,HCP100634,0.459696,0.458982,0.5
HCP102243,EV2178,HCP101410,0.122047,0.170741,0.5
HCP102243,EV2178,HCP101515,0.122047,0.171077,0.5
HCP100115,EV2178,HCP100975,0.699601,0.734683,0.5
HCP100115,EV2178,HCP101643,0.699601,0.698523,0.5
HCP102358,EV2179,HCP101677,0.516425,0.526768,0.5
HCP102358,EV2179,HCP100328,0.516425,0.542003,0.5
HCP102129,EV2179,HCP100052,0.369064,0.357248,0.5
HCP102129,EV2179,HCP101144,0.369064,0.35698,0.5
HCP101093,EV2179,HCP101112,0.516754,0.545315,0.5
HCP101093,EV2179,HCP101464,0.516754,0.501564,0.5
HCP101820,EV2179,HCP101187,0.442478,0.448181,0.5
HCP101820,EV2179,HCP100716,0.442478,0.412342,0.5
HCP101963,EV2179,HCP100771,0.534707,0.497051,0.5
HCP101963,EV2179,HCP101713,0.534707,0.55515,0.5
HCP101846,EV2179,HCP101564,0.312458,0.297549,0.5
HCP101846,EV2179,HCP100131,0.312458,0.333421,0.5
HCP100465,EV2179,HCP100894,0.477479,0.45957,0.5
HCP100465,EV2179,HCP101821,0.477479,0.450799,0.5
HCP102356,EV2180,HCP101141,0.516255,0.531922,0.5
HCP102356,EV2180,HCP101224,0.516255,0.560075,0.5
HCP100360,EV2180,HCP102271,0.497335,0.460407,0.5
HCP100360,EV2180,HCP102028,0.497335,0.480577,0.5
HCP102037,EV2180,HCP102074,0.637997,0.597343,0.5
HCP102037,EV2180,HCP101524,0.637997,0.610805,0.5
HCP102451,EV2180,HCP100352,0.140312,0.135937,0.5
HCP102451,EV2180,HCP102150,0.140312,0.166465,0.5
HCP100016,EV2180,HCP100379,0.547385,0.532058,0.5
HCP100016,EV2180,HCP100308,0.547385,0.570286,0.5
HCP100150,EV2180,HCP101385,0.467141,0.418387,0.5
HCP100150,EV2180,HCP102101,0.467141,0.465942,0.5
HCP102276,EV2180,HCP100197,0.072811,0.033254,0.5
HCP102276,EV2180,HCP101555,0.072811,0.096372,0.5
HCP102068,EV2180,HCP101111,0.436712,0.398185,0.5
HCP102068,EV2180,HCP100507,0.436712,0.424908,0.5
HCP102142,EV2180,HCP100020,0.400318,0.385903,0.5
HCP102142,EV2180,HCP100612,0.400318,0.442586,0.5
HCP100626,EV2180,HCP101404,0.541794,0.543669,0.5
HCP100626,EV2180,HCP100932,0.541794,0.533222,0.5
HCP100203,EV2180,HCP102116,0.388521,0.43388,0.5
HCP100203,EV2180,HCP100844,0.388521,0.435051,0.5
HCP101778,EV2180,HCP100351,0.491865,0.539501,0.5
HCP101778,EV2180,HCP102115,0.491865,0.524533,0.5
HCP101171,EV2180,HCP100854,0.584706,0.601022,0.5
HCP101171,EV2180,HCP100867,0.584706,0.629177,0.5
HCP102299,EV2180,HCP100511,0.457999,0.408608,0.5
HCP102299,EV2180,HCP101724,0.457999,0.412413,0.5
HCP101624,EV2180,HCP101564,0.561778,0.565103,0.5
HCP101624,EV2180,HCP100183,0.561778,0.551218,0.5
HCP101193,EV2180,HCP101659,0.596411,0.614191,0.5
HCP101193,EV2180,HCP102193,0.596411,0.598354,0.5
HCP101613,EV2180,HCP100774,0.638068,0.675766,0.5
HCP101613,EV2180,HCP102084,0.638068,0.669027,0.5
HCP100800,EV2180,HCP101966,0.596308,0.576679,0.5
HCP100800,EV2180,HCP101772,0.596308,0.586306,0.5
HCP100245,EV2180,HCP102249,0.478105,0.521228,0.5
HCP100245,EV2180,HCP100431,0.478105,0.496464,0.5
HCP101641,EV2180,HCP101318,0.536642,0.540159,0.5
HCP101641,EV2180,HCP102382,0.536642,0.585261,0.5
HCP100400,EV2180,HCP102003,0.400634,0.439638,0.5
HCP100400,EV2180,HCP101694,0.400634,0.380237,0.5
HCP101628,EV2180,HCP100843,0.410255,0.402812,0.5
HCP101628,EV2180,HCP100868,0.410255,0.406787,0.5
HCP101875,EV2180,HCP101199,0.586288,0.542146,0.5
HCP101875,EV2180,HCP100427,0.586288,0.586981,0.5
HCP101005,EV2180,HCP101446,0.298872,0.32797,0.5
HCP101005,EV2180,HCP102413,0.298872,0.266217,0.5
HCP100773,EV2181,HCP101534,0.487427,0.455586,0.5
HCP100773,EV2181,HCP101234,0.487427,0.533136,0.5
HCP100408,EV2181,HCP100522,0.380877,0.368596,0.5
HCP100408,EV2181,HCP101832,0.380877,0.35631,0.5
HCP102075,EV2181,HCP100563,0.429239,0.386017,0.5
HCP102075,EV2181,HCP100714,0.429239,0.418628,0.5
HCP100106,EV2181,HCP101498,0.492622,0.473199,0.5
HCP100106,EV2181,HCP101545,0.492622,0.522379,0.5
HCP101856,EV2181,HCP100973,0.495307,0.530826,0.5
HCP101856,EV2181,HCP101586,0.495307,0.480045,0.5
HCP101217,EV2181,HCP100812,0.514647,0.546767,0.5
HCP101217,EV2181,HCP101315,0.514647,0.472688,0.5
HCP102199,EV2181,HCP102055,0.537816,0.516202,0.5
HCP102199,EV2181,HCP100663,0.537816,0.562094,0.5
HCP100739,EV2181,HCP100599,0.401394,0.436388,0.5
HCP100739,EV2181,HCP102462,0.401394,0.409696,0.5
HCP102448,EV2182,HCP102162,0.646471,0.630683,0.5
HCP102448,EV2182,HCP101844,0.646471,0.693448,0.5
HCP102475,EV2182,HCP101112,0.615146,0.590357,0.5
HCP102475,EV2182,HCP102345,0.615146,0.613523,0.5
HCP100799,EV2182,HCP101081,0.475617,0.525402,0.5
HCP100799,EV2182,HCP101483,0.475617,0.516298,0.5
HCP100695,EV2182,HCP101805,0.359246,0.362667,0.5
HCP100695,EV2182,HCP101699,0.359246,0.351763,0.5
HCP101836,EV2182,HCP100321,0.495042,0.451845,0.5
HCP101836,EV2182,HCP101602,0.495042,0.445707,0.5
HCP100241,EV2182,HCP100087,0.7764,0.776226,0.5
HCP100241,EV2182,HCP102449,0.7764,0.730658,0.5
HCP102399,EV2182,HCP100645,0.584322,0.602543,0.5
HCP102399,EV2182,HCP100402,0.584322,0.633549,0.5
HCP100199,EV2182,HCP101692,0.69933,0.729519,0.5
HCP100199,EV2182,HCP102140,0.69933,0.690942,0.5
HCP101733,EV2182,HCP101905,0.554627,0.553117,0.5
HCP101733,EV2182,HCP101909,0.554627,0.521347,0.5
HCP100304,EV2182,HCP101151,0.434557,0.414362,0.5
HCP100304,EV2182,HCP102153,0.434557,0.436258,0.5
HCP101960,EV2182,HCP101037,0.499927,0.500188,0.5
HCP101960,EV2182,HCP101278,0.499927,0.467741,0.5
HCP100673,EV2182,HCP102455,0.273247,0.300526,0.5
HCP100673,EV2182,HCP100176,0.273247,0.302658,0.5
HCP101669,EV2182,HCP102209,0.612612,0.563321,0.5
HCP101669,EV2182,HCP101597,0.612612,0.631422,0.5
HCP102403,EV2182,HCP101108,0.573812,0.551344,0.5
HCP102403,EV2182,HCP101266,0.573812,0.616746,0.5
HCP101720,EV2182,HCP100234,0.459532,0.446743,1.0
HCP100643,EV2182,HCP101341,0.407515,0.36897,0.5
HCP100643,EV2182,HCP100385,0.407515,0.357599,0.5
HCP102049,EV2182,HCP100209,0.581362,0.561474,1.0
HCP101643,EV2183,HCP101358,0.610024,0.598258,0.5
HCP101643,EV2183,HCP100186,0.610024,0.564046,0.5
HCP102224,EV2183,HCP102159,0.688317,0.71627,0.5
HCP102224,EV2183,HCP100208,0.688317,0.66806,0.5
HCP102201,EV2183,HCP100751,0.307819,0.328474,0.5
HCP102201,EV2183,HCP100184,0.307819,0.258726,0.5
HCP100368,EV2183,HCP100055,0.162828,0.125159,0.5
HCP100368,EV2183,HCP100723,0.162828,0.172191,0.5
HCP102346,EV2183,HCP101941,0.395115,0.442318,0.5
HCP102346,EV2183,HCP102071,0.395115,0.39005,0.5
HCP100810,EV2183,HCP100663,0.590746,0.559897,0.5
HCP100810,EV2183,HCP102125,0.590746,0.549002,0.5
HCP101481,EV2183,HCP100637,0.538902,0.513633,0.5
HCP101481,EV2183,HCP101767,0.538902,0.496153,0.5
HCP102283,EV2183,HCP100955,0.413109,0.389362,0.5
HCP102283,EV2183,HCP101352,0.413109,0.393758,0.5
HCP101583,EV2183,HCP101365,0.485901,0.460931,0.5
HCP101583,EV2183,HCP102081,0.485901,0.470788,0.5
HCP100764,EV2183,HCP100714,0.400162,0.432199,0.5
HCP100764,EV2183,HCP100146,0.400162,0.377393,0.5
HCP101272,EV2183,HCP100802,0.467213,0.471998,0.5
HCP101272,EV2183,HCP102485,0.467213,0.490933,0.5
HCP102368,EV2183,HCP101189,0.611087,0.596684,0.5
HCP102368,EV2183,HCP101297,0.611087,0.598882,0.5
HCP101163,EV2183,HCP100765,0.42594,0.398393,0.5
HCP101163,EV2183,HCP102088,0.42594,0.471803,0.5
HCP100433,EV2183,HCP100712,0.553026,0.505154,0.5
HCP100433,EV2183,HCP101140,0.553026,0.510727,0.5
HCP101266,EV2183,HCP100335,0.535759,0.58476,0.5
HCP101266,EV2183,HCP100393,0.535759,0.573432,0.5
HCP101698,EV2183,HCP100561,0.397203,0.407292,0.5
HCP101698,EV2183,HCP100662,0.397203,0.403835,0.5
HCP101329,EV2183,HCP101644,0.609923,0.631678,0.5
HCP101329,EV2183,HCP101428,0.609923,0.578689,0.5
HCP101508,EV2184,HCP100975,0.717071,0.737422,0.5
HCP101508,EV2184,HCP100757,0.717071,0.726276,0.5
HCP101423,EV2184,HCP102453,0.450021,0.478916,0.5
HCP101423,EV2184,HCP101726,0.450021,0.441196,0.5
HCP101729,EV2184,HCP100490,0.514039,0.491973,0.5
HCP101729,EV2184,HCP100661,0.514039,0.547812,0.5
HCP100069,EV2184,HCP101378,0.27561,0.254763,0.5
HCP100069,EV2184,HCP101386,0.27561,0.320452,0.5
HCP100021,EV2184,HCP101498,0.531878,0.537442,0.5
HCP100021,EV2184,HCP101666,0.531878,0.532323,0.5
HCP102170,EV2184,HCP101275,0.498978,0.504333,0.5
HCP102170,EV2184,HCP100195,0.498978,0.507823,0.5
HCP100128,EV2184,HCP102209,0.49196,0.501526,0.5
HCP100128,EV2184,HCP102487,0.49196,0.453159,0.5
HCP100420,EV2184,HCP102051,0.417327,0.372937,0.5
HCP100420,EV2184,HCP101790,0.417327,0.375885,0.5
HCP100579,EV2184,HCP101000,0.424897,0.429142,0.5
HCP100579,EV2184,HCP102345,0.424897,0.397211,0.5
HCP100302,EV2184,HCP100923,0.623382,0.632812,0.5
HCP100302,EV2184,HCP101291,0.623382,0.647428,0.5
HCP100897,EV2184,HCP100806,0.257866,0.299157,0.5
HCP100897,EV2184,HCP100048,0.257866,0.21946,0.5
HCP102284,EV2184,HCP100802,0.547849,0.583248,0.5
HCP102284,EV2184,HCP101297,0.547849,0.522475,0.5
HCP100534,EV2184,HCP100376,0.447115,0.410917,0.5
HCP100534,EV2184,HCP100955,0.447115,0.434342,0.5
HCP102071,EV2184,HCP102167,0.592133,0.619796,0.5
HCP102071,EV2184,HCP100973,0.592133,0.569061,0.5
HCP100412,EV2184,HCP101124,0.562169,0.526743,0.5
HCP100412,EV2184,HCP100252,0.562169,0.598983,0.5
HCP100522,EV2184,HCP101721,0.470442,0.49484,0.5
HCP100522,EV2184,HCP100321,0.470442,0.511195,0.5
HCP101071,EV2184,HCP100393,0.705528,0.672597,0.5
HCP101071,EV2184,HCP102159,0.705528,0.656842,0.5
HCP102424,EV2184,HCP101108,0.627127,0.583678,0.5
HCP102424,EV2184,HCP102134,0.627127,0.622167,0.5
HCP102496,EV2184,HCP100131,0.486369,0.450941,0.5
HCP102496,EV2184,HCP100808,0.486369,0.436659,0.5
HCP102457,EV2184,HCP101187,0.61004,0.635905,0.5
HCP102457,EV2184,HCP102122,0.61004,0.571076,0.5
HCP100599,EV2184,HCP101076,0.519755,0.505073,0.5
HCP100599,EV2184,HCP102099,0.519755,0.54863,0.5
HCP101476,EV2184,HCP102367,0.503511,0.475762,0.5
HCP101476,EV2184,HCP101394,0.503511,0.503713,0.5
HCP100208,EV2184,HCP102350,0.688713,0.642223,1.0
HCP101259,EV2184,HCP101151,0.358706,0.383953,0.5
HCP101259,EV2184,HCP100134,0.358706,0.328028,0.5
HCP101750,EV2184,HCP100985,0.306959,0.332282,0.5
HCP101750,EV2184,HCP100397,0.306959,0.321829,0.5
HCP101597,EV2184,HCP101513,0.39864,0.430745,0.5
HCP101597,EV2184,HCP100206,0.39864,0.412818,0.5
HCP102274,EV2184,HCP102429,0.4956,0.447502,0.5
HCP102274,EV2184,HCP100478,0.4956,0.530194,0.5
HCP100186,EV2184,HCP100266,0.470436,0.466552,0.5
HCP100186,EV2184,HCP100146,0.470436,0.468938,0.5
HCP100503,EV2184,HCP101939,0.557556,0.526135,0.5
HCP100503,EV2184,HCP102001,0.557556,0.556066,0.5
HCP100398,EV2184,HCP100149,0.43644,0.402801,0.5
HCP100398,EV2184,HCP100561,0.43644,0.431975,0.5
