master_hcp_id,event_id,group,avg_nrx_3m,avg_nrx_6m,avg_trx_3m,avg_trx_6m,nrx_trend,competitor_trx_avg,rep_calls_3m,emails_3m,samples_3m,prior_event_count,specialty_topic_match,access_index,seasonality_index,competitor_index,segment,specialty,region
HCP102290,EV2184,control_candidate,6.3333,4.5,9.0,7.0,1.4571,21.5,6,12,9,1,1,0.8201,1.0148,1.4787,Medium,Primary Care,Midwest
HCP100923,EV2184,control_candidate,6.3333,5.3333,11.3333,10.8333,0.5143,19.8333,21,13,57,1,1,0.6715,1.0407,1.2369,High,Endocrinology,Northeast
HCP102170,EV2184,treatment,12.6667,12.5,46.0,36.5,0.9429,136.1667,8,24,13,2,1,0.8201,1.0148,1.4787,Medium,Cardiology,Midwest
HCP100149,EV2184,control_candidate,3.3333,3.1667,6.3333,5.6667,0.1429,10.6667,7,17,21,0,1,0.8201,1.0148,1.4787,Medium,Primary Care,Midwest
HCP100206,EV2184,control_candidate,1.0,2.1667,6.6667,7.1667,-0.4857,17.1667,4,13,10,1,1,0.7891,1.0434,1.2978,Medium,Primary Care,Southeast
HCP100377,EV2184,control_candidate,6.6667,4.8333,9.3333,7.8333,0.8286,4.0,5,11,13,0,1,0.7891,1.0434,1.2978,Low,Cardiology,Southeast
HCP100778,EV2184,control_candidate,17.0,13.0,30.0,25.8333,2.2857,47.6667,4,13,15,1,1,0.8201,1.0148,1.4787,Medium,Cardiology,Midwest
HCP101124,EV2184,control_candidate,7.3333,7.1667,18.3333,16.6667,0.3714,35.5,22,25,41,2,1,0.6773,1.0045,1.2021,High,Primary Care,West
HCP100806,EV2184,control_candidate,1.0,1.8333,1.6667,2.8333,-0.4286,7.6667,4,11,8,0,1,0.6715,1.0407,1.2369,Medium,Primary Care,Northeast
HCP102099,EV2184,control_candidate,6.0,4.3333,10.3333,11.3333,0.9714,25.3333,3,27,7,1,1,0.8201,1.0148,1.4787,Low,Endocrinology,Midwest
HCP101122,EV2184,control_candidate,4.6667,5.2,12.3333,13.6,-1.0,17.6,11,18,23,2,1,0.6715,1.0407,1.2369,Medium,Primary Care,Northeast
HCP101277,EV2184,control_candidate,4.6667,3.0,20.6667,13.5,0.8571,28.8333,3,11,3,3,1,0.6773,1.0045,1.2021,Low,Cardiology,West
HCP100128,EV2184,treatment,3.0,3.1667,5.6667,5.8333,-0.3143,16.6667,5,13,13,1,1,0.6715,1.0407,1.2369,Medium,Cardiology,Northeast
HCP100760,EV2184,control_candidate,5.3333,4.3333,10.3333,11.5,0.6286,13.5,6,16,4,0,1,0.8201,1.0148,1.4787,Medium,Cardiology,Midwest
HCP100911,EV2184,control_candidate,2.3333,2.0,5.3333,3.8333,0.2857,16.8333,6,13,10,0,1,0.8201,1.0148,1.4787,Medium,Endocrinology,Midwest
HCP101957,EV2184,control_candidate,0.3333,0.5,0.6667,1.0,-0.2571,1.5,1,5,1,0,1,0.6838,1.015,1.2922,Medium,Endocrinology,Southwest
HCP100420,EV2184,treatment,20.6667,29.6667,41.3333,51.1667,-2.6857,113.0,12,13,19,1,1,0.7891,1.0434,1.2978,High,Cardiology,Southeast
HCP102408,EV2184,control_candidate,4.3333,3.8333,10.6667,7.5,0.3143,10.6667,3,17,3,2,1,0.7254,1.031,1.0826,Low,Cardiology,Pacific Northwest
HCP101928,EV2184,control_candidate,3.0,4.1667,5.3333,8.8333,-0.6,18.3333,0,18,0,1,1,0.7891,1.0434,1.2978,Low,Cardiology,Southeast
HCP101721,EV2184,control_candidate,4.0,2.8333,8.3333,8.8333,0.6571,7.5,4,23,11,0,1,0.6838,1.015,1.2922,Low,Primary Care,Southwest
HCP102051,EV2184,control_candidate,50.3333,33.1667,79.0,58.8333,12.6571,85.8333,23,13,29,2,1,0.8201,1.0148,1.4787,High,Primary Care,Midwest
HCP101297,EV2184,control_candidate,5.6667,6.8333,11.6667,14.6667,-0.8286,21.1667,17,23,18,1,1,0.7891,1.0434,1.2978,Medium,Primary Care,Southeast
HCP100579,EV2184,treatment,4.6667,5.8333,6.0,8.1667,-0.4286,22.8333,7,14,6,2,1,0.6715,1.0407,1.2369,Medium,Cardiology,Northeast
HCP100262,EV2184,control_candidate,2.0,2.6667,9.6667,8.1667,-0.0571,11.5,8,9,30,0,0,0.6773,1.0045,1.2021,Medium,Psychiatry,West
HCP100302,EV2184,treatment,12.0,8.5,27.0,21.0,1.7429,20.3333,26,18,74,2,1,0.7891,1.0434,1.2978,High,Primary Care,Southeast
HCP101726,EV2184,control_candidate,4.0,4.0,8.0,10.6667,-0.0571,26.1667,11,8,24,1,1,0.6838,1.015,1.2922,Medium,Primary Care,Southwest
HCP100897,EV2184,treatment,7.3333,5.1667,10.6667,7.6667,0.5429,14.0,17,18,38,2,0,0.6838,1.015,1.2922,Medium,Gastroenterology,Southwest
HCP102284,EV2184,treatment,5.3333,6.0,13.3333,15.0,-0.2857,7.5,11,13,28,1,1,0.7891,1.0434,1.2978,Medium,Cardiology,Southeast
HCP102429,EV2184,control_candidate,3.6667,6.1667,7.3333,10.6667,-2.0286,12.5,5,15,1,1,1,0.6773,1.0045,1.2021,Medium,Endocrinology,West
HCP100819,EV2184,control_candidate,10.0,7.1667,12.0,11.8333,2.8857,21.3333,15,16,40,2,1,0.7938,1.023,1.4895,Medium,Cardiology,Mountain
HCP102257,EV2184,control_candidate,0.3333,1.0,1.3333,2.6667,-0.4,4.0,0,1,0,0,1,0.6715,1.0407,1.2369,Medium,Cardiology,Northeast
HCP100534,EV2184,treatment,4.3333,3.3333,6.6667,6.1667,1.1429,7.5,4,13,4,0,1,0.8201,1.0148,1.4787,Low,Cardiology,Midwest
HCP102345,EV2184,control_candidate,0.6667,1.0,2.6667,3.2,-0.5,6.0,10,20,13,2,1,0.6715,1.0407,1.2369,Medium,Endocrinology,Northeast
HCP100335,EV2184,control_candidate,1.0,0.8,9.0,6.8,0.1,3.6,8,15,11,1,1,0.7254,1.031,1.0826,Low,Cardiology,Pacific Northwest
HCP102071,EV2184,treatment,2.3333,2.0,7.0,8.1667,0.0,7.8333,8,24,22,1,1,0.8201,1.0148,1.4787,Low,Cardiology,Midwest
HCP101187,EV2184,control_candidate,11.3333,9.5,23.6667,20.5,1.4,23.8333,15,21,22,1,1,0.7891,1.0434,1.2978,Medium,Primary Care,Southeast
HCP100601,EV2184,control_candidate,19.6667,16.2,34.0,33.4,4.3,48.2,19,27,23,5,1,0.7891,1.0434,1.2978,High,Cardiology,Southeast
HCP100249,EV2184,treatment,28.3333,29.1667,54.3333,53.3333,1.5714,78.0,18,10,45,3,1,0.6715,1.0407,1.2369,High,Cardiology,Northeast
HCP100562,EV2184,control_candidate,5.6667,4.8333,11.6667,9.8333,0.9429,7.0,9,19,25,0,1,0.6773,1.0045,1.2021,Medium,Primary Care,West
HCP100412,EV2184,treatment,4.3333,6.3333,9.6667,11.1667,-0.5714,38.3333,18,16,41,3,1,0.6838,1.015,1.2922,High,Endocrinology,Southwest
HCP100522,EV2184,treatment,3.0,3.6667,6.6667,7.0,-0.5143,5.0,6,18,14,1,1,0.6715,1.0407,1.2369,Low,Primary Care,Northeast
HCP101071,EV2184,treatment,17.3333,14.75,31.3333,32.25,-1.3,17.5,4,14,7,2,1,0.7891,1.0434,1.2978,Medium,Cardiology,Southeast
HCP102424,EV2184,treatment,4.6667,5.0,45.6667,40.6667,0.2857,73.5,15,13,28,2,1,0.6715,1.0407,1.2369,High,Primary Care,Northeast
HCP100959,EV2184,control_candidate,3.0,2.5,4.3333,4.5,0.2,14.8333,4,15,10,0,0,0.8201,1.0148,1.4787,Medium,Neurology,Midwest
HCP101394,EV2184,control_candidate,4.0,7.0,13.6667,13.6667,-2.3429,8.3333,7,17,8,2,1,0.6838,1.015,1.2922,Medium,Cardiology,Southwest
HCP101636,EV2184,control_candidate,9.0,14.5,21.6667,30.6667,-2.6,38.6667,5,10,8,4,1,0.6838,1.015,1.2922,Medium,Cardiology,Southwest
HCP102496,EV2184,treatment,9.3333,8.3333,17.3333,18.8333,0.3429,20.3333,16,10,30,1,1,0.6838,1.015,1.2922,High,Primary Care,Southwest
HCP102134,EV2184,control_candidate,17.6667,17.0,26.6667,25.5,0.6286,54.0,17,20,27,1,1,0.8201,1.0148,1.4787,High,Cardiology,Midwest
HCP101844,EV2184,treatment,19.0,20.1667,37.3333,40.6667,-1.3429,47.0,46,16,65,3,1,0.8201,1.0148,1.4787,High,Primary Care,Midwest
HCP100808,EV2184,control_candidate,10.0,7.3333,19.6667,14.3333,1.4857,10.0,6,13,8,0,1,0.6773,1.0045,1.2021,Low,Primary Care,West
HCP101513,EV2184,control_candidate,2.3333,4.1667,11.6667,12.6667,-1.5714,31.0,7,14,24,2,1,0.6838,1.015,1.2922,Medium,Primary Care,Southwest
HCP100403,EV2184,control_candidate,4.3333,3.8333,10.3333,10.5,0.0286,12.0,2,20,5,2,1,0.8201,1.0148,1.4787,Low,Cardiology,Midwest
HCP101977,EV2184,control_candidate,4.3333,3.8333,14.0,12.0,0.4286,25.6667,3,12,3,1,1,0.7891,1.0434,1.2978,Low,Cardiology,Southeast
HCP102457,EV2184,treatment,13.3333,13.8333,20.6667,24.5,-1.5143,32.8333,12,18,27,3,1,0.7891,1.0434,1.2978,Medium,Cardiology,Southeast
HCP100599,EV2184,treatment,6.0,4.6667,16.0,12.8333,0.8,17.0,2,8,4,0,1,0.6715,1.0407,1.2369,Low,Cardiology,Northeast
HCP100973,EV2184,control_candidate,3.3333,5.6667,9.3333,11.6667,-1.7714,19.6667,4,22,10,1,1,0.7254,1.031,1.0826,Low,Cardiology,Pacific Northwest
HCP100463,EV2184,control_candidate,0.3333,0.2,1.0,1.0,-0.0,0.8,0,5,0,0,1,0.6715,1.0407,1.2369,Low,Cardiology,Northeast
HCP101476,EV2184,treatment,12.0,8.8333,29.6667,21.8333,1.5714,27.6667,8,17,23,3,1,0.6773,1.0045,1.2021,Medium,Cardiology,West
HCP100208,EV2184,treatment,12.0,11.0,46.0,41.8333,-0.5143,117.1667,20,19,65,3,1,0.6715,1.0407,1.2369,High,Cardiology,Northeast
HCP100652,EV2184,control_candidate,5.6667,5.0,7.6667,9.0,0.4,10.6667,6,18,7,4,1,0.8201,1.0148,1.4787,Medium,Endocrinology,Midwest
HCP102218,EV2184,control_candidate,15.6667,15.0,46.6667,35.3333,0.6857,56.5,15,6,16,2,1,0.8201,1.0148,1.4787,High,Primary Care,Midwest
HCP101108,EV2184,control_candidate,5.3333,7.0,21.6667,22.1667,-0.6286,76.8333,4,16,15,2,1,0.6715,1.0407,1.2369,High,Primary Care,Northeast
HCP100065,EV2184,control_candidate,1.0,0.8333,1.6667,1.5,0.0286,1.1667,0,8,0,1,1,0.6715,1.0407,1.2369,Low,Cardiology,Northeast
HCP101939,EV2184,control_candidate,23.3333,28.6667,33.6667,48.8333,-0.4,89.8333,30,15,34,3,1,0.8201,1.0148,1.4787,High,Primary Care,Midwest
HCP101291,EV2184,control_candidate,8.3333,7.8333,15.6667,14.8333,0.6,59.6667,27,14,30,1,1,0.7891,1.0434,1.2978,High,Cardiology,Southeast
HCP100711,EV2184,control_candidate,0.6667,0.6667,2.0,2.3333,0.0,12.8333,2,7,5,0,1,0.8201,1.0148,1.4787,Low,Cardiology,Midwest
HCP102001,EV2184,control_candidate,19.0,23.1667,52.3333,50.0,-3.1714,50.3333,20,16,25,4,1,0.7891,1.0434,1.2978,High,Cardiology,Southeast
HCP100189,EV2184,control_candidate,4.0,2.5,8.0,6.3333,1.0,21.8333,4,19,12,0,1,0.7891,1.0434,1.2978,Low,Primary Care,Southeast
HCP101259,EV2184,treatment,13.3333,9.3333,31.3333,25.3333,1.7714,53.5,12,13,27,0,1,0.8201,1.0148,1.4787,High,Primary Care,Midwest
HCP102039,EV2184,control_candidate,2.0,2.1667,2.3333,2.6667,0.0857,12.0,3,13,2,0,1,0.6715,1.0407,1.2369,Low,Primary Care,Northeast
HCP100561,EV2184,control_candidate,4.6667,3.8,8.3333,7.8,0.2,20.4,7,16,9,1,1,0.6838,1.015,1.2922,Low,Cardiology,Southwest
HCP100180,EV2184,control_candidate,3.0,2.3333,8.3333,8.1667,0.4571,23.8333,9,14,25,2,1,0.7891,1.0434,1.2978,Medium,Endocrinology,Southeast
HCP101750,EV2184,treatment,3.3333,2.1667,4.6667,3.8333,0.3143,4.1667,1,14,1,0,1,0.8201,1.0148,1.4787,Low,Primary Care,Midwest
HCP102083,EV2184,control_candidate,7.0,5.6667,16.3333,16.0,0.6286,52.1667,6,14,7,2,0,0.6715,1.0407,1.2369,Medium,Psychiatry,Northeast
HCP102159,EV2184,control_candidate,35.3333,30.8333,52.3333,58.1667,5.0,86.5,36,20,40,4,1,0.7938,1.023,1.4895,High,Primary Care,Mountain
HCP102367,EV2184,control_candidate,3.6667,4.6667,15.6667,12.1667,-0.8571,25.6667,7,21,14,3,1,0.7891,1.0434,1.2978,Medium,Primary Care,Southeast
HCP101622,EV2184,treatment,34.0,27.3333,70.6667,56.1667,1.6,102.3333,15,17,32,4,1,0.6715,1.0407,1.2369,High,Cardiology,Northeast
HCP100095,EV2184,control_candidate,4.0,3.6667,6.3333,6.5,-0.2286,20.1667,5,9,13,0,1,0.6773,1.0045,1.2021,Medium,Cardiology,West
HCP102302,EV2184,control_candidate,2.0,2.4,4.6667,6.2,-0.1,9.6,2,18,3,0,1,0.6715,1.0407,1.2369,Low,Primary Care,Northeast
HCP101597,EV2184,treatment,1.6667,1.5,2.3333,2.6667,0.0857,10.6667,5,12,11,3,1,0.6715,1.0407,1.2369,Medium,Primary Care,Northeast
HCP100846,EV2184,control_candidate,3.0,3.5,5.3333,5.5,-0.1429,3.0,6,14,6,0,1,0.7938,1.023,1.4895,Low,Primary Care,Mountain
HCP101322,EV2184,control_candidate,3.3333,2.8,5.6667,5.6,0.3,4.6,3,15,4,1,1,0.6773,1.0045,1.2021,Low,Endocrinology,West
HCP101000,EV2184,control_candidate,5.6667,7.1667,13.0,15.0,-0.5429,37.3333,7,9,8,2,1,0.6715,1.0407,1.2369,Medium,Primary Care,Northeast
HCP100321,EV2184,control_candidate,2.0,3.3333,8.6667,13.3333,-0.6286,14.6667,3,19,6,2,1,0.6715,1.0407,1.2369,Low,Primary Care,Northeast
HCP100500,EV2184,control_candidate,5.0,4.0,9.6667,8.5,0.6857,20.3333,2,11,3,2,1,0.7891,1.0434,1.2978,Low,Primary Care,Southeast
HCP100610,EV2184,control_candidate,1.0,3.0,2.3333,4.8333,-0.8571,14.3333,1,13,0,1,1,0.6838,1.015,1.2922,Low,Cardiology,Southwest
HCP100802,EV2184,control_candidate,6.6667,7.5,15.3333,15.6667,-0.7143,18.0,7,17,12,1,1,0.8201,1.0148,1.4787,Medium,Cardiology,Midwest
HCP102274,EV2184,treatment,11.0,10.0,19.0,20.5,-0.2286,39.1667,6,14,2,1,1,0.7938,1.023,1.4895,Medium,Cardiology,Mountain
HCP100186,EV2184,treatment,5.3333,5.8333,9.0,11.3333,0.2,34.5,8,14,26,1,1,0.6773,1.0045,1.2021,Medium,Cardiology,West
HCP101545,EV2184,control_candidate,3.6667,3.0,6.0,5.1667,0.4,16.3333,3,12,6,3,1,0.8201,1.0148,1.4787,Low,Cardiology,Midwest
HCP101454,EV2184,control_candidate,16.3333,23.5,48.6667,46.6667,-5.4571,81.8333,28,19,82,7,0,0.6838,1.015,1.2922,High,Neurology,Southwest
HCP100393,EV2184,control_candidate,6.6667,4.0,14.0,12.8333,0.9143,16.1667,9,12,16,2,1,0.7891,1.0434,1.2978,Medium,Cardiology,Southeast
HCP100503,EV2184,treatment,14.3333,21.8333,53.0,56.6667,-3.6857,112.5,27,22,55,3,1,0.7891,1.0434,1.2978,High,Primary Care,Southeast
HCP101879,EV2184,control_candidate,5.0,5.1667,10.6667,9.6667,-0.2,9.3333,6,10,14,2,1,0.8201,1.0148,1.4787,Medium,Cardiology,Midwest
HCP100163,EV2184,control_candidate,0.3333,0.6667,1.3333,2.0,-0.1714,7.3333,5,16,12,1,0,0.8201,1.0148,1.4787,Medium,Neurology,Midwest
HCP101386,EV2184,control_candidate,2.3333,1.6667,4.6667,5.1667,0.3429,15.3333,5,10,11,1,0,0.6773,1.0045,1.2021,Medium,Neurology,West
HCP100513,EV2184,control_candidate,2.0,2.0,5.0,7.2,0.1,3.4,5,6,13,0,0,0.7891,1.0434,1.2978,Medium,Dermatology,Southeast
HCP100490,EV2184,control_candidate,3.6667,4.3333,11.0,10.6667,-0.6286,12.8333,5,9,5,0,1,0.6715,1.0407,1.2369,Medium,Cardiology,Northeast
HCP102018,EV2184,control_candidate,4.0,3.0,8.6667,8.1667,0.2857,7.0,0,18,0,0,1,0.7891,1.0434,1.2978,Low,Cardiology,Southeast
HCP100398,EV2184,treatment,4.3333,3.5,9.0,6.8333,0.8286,20.0,7,19,14,1,1,0.6715,1.0407,1.2369,Medium,Cardiology,Northeast
HCP101324,EV2184,control_candidate,6.0,4.6,8.0,7.6,0.8,11.8,0,9,0,0,1,0.6838,1.015,1.2922,Low,Cardiology,Southwest
HCP100195,EV2184,control_candidate,6.0,9.0,23.3333,22.3333,-1.1429,41.3333,15,23,23,2,1,0.6773,1.0045,1.2021,Medium,Cardiology,West
HCP101720,EV2184,control_candidate,15.6667,14.8333,29.6667,29.8333,-0.0286,21.1667,6,14,15,2,1,0.8201,1.0148,1.4787,High,Cardiology,Midwest
HCP100223,EV2184,treatment,3.6667,3.0,11.6667,9.0,0.7429,14.1667,4,18,6,0,1,0.7254,1.031,1.0826,Low,Primary Care,Pacific Northwest
HCP100031,EV2184,treatment,2.3333,2.1667,3.3333,4.1667,0.1429,7.3333,1,10,3,1,1,0.7254,1.031,1.0826,Low,Endocrinology,Pacific Northwest
HCP101931,EV2184,control_candidate,2.3333,4.1667,9.0,10.1667,-0.6571,12.6667,3,16,6,1,1,0.6838,1.015,1.2922,Low,Cardiology,Southwest
HCP101388,EV2184,control_candidate,1.0,0.8333,1.6667,1.8333,0.0286,6.5,1,6,1,0,1,0.7938,1.023,1.4895,High,Cardiology,Mountain
HCP100703,EV2184,control_candidate,11.6667,15.0,22.6667,25.8,-1.5,16.6,42,19,73,2,0,0.6838,1.015,1.2922,High,Psychiatry,Southwest
HCP101666,EV2184,control_candidate,3.3333,3.0,7.3333,10.4,-0.1,5.4,3,20,6,1,1,0.6838,1.015,1.2922,Low,Cardiology,Southwest
HCP102163,EV2184,control_candidate,0.3333,0.6667,0.6667,1.3333,-0.2286,5.3333,0,6,0,0,1,0.7891,1.0434,1.2978,Medium,Primary Care,Southeast
HCP102209,EV2184,control_candidate,3.0,2.3333,10.0,7.6667,0.5143,24.3333,8,16,13,1,1,0.6715,1.0407,1.2369,Medium,Endocrinology,Northeast
HCP101151,EV2184,control_candidate,7.0,7.5,16.0,16.3333,-0.1429,52.3333,12,11,37,1,1,0.8201,1.0148,1.4787,High,Primary Care,Midwest
HCP100661,EV2184,control_candidate,4.6667,5.8,11.3333,12.4,-0.3,23.4,4,18,5,1,1,0.8201,1.0148,1.4787,Medium,Cardiology,Midwest
HCP101790,EV2184,control_candidate,24.3333,17.1667,37.0,37.3333,2.7714,54.5,0,15,0,2,1,0.6773,1.0045,1.2021,Medium,Cardiology,West
HCP101076,EV2184,control_candidate,2.0,3.5,4.3333,7.0,-0.8857,19.6667,5,17,10,0,1,0.6838,1.015,1.2922,Low,Cardiology,Southwest
HCP102122,EV2184,control_candidate,7.0,6.0,9.3333,8.2,1.0,19.6,6,20,18,2,1,0.7938,1.023,1.4895,Low,Cardiology,Mountain
HCP100478,EV2184,control_candidate,4.6667,3.6667,12.3333,12.0,0.4,39.8333,11,18,14,1,1,0.8201,1.0148,1.4787,Medium,Primary Care,Midwest
HCP100266,EV2184,control_candidate,3.0,4.6,7.3333,9.8,-1.2,29.6,15,14,23,1,1,0.6773,1.0045,1.2021,Medium,Primary Care,West
HCP101128,EV2184,control_candidate,3.0,1.8,4.6667,4.0,1.3,9.0,5,13,9,0,1,0.7891,1.0434,1.2978,Low,Cardiology,Southeast
HCP100146,EV2184,control_candidate,4.3333,5.6667,10.3333,10.1667,-1.0286,17.1667,12,12,25,1,1,0.8201,1.0148,1.4787,Medium,Primary Care,Midwest
HCP101468,EV2184,control_candidate,1.3333,3.0,8.6667,9.8333,-1.3143,38.0,1,10,4,2,1,0.6715,1.0407,1.2369,Low,Cardiology,Northeast
HCP100048,EV2184,control_candidate,2.6667,2.0,4.3333,3.8,1.1,9.8,3,12,3,0,1,0.6838,1.015,1.2922,Low,Primary Care,Southwest
HCP100955,EV2184,control_candidate,1.6667,2.1667,4.6667,6.3333,-0.3143,13.3333,1,17,1,0,1,0.7938,1.023,1.4895,Low,Cardiology,Mountain
HCP102453,EV2184,control_candidate,4.6667,2.5,11.3333,9.8333,1.3429,6.0,12,29,33,1,0,0.7254,1.031,1.0826,Medium,Psychiatry,Pacific Northwest
HCP101534,EV2184,treatment,6.0,4.3333,9.6667,7.3333,0.6286,6.1667,14,17,23,1,1,0.6715,1.0407,1.2369,Medium,Cardiology,Northeast
HCP101048,EV2184,treatment,10.0,13.0,26.0,25.0,-2.5,18.4,17,11,31,4,1,0.6715,1.0407,1.2369,High,Cardiology,Northeast
HCP102167,EV2184,control_candidate,5.3333,5.0,12.6667,11.6667,0.5143,18.8333,4,13,14,1,1,0.6715,1.0407,1.2369,Low,Cardiology,Northeast
HCP100930,EV2184,control_candidate,1.0,1.3333,2.3333,3.3333,-0.4571,8.5,1,8,3,0,1,0.6773,1.0045,1.2021,Low,Primary Care,West
HCP100252,EV2184,control_candidate,12.3333,7.8333,22.0,18.3333,2.5429,46.1667,17,24,16,3,1,0.6715,1.0407,1.2369,High,Primary Care,Northeast
HCP101014,EV2184,treatment,5.0,8.5,16.0,19.0,-2.3714,17.1667,17,14,36,3,0,0.6715,1.0407,1.2369,High,Neurology,Northeast
HCP102248,EV2184,treatment,26.0,20.5,47.6667,39.3333,3.5714,91.6667,61,19,77,5,1,0.6715,1.0407,1.2369,High,Cardiology,Northeast
HCP101087,EV2184,treatment,9.0,6.5,20.0,15.8333,0.0857,24.8333,4,21,0,2,1,0.7891,1.0434,1.2978,Medium,Cardiology,Southeast
HCP101015,EV2184,treatment,4.6667,4.0,9.0,9.4,0.6,15.6,6,15,9,3,1,0.6838,1.015,1.2922,Medium,Endocrinology,Southwest
HCP101223,EV2184,control_candidate,2.0,3.1667,9.3333,8.6667,-0.8286,15.1667,1,16,1,2,1,0.7254,1.031,1.0826,Medium,Primary Care,Pacific Northwest
HCP100134,EV2184,control_candidate,12.0,9.6667,28.6667,23.6667,1.0857,76.5,13,8,42,0,1,0.8201,1.0148,1.4787,High,Primary Care,Midwest
HCP101960,EV2184,control_candidate,11.6667,13.1667,23.6667,22.1667,-0.3143,35.5,16,11,34,1,1,0.8201,1.0148,1.4787,High,Cardiology,Midwest
HCP100815,EV2184,treatment,6.3333,12.5,12.3333,19.1667,-1.5714,16.6667,34,11,108,3,1,0.8201,1.0148,1.4787,High,Primary Care,Midwest
HCP100047,EV2184,control_candidate,10.0,7.3333,21.3333,19.5,1.3143,55.5,3,19,3,1,1,0.8201,1.0148,1.4787,Medium,Cardiology,Midwest
HCP101754,EV2184,control_candidate,0.6667,0.5,2.3333,2.1667,0.2,4.8333,4,16,3,0,1,0.7938,1.023,1.4895,Low,Primary Care,Mountain
HCP100712,EV2184,treatment,5.3333,3.6667,8.0,6.5,0.3429,23.8333,6,15,16,2,1,0.7891,1.0434,1.2978,Low,Cardiology,Southeast
HCP101536,EV2184,control_candidate,0.3333,1.3333,1.3333,2.6667,-0.5143,4.0,1,10,2,0,0,0.6838,1.015,1.2922,High,Neurology,Southwest
HCP102350,EV2184,control_candidate,6.0,5.5,28.6667,28.1667,1.1143,145.6667,13,21,30,2,1,0.6715,1.0407,1.2369,Medium,Primary Care,Northeast
HCP101378,EV2184,control_candidate,6.0,4.8333,12.0,11.1667,0.0857,26.6667,16,13,30,2,0,0.7254,1.031,1.0826,Medium,Neurology,Pacific Northwest
HCP100967,EV2184,treatment,3.6667,3.5,15.0,11.8333,0.0857,35.6667,1,7,4,1,1,0.8201,1.0148,1.4787,Low,Cardiology,Midwest
HCP100757,EV2184,control_candidate,7.0,15.6667,49.0,45.0,-4.4571,40.0,23,21,63,3,1,0.6838,1.015,1.2922,High,Cardiology,Southwest
HCP100260,EV2184,treatment,12.3333,11.8333,19.3333,22.3333,0.1429,40.6667,16,13,17,1,1,0.6773,1.0045,1.2021,High,Cardiology,West
HCP102487,EV2184,control_candidate,1.6667,2.3333,6.6667,5.6667,-0.5143,11.0,3,13,6,1,1,0.6715,1.0407,1.2369,Medium,Primary Care,Northeast
HCP100131,EV2184,control_candidate,7.0,5.3333,12.0,11.5,1.0857,11.6667,11,11,8,0,1,0.7891,1.0434,1.2978,High,Primary Care,Southeast
HCP101796,EV2184,control_candidate,0.3333,0.3333,0.3333,0.5,0.0571,0.6667,2,6,3,0,1,0.6715,1.0407,1.2369,Medium,Primary Care,Northeast
HCP101498,EV2184,control_candidate,4.3333,3.8,6.3333,6.6,-0.4,12.8,2,16,3,1,1,0.6715,1.0407,1.2369,Low,Cardiology,Northeast
HCP101700,EV2184,control_candidate,1.3333,1.0,3.3333,2.4,0.4,1.2,1,3,2,0,1,0.7891,1.0434,1.2978,Medium,Primary Care,Southeast
HCP100376,EV2184,control_candidate,3.6667,3.5,6.6667,6.8333,0.0286,4.5,5,15,7,0,1,0.7891,1.0434,1.2978,Low,Cardiology,Southeast
HCP102081,EV2184,treatment,3.3333,5.5,11.3333,12.3333,-0.2571,15.8333,12,7,24,1,1,0.8201,1.0148,1.4787,Medium,Cardiology,Midwest
HCP101867,EV2184,control_candidate,11.3333,12.2,20.3333,23.2,-0.3,23.0,13,18,17,3,1,0.7891,1.0434,1.2978,High,Endocrinology,Southeast
HCP101383,EV2184,control_candidate,0.0,0.0,1.3333,1.3333,0.0,2.0,1,3,1,0,1,0.7254,1.031,1.0826,Medium,Cardiology,Pacific Northwest
HCP100975,EV2185,treatment,31.0,23.0,88.0,69.6667,4.1714,43.6667,26,18,53,2,1,0.6838,1.015,1.2922,High,Cardiology,Southwest
HCP102122,EV2185,control_candidate,7.0,6.0,9.3333,8.2,1.0,19.6,6,20,18,2,1,0.7938,1.023,1.4895,Low,Cardiology,Mountain
HCP102327,EV2185,control_candidate,5.6667,4.1667,10.0,7.3333,0.5429,7.6667,8,12,19,1,1,0.6838,1.015,1.2922,Medium,Primary Care,Southwest
HCP100335,EV2185,control_candidate,1.0,0.8,9.0,6.8,0.1,3.6,8,15,11,1,1,0.7254,1.031,1.0826,Low,Cardiology,Pacific Northwest
HCP100295,EV2185,control_candidate,15.0,23.2,24.6667,34.6,-4.1,19.6,13,9,40,0,1,0.7891,1.0434,1.2978,High,Primary Care,Southeast
HCP101359,EV2185,control_candidate,1.3333,1.5,3.0,2.3333,-0.0857,5.3333,1,21,3,0,1,0.6773,1.0045,1.2021,Low,Cardiology,West
HCP100146,EV2185,control_candidate,4.3333,5.6667,10.3333,10.1667,-1.0286,17.1667,12,12,25,1,1,0.8201,1.0148,1.4787,Medium,Primary Care,Midwest
HCP100562,EV2185,control_candidate,5.6667,4.8333,11.6667,9.8333,0.9429,7.0,9,19,25,0,1,0.6773,1.0045,1.2021,Medium,Primary Care,West
HCP102125,EV2185,control_candidate,16.0,12.5,32.0,25.8333,1.7429,101.6667,19,9,15,1,1,0.8201,1.0148,1.4787,High,Primary Care,Midwest
HCP100447,EV2185,control_candidate,15.0,10.5,37.6667,27.6667,2.5429,66.3333,8,19,29,3,0,0.6715,1.0407,1.2369,Medium,Gastroenterology,Northeast
