hcp_id,specialty,region,segment,active_flag,reason,source_file,event_id,invited_at,channel,eligible_reason,registered,verified_attended,duration,engagement,month,product,nrx,trx,competitor_trx,date,rep_calls,emails,samples,other_events
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-09,CARDIVEX,2.0,3.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-10,CARDIVEX,2.0,4.0,8.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-11,CARDIVEX,3.0,5.0,10.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-12,CARDIVEX,2.0,4.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-01,CARDIVEX,0.0,4.0,8.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-02,CARDIVEX,0.0,1.0,11.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-03,CARDIVEX,1.0,2.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-04,CARDIVEX,3.0,4.0,9.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-05,CARDIVEX,1.0,5.0,9.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-06,CARDIVEX,1.0,1.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-07,CARDIVEX,0.0,3.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-08,CARDIVEX,0.0,2.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-09,CARDIVEX,0.0,0.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-10,CARDIVEX,0.0,3.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-11,CARDIVEX,2.0,7.0,11.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-12,CARDIVEX,2.0,8.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-01,CARDIVEX,0.0,0.0,5.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-02,CARDIVEX,1.0,3.0,12.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-03,CARDIVEX,1.0,5.0,5.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-04,CARDIVEX,3.0,7.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-05,CARDIVEX,1.0,2.0,5.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-06,CARDIVEX,2.0,2.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-07,CARDIVEX,6.0,14.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-08,CARDIVEX,3.0,7.0,10.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-01,ONCOLERA,0.0,0.0,0.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-02,ONCOLERA,0.0,1.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-03,ONCOLERA,0.0,2.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-04,ONCOLERA,0.0,1.0,10.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-05,ONCOLERA,0.0,0.0,0.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-06,ONCOLERA,0.0,1.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-07,ONCOLERA,1.0,2.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-08,ONCOLERA,1.0,1.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-10,ONCOLERA,1.0,3.0,5.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-12,ONCOLERA,1.0,1.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-01,ONCOLERA,0.0,0.0,0.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-02,ONCOLERA,3.0,3.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-03,ONCOLERA,1.0,3.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-04,ONCOLERA,1.0,2.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-05,ONCOLERA,0.0,1.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-06,ONCOLERA,1.0,1.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-07,ONCOLERA,0.0,1.0,0.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-08,ONCOLERA,1.0,1.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-09,ONCOLERA,0.0,0.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-10,ONCOLERA,0.0,5.0,0.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-11,ONCOLERA,0.0,0.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-12,ONCOLERA,0.0,0.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-01,ONCOLERA,2.0,2.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-02,ONCOLERA,0.0,0.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-03,ONCOLERA,1.0,1.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-04,ONCOLERA,1.0,1.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-05,ONCOLERA,1.0,2.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-06,ONCOLERA,1.0,2.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-07,ONCOLERA,0.0,2.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-08,ONCOLERA,0.0,2.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-01,ENDOSTAT,0.0,1.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-02,ENDOSTAT,2.0,4.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-03,ENDOSTAT,2.0,2.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-04,ENDOSTAT,3.0,6.0,14.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-05,ENDOSTAT,2.0,5.0,0.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-06,ENDOSTAT,1.0,3.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-07,ENDOSTAT,2.0,4.0,11.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-08,ENDOSTAT,6.0,6.0,14.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-09,ENDOSTAT,7.0,10.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-10,ENDOSTAT,1.0,3.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-11,ENDOSTAT,1.0,2.0,13.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-12,ENDOSTAT,3.0,6.0,14.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-01,ENDOSTAT,0.0,4.0,27.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-02,ENDOSTAT,0.0,1.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-03,ENDOSTAT,2.0,5.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-04,ENDOSTAT,0.0,2.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-05,ENDOSTAT,1.0,4.0,18.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-06,ENDOSTAT,3.0,5.0,5.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-07,ENDOSTAT,0.0,3.0,13.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-08,ENDOSTAT,1.0,2.0,11.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-09,ENDOSTAT,0.0,2.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-10,ENDOSTAT,1.0,5.0,20.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-11,ENDOSTAT,0.0,2.0,5.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-12,ENDOSTAT,0.0,6.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-01,ENDOSTAT,1.0,11.0,5.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-02,ENDOSTAT,0.0,0.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-03,ENDOSTAT,1.0,5.0,8.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-04,ENDOSTAT,1.0,2.0,15.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-05,ENDOSTAT,3.0,4.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-06,ENDOSTAT,0.0,3.0,5.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-07,ENDOSTAT,1.0,5.0,13.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-08,ENDOSTAT,4.0,5.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-01,NEUROVANT,9.0,9.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-02,NEUROVANT,2.0,4.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-03,NEUROVANT,8.0,14.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-04,NEUROVANT,4.0,10.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-05,NEUROVANT,1.0,9.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-06,NEUROVANT,8.0,9.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-07,NEUROVANT,1.0,3.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-08,NEUROVANT,0.0,0.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-09,NEUROVANT,6.0,8.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-10,NEUROVANT,5.0,9.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-11,NEUROVANT,10.0,14.0,0.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-12,NEUROVANT,2.0,8.0,4.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-01,NEUROVANT,2.0,5.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-02,NEUROVANT,3.0,5.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-03,NEUROVANT,2.0,6.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-04,NEUROVANT,0.0,3.0,10.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-05,NEUROVANT,5.0,12.0,1.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-06,NEUROVANT,0.0,2.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-07,NEUROVANT,2.0,6.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-08,NEUROVANT,2.0,4.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-09,NEUROVANT,5.0,10.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-10,NEUROVANT,3.0,9.0,6.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-11,NEUROVANT,1.0,8.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-12,NEUROVANT,0.0,1.0,11.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-01,NEUROVANT,1.0,4.0,3.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-03,NEUROVANT,4.0,6.0,5.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-04,NEUROVANT,5.0,10.0,0.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-05,NEUROVANT,2.0,5.0,2.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-06,NEUROVANT,4.0,7.0,10.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-07,NEUROVANT,0.0,8.0,7.0,,,,,
HCP100896,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-08,NEUROVANT,1.0,10.0,5.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-01,CARDIVEX,0.0,0.0,9.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-02,CARDIVEX,0.0,0.0,3.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-03,CARDIVEX,1.0,1.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-04,CARDIVEX,1.0,1.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-05,CARDIVEX,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-06,CARDIVEX,0.0,2.0,4.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-07,CARDIVEX,0.0,1.0,7.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-08,CARDIVEX,1.0,1.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-09,CARDIVEX,1.0,3.0,3.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-10,CARDIVEX,0.0,0.0,5.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-11,CARDIVEX,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-12,CARDIVEX,1.0,2.0,3.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-01,CARDIVEX,0.0,0.0,6.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-02,CARDIVEX,0.0,2.0,4.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-03,CARDIVEX,0.0,1.0,3.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-04,CARDIVEX,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-05,CARDIVEX,0.0,1.0,5.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-06,CARDIVEX,1.0,1.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-07,CARDIVEX,0.0,0.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-08,CARDIVEX,0.0,1.0,4.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-09,CARDIVEX,0.0,0.0,3.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-10,CARDIVEX,0.0,1.0,5.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-11,CARDIVEX,0.0,0.0,7.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-12,CARDIVEX,0.0,0.0,4.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-01,CARDIVEX,0.0,2.0,5.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-02,CARDIVEX,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-03,CARDIVEX,0.0,2.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-04,CARDIVEX,0.0,0.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-05,CARDIVEX,2.0,2.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-06,CARDIVEX,2.0,3.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-07,CARDIVEX,0.0,0.0,3.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-08,CARDIVEX,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-01,ENDOSTAT,2.0,2.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-02,ENDOSTAT,1.0,1.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-03,ENDOSTAT,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-04,ENDOSTAT,1.0,1.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-05,ENDOSTAT,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-06,ENDOSTAT,1.0,2.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-07,ENDOSTAT,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-08,ENDOSTAT,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-09,ENDOSTAT,0.0,0.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-10,ENDOSTAT,0.0,1.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-11,ENDOSTAT,1.0,1.0,3.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-12,ENDOSTAT,0.0,1.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-01,ENDOSTAT,0.0,0.0,3.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-02,ENDOSTAT,0.0,1.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-03,ENDOSTAT,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-04,ENDOSTAT,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-05,ENDOSTAT,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-06,ENDOSTAT,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-07,ENDOSTAT,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-08,ENDOSTAT,1.0,1.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-09,ENDOSTAT,1.0,4.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-10,ENDOSTAT,0.0,1.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-11,ENDOSTAT,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-12,ENDOSTAT,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-01,ENDOSTAT,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-02,ENDOSTAT,1.0,1.0,2.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-03,ENDOSTAT,1.0,2.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-04,ENDOSTAT,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-05,ENDOSTAT,0.0,0.0,1.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-06,ENDOSTAT,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-07,ENDOSTAT,0.0,0.0,0.0,,,,,
HCP100899,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2026-08,ENDOSTAT,0.0,0.0,1.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-01,CARDIVEX,0.0,3.0,6.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-02,CARDIVEX,0.0,3.0,1.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-03,CARDIVEX,1.0,5.0,1.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-04,CARDIVEX,0.0,0.0,1.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-06,CARDIVEX,3.0,3.0,7.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-07,CARDIVEX,4.0,5.0,5.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-08,CARDIVEX,2.0,4.0,3.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-09,CARDIVEX,3.0,6.0,4.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-10,CARDIVEX,0.0,1.0,4.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-11,CARDIVEX,1.0,7.0,4.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2024-12,CARDIVEX,1.0,4.0,2.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-01,CARDIVEX,0.0,0.0,5.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-02,CARDIVEX,1.0,2.0,6.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-03,CARDIVEX,2.0,4.0,15.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-04,CARDIVEX,0.0,3.0,7.0,,,,,
HCP100937,,,,,unresolved_identity,hcp_rx_monthly.csv,,,,,,,,,2025-05,CARDIVEX,1.0,2.0,5.0,,,,,
